uuid,sentence,label
E2687180002257095,要是在你那里做多少钱,咨询价格
E1185480003074015,这样子，严重吗？,咨询危害
E1179480000213005,有一点吧，就是经常喘气，感觉气热热的，感觉吃东西都不饱过，特别是中午的时候,描述症状
E2687180020407041,我就是想具体问问孩子小，去了怎么检查,咨询检查方式
E1179480002866008,照你问的应该是胃溃疡咯？,咨询项目介绍
E1179480002775013,我是要去医院做检查吗？,咨询检查方式
E1179480000131006,右侧肝部位置，但B 超检查肝没什么问题,描述就诊史
E2687190001576006,是公立医院还是私立医院,咨询公立私立
E1185480002851006,空腹时间要多久？上午去最合适吗？,确定预约时间
E1179480001437032,等我过。两天去拍片才知道。,确定预约时间
E2687180009992034,先说下地址呗,咨询地址
E1179480001664006,大概要怎医治疗,咨询治疗方式
E1179480000474014,我还是怕,无
E1185480000452014,胃粘膜脱睡严重吗,咨询危害
E2687180000060029,这个严重吗 需要手术之类的吗,咨询动刀
E2687180000662024,这种病是怎么引起的,咨询病因
E1179480000475018,增厚是往里增的？,咨询项目介绍
E2687180067749061,肛裂能愈合吗,咨询疗效
E2687200007858039,不住院？,咨询住院
E2687180004080024,哦哦谢谢，有时间我去医院检查一下,确定预约时间
E1179480000264007,三点多就肚子中间上腹一直痛,描述症状
E1179480003018022,我加你。微信说,咨询微信
E2687180004107053,嗯嗯你们医院在哪啊,咨询地址
E2687180052175137,反正您那里应该都是微创是吧,咨询公司介绍
E2687200000616038,保守治疗大概多长时间能治愈,咨询疗程
E1185480000536021,比如喝点啥子,无
E2687200007270055,哦，谢谢你,无
E1185480002416043,饮食吗,无
E2687180000541015,有改变,描述症状
E2687180046464150,是的，但不知道路程,咨询路线
E2687180073960015,你现在上班了？,咨询上班时间
E2687180004440043,然后在想怎么解决,咨询治疗方式
E2687200000013002,大便拉血,描述症状
E1179480002987000,"我想咨询""拉不出大便怎么办""",咨询治疗方式
E1179480000422032,应该不会出事叭，,咨询危害
E2687180017553021,根据我描述的情况，大概多少钱呢,咨询价格
E2687200010714052,那你们不属于二级医院啊，你们是私人医院吗,咨询公立私立
E2687180018849057,麻烦了，那我这边就睡觉了，明天去检查一下,确定预约时间
E1179480000116031,良庆区,无
E2687180025069040,做无痛的是要打麻药吗,无
E1179480001946001,肠胃检查大概多少钱,咨询检查费用
E2687180003964014,今年58岁男，吃什么药管用呢？,咨询药物
E2687200005192003,息肉？,咨询项目介绍
E2687180017783011,做这类手术费用大概多少，医保可以报销不,咨询价格
E1179480003995082,你们也有肛肠科吗？,咨询公司介绍
E1179480003354012,如果是炎症吃什么药好呢？,咨询药物
E1179480000375018,我不知道,无
E2687180002166025,就是如果觉得疼痛明显就是肛门出血，如果觉得疼痛不明显就可能是直肠出血是吗？,咨询项目介绍
E2687180022300020,这須要手术吗,咨询动刀
E2687180000458001,"我想咨询""肛门内便后疼去什么地方看""",咨询公司介绍
E1179480000657012,还有其他需要注意和准备的吗,无
E2687180008572018,那要有内痔可以不住院么,咨询住院
E1185480000268029,珠海有看这个的吗,咨询公司介绍
E1185480001369004,不知道值多少,无
E1179480000301025,你是哪家医院,咨询公司介绍
E1179480000270009,他是去献血浆可以吗,无
E2687180066372018,肠息肉是不是治不好呀,咨询疗效
E2687180049951006,外痔用住院吗?,咨询住院
E2687180006414038,到哪里申请,确定预约时间
E1179480004233019,"我想咨询""桂林肠胃科哪家医院好""",咨询公司介绍
E2687180047807078,那社保定点医院要改成您那医院？,无
E1179480000147017,医生，能不能治好啊,咨询疗效
E2687200001908003,病情咨询,咨询项目介绍
E2687180068107024,这样吧，您把电话给我，让我爱人给您打过去,咨询电话
E2687180002080000,"我想咨询""小腹坠痛肛门下坠""",描述症状
E2687180040122066,不去综合的 去肛肠医院么,咨询公司介绍
E1179480000434052,有哪些能不能现在就把这个感染除掉,咨询治疗方式
E2687180000033005,咨询疾病\,咨询项目介绍
E2687180011914003,幽门梗阻是不是特别严重的病？,咨询项目介绍
E1179480000104019,血常规白细胞12.几,描述症状
E2687200014199009,当时治好了,描述就诊史
E1179480000345012,息肉是什么！,咨询项目介绍
E2687180036576008,过程中有痛苦吗,咨询疼痛程度
E2687180015660014,复查时用再做肠镜吗？,咨询检查方式
E2687180009147069,把脉是吗？还是检查,咨询检查方式
E1179480000006008,有时候觉得有点恶心,描述症状
E2687180000425040,一早就过去,确定预约时间
E1179480000674022,面包可以吃吗,无
E2687180015213045,离我们这里远吗,咨询地址
E2687180011692028,那我需要去你哪里吗,无
E1179480001938041,那我现在该吃什么药,咨询药物
E2687200007342034,怎么排查,咨询检查方式
E2687180027203001,"我想咨询""电子肛门镜一次多少钱""",咨询检查费用
E1179480000373008,才出院没多久，老人摔了一跤,描述就诊史
E2687180025568021,那痛几天呀？,无
E2687180022554051,准备下星期看看,确定预约时间
E2687180094380031,如果做手术，需要住院吗？,咨询住院
E1179480000606031,就是刺痛刺痛的,描述症状
E2687180011569002,铜离子治疗多少线。？,咨询价格
E1179480001462023,你就告诉我吃什药见效吧！可以吗,咨询药物
E2687180103498040,有医保卡，需要住院吗？,咨询住院
E2687180048222038,但问题是您这个医院不也是私立医院嘛，说得难听直白一点，莆田系吧，其实声誉和服务也不一定比美容院好,咨询公立私立
E2687180039118025,这病不是爱复发吗,咨询项目介绍
E1179480003610037,我我以为没那么严重,咨询危害
E2687180002583024,有可用药类吗,咨询药物
E1179480005223024,作肠镜多少钱？,咨询检查费用
E1179480003050012,虚症是什么意思,咨询项目介绍
E1179480000380018,我上班的,无
E1179480000428020,应该不是胃病吧，是肚子正上方痛,咨询项目介绍
E2687180045400046,是不是很痛苦,咨询疼痛程度
E2687180000303006,就前两天开始疼  抹了点皮炎平感觉没啥效果,描述就诊史
E1179480000386050,可是吐了好难受呀,描述症状
E2687180025261053,我从出生就没有身份证  字认的不多 手机被狼抢走了 我不知道医院在哪  请问北京怎么走 我从来没去过,咨询地址
E1179480001639032,须住医院？,咨询住院
E1179480001549020,大概要多少钱才能治好。？,咨询价格
E1179480000477009,就是现在还没做 然后可以考虑有哪些疾病呢,咨询项目介绍
E1179480003886032,你们是私人医院是吧？,咨询公立私立
E1179480002033006,我不知有没必要查,咨询检查方式
E2687180000383004,我以前在咱们医院做过手术，现在还有我的病历档案吗,描述就诊史
E2687180018274002,术后水肿怎么办,咨询治疗方式
E1179480002090024,是看中医吗,无
E1179480000185008,今年8月24号。,无
E2687180001174013,05年之前,无
E1179480000178038,检查时有人陪同吗？,无
E2687180000958074,就明天下午来,确定预约时间
E2687200000993041,在哪？,咨询地址
E1185480002410018,那是饭前还是？,无
E1179480003102003,肚子中间从胸部到小肚子抽疼怎么回事啊,咨询病因
E1179480005274010,有什么能缓和的办法吗，能吃点什么食物,咨询治疗方式
E1179480000177009,为什么呢,咨询病因
E2687180004729000,内痔用什么药最好？,咨询药物
E2687180045027034,肛门镜疼不疼啊,咨询疼痛程度
E9000300002298036,术后有什么注意的？,无
E2687180015162002,有一段时间了，是17岁的孩子，一个星期才大便一次，有血，请问如果去医院检查，都查哪几项？,咨询检查方式
E1179480000306011,但还是不舒服,描述症状
E2687180017171007,"我想咨询""痔疮不手术可以恢复吗""",咨询项目介绍
E2687180019132009,你院手术疼吗,咨询疼痛程度
E1179480000396002,今天早上空腹喝了一点白酒，就一直觉得恶心想吐，要怎么办？,咨询治疗方式
E2687180005136057,你们医院在哪里，地址,咨询地址
E1179480000445021,半天我没有看到,无
E1179480002551036,医生，我怀疑我有肠胃炎了,咨询项目介绍
E2687200003739039,这个要做什么检查,咨询检查方式
E2687180010908020,是不是观察一下下次排便是否加重再做检查那,咨询检查方式
E1179480000341030,我可以等考完试再去吗,确定预约时间
E2687180000667026,而且现在比之前小了,描述症状
E2687180000156001,老师您好，十二指肠溃疡,咨询项目介绍
E1179480005231025,南宁怎么路？,咨询地址
E1179480001358014,我每天都刷两次的,无
E2687180070084049,这种手术好做吗,咨询动刀
E2687180004921005,不知道怎么回事 第一次还特别多,咨询病因
E2687180008884012,我想知道如果手术，需要多久可以工作。需要多少费用,咨询价格
E2687200015888019,你们的地址在哪里？,咨询地址
E2687180026974051,去前台拿吗,无
E1179480004855022,大便常规,描述就诊史
E2687180048232090,为什莫综合性医院只能做胃肠镜呢，麻烦说下您,咨询检查方式
E2687180000493002,我想問下,无
E1179480001870018,那胃病能调理好吗,咨询疗效
E2687180029810018,在本市医院不是专科医院,描述就诊史
E9000300014054011,看说明副作用很大，在家可以自己用吗,咨询危害
E2687180006254002,你好，肛门痒，肛门周边也痒，用什么药最好,咨询药物
E2687180002812032,是不是肠道肿瘤呀？,咨询项目介绍
E2687180079530029,你们医院在哪啊，个体的还是公立的,咨询地址
E1179480004786022,没啥事,描述症状
E2687180004619022,这该咋治疗呢,咨询治疗方式
E2687180025723018,所以想手术,咨询动刀
E2687180042751050,做完手术需要住院吗？,咨询住院
E2687180010703028,那要做手术，割掉？,咨询动刀
E1185480001045002,你好请问非萎缩性胃炎能根治吗？,咨询疗效
E2687180005021061,胃肠扫描一体多少钱？,咨询检查费用
E2687200000593020,你微信号,咨询微信
E2687180000860000,医院有没有痔疮微创手术,咨询动刀
E2687180016247042,你是专业看这病的，经验都可以知道什么病,咨询项目介绍
E1179480000404006,刚刚吃饱饭肚子太撑上个厕所出来就一直痛,描述症状
E1179480003527021,我家里人说我是上火才会这样,咨询病因
E1179480002655011,那是严重的还是轻微的,咨询危害
E1179480000168012,一晚上失眠还没睡,描述症状
E1179480000044084,但我不确定是周六有空还是周日,确定预约时间
E1179480001658030,只有白天上班是吗？,咨询上班时间
E1179480001225032,有空再去,确定预约时间
E2687180025529040,如果需要切除呢？费用多少,咨询价格
E2687180012584023,有肉球脱出做这个疼痛吗,咨询疼痛程度
E1179480000106004,口气臭怎么办,咨询治疗方式
E2687180003424001,"我想咨询""男生大便出血是怎么回事""",咨询病因
E1179480001785023,那是要做个检查吗,咨询检查方式
E1179480001075026,直接去你医院看不行吗,无
E2687200006006022,检查费用是多少啊,咨询检查费用
E2687180000315008,鲜红的不疼,描述症状
E1179480002828187,为什么人家天天在外吃饭都没有胃病，我就有了？以前我得注意消毒的啊,咨询病因
E1179480002645032,那现在拿什么药来吃给它慢慢好起来呢？,咨询药物
E1179480002282013,这个引起好治吗,咨询治疗方式
E1179480001702020,哦，谢谢，，有时间我去检查一下,确定预约时间
E1179480000648020,睡眠也会影响这个现像？,咨询病因
E9000300009343030,微创手术，机器做吧？,咨询动刀
E1179480002749047,会致癌吗,咨询危害
E2687180007663041,门诊吗,无
E2687200000452020,特别疼,描述症状
E1179480000299004,术后有半个月了,描述就诊史
E2687180000218014,结果不是,无
E2687180018162023,无痛就是麻醉是吧,无
E1179480001425037,一起做费用大概是多少,咨询价格
E1179480000072012,这几天比较明显,描述症状
E2687180003723019,能给我推荐药么,咨询药物
E2687180015727002,肠镜请问一下痛吗？,咨询疼痛程度
E2687180000441012,擦屁股没血,描述症状
E2687180006053015,我怕它会变成以前那样,描述症状
E2687180104372074,电子直肠怎么做 疼么,咨询检查方式
E1185480002923003,你好医生，我今天去医院检查说是慢性萎缩性胃炎请问我这个胃病怕不怕,咨询项目介绍
E2687180006950022,全身麻药多少钱,咨询价格
E2687180012938062,如果是真的痔疮的话，手术疼不？,咨询疼痛程度
E2687180045636040,开车过去，高德地图能找到吧,咨询地址
E2687180052743039,周六日也上班吧,咨询上班时间
E2687200000473002,拉血怎么回事,咨询病因
E1179480000581020,肿瘤医院？？？,咨询公司介绍
E1179480001992046,那有这个幽门螺旋杆菌都有什么症状,咨询项目介绍
E2687180000572010,男  22  鲜红色,描述症状
E2687180008757048,我现在不清楚什么时候有时间，网上能提前预约吗,确定预约时间
E1179480000310014,饮食有什么禁忌吗？,无
E1179480000010048,也就是说做完一次无痛胃镜只需270左,咨询检查费用
E2687180008291007,女性，四十八，用什么药,咨询药物
E2687180013978002,医生，方便加你微信聊吗？,咨询微信
E2687180013953024,可以加微信发语音吗,确定联系意愿
E1179480004992035,哦，你们医院在哪里,咨询地址
E1179480000179017,从来没有那么痛过,描述症状
E1179480003857011,了解了解看看怎么治,咨询治疗方式
E2687190001370038,怎么加您微信,咨询微信
E1179480000242016,你们医院有地址吗？,咨询地址
E1185480001120024,我怎么过去,咨询路线
E1179480001610018,我今天没空哦。还在老家,无
E1179480000389000,嘴巴苦怎么回事,咨询病因
E2687180010985001,大肠水疗多少钱,咨询价格
E2687200003652020,没便意,描述症状
E1185480003416021,会引起胃癌吗,咨询危害
E1179480001540021,可以买吗丁啉治疗一下吗,咨询药物
E2687180020317023,不用了，谢谢，如果还有症状我去医院看看吧,确定预约时间
E1179480000395014,米昂去饿病灶？,咨询项目介绍
E1179480005599039,经期我吃了甜酒鸡蛋可以吗，还吃了红枣，早上吃了蜂蜜糖水,无
E2687180022391017,我觉得是不是过两天能好啊？所以就没做。,咨询项目介绍
E2687180028365009,能加你微信吗我给你发个图片,确定联系意愿
E2687180015070006,我下班想过去看看,确定预约时间
E1179480001298023,有没有注意事项,无
E2687180062570041,路线怎么走,咨询路线
E1179480004317005,你是说现在持续多久了吗,无
E2687200004486024,痛苦大吗,咨询疼痛程度
E2687180057856040,想彻底治疗,咨询疗效
E2687180002971010,肿物增生是什么,咨询项目介绍
E2687200003228040,肛肠镜多少钱,咨询检查费用
E2687180011388005,我想知道中午大夫几点休息……,咨询上班时间
E1179480000776013,要怎样才能去除了,咨询治疗方式
E1179480000210017,可是我经常这样隐痛、会不会对小孩的发育带来影响,咨询危害
E1179480000094025,除了这个还需要其他检查吗,咨询检查方式
E1179480003387026,那新农合可以报销吧,无
E1179480004435018,但是我例假刚完,无
E2687180027861083,这个治疗一般需要多久呢？,咨询疗程
E1179480004949012,消化不好会不会影响寿命,咨询危害
E2687180001248026,那里有67路吧,咨询路线
E2687180026666021,肠镜费用高吗？,咨询检查费用
E1179480000712006,好久了，超过一个月，中间几个月停了好久，后面又开始反复疼,描述症状
E1179480003310018,怎么做吹气检查,咨询检查方式
E2687180000874008,无肛肠病史，无不良嗜好，基本不吃辣，鱼肉也不敢多吃。女，49岁。请问您有没有什么好办法，可以控制。,咨询治疗方式
E1185480003755014,最近来月经,无
E2687180001098010,两个月了吧中间有段时间没有,描述症状
E1179480000036002,嘴臭为什么,咨询病因
E1179480000672001,小腹右下侧疼痛是怎么回事女性,咨询病因
E1179480000580008,但是后来慢慢不痛了,描述症状
E1179480000488009,好看吗,无
E2687180031578035,好的 我加您微信  很感谢您的帮助,咨询微信
E2687180001269023,广安门医院大夫说的，用了几天好多了，可是几天不用又部行了,描述就诊史
E1179480004346019,无痛的是不是要打麻药？,无
E1179480002828105,中医院说我的讲是烧心，她就讲是反流。胃镜检查能检查到反流食管炎吗,咨询检查方式
E2687180094448034,有没有微创的呢,咨询动刀
E2687180014897040,得过几天过了安全期再去,确定预约时间
E1179480001716037,我觉得可能是这个原因了，以前我经常吃乳酸菌面包的,咨询病因
E1179480003288034,饮食有哪方面要注意？,无
E2687180078291028,电话可以吗姓师,咨询电话
E2687180022547023,我的手机号就是我微信号，请把你们医院的具体位置发给我,咨询地址
E1179480003401029,申请要什么条件？怎么申请？,确定预约时间
E2687180108229023,我们附近的二甲医院,咨询公司介绍
E2687180003657002,想做无痛肠镜啊！多钱啊（全部费用）,咨询检查费用
E2687180009397011,我的今天看看过去检查一下,确定预约时间
E2687200008800026,这个怎么治呢,咨询治疗方式
E1179480000563003,请问肉眼所见胃窦灰白组织2粒，直径0,咨询项目介绍
E1179480003384026,女怎么办呢,咨询治疗方式
E2687180020640010,公交车，哪路到啊,咨询路线
E1179480001827007,你还是在这里发给我吧,确定联系意愿
E2687180098130032,有没有那种不疼的,无
E2687180021603003,直肠术后四年，排便困难，吻合口狭小，要怎么治疗比较好,咨询治疗方式
E2687180036317023,这样需要做肠镜吗,咨询检查方式
E2687180000585023,不是，痔疮手术做了快两年了吧，完了之后过了一段时间肚胀，从那之后就晚上老爱放屁，但白天就没有这回事，今晚是第一次手术后第一次便血,描述就诊史
E2687180095450010,用手复位,描述症状
E2687180091416021,不方便接，你发个电话，我晚上给您打,咨询电话
E2687180014966038,好的，我周末过去找医生看看，谢谢你,确定预约时间
E2687180032896057,您给我一个微信，我加您吧,咨询微信
E2687180019192014,您说的电刀 在不在医保范围。,无
E2687180010225100,好的 我尽量下午过去,确定预约时间
E2687180010783003,肛门脓肿需要做手术吗,咨询动刀
E2687180001428016,带多少钱,咨询价格
E2687180069705080,那我留下姓名和电话就行了吗,确定联系意愿
E1179480000334017,累的也不想吃,描述症状
E2687180021301028,什么意识呢，不是说痔疮不能治根嘛,咨询项目介绍
E2687200011211023,直肠？,无
E1179480002752016,像我这样吃饱就痛会伴随一辈子吗，是否以后就只能吃半饱了,咨询疼痛程度
E2687180001148004,为什么会出,咨询病因
E2687180016327079,好的 ，我明天看有时间去你们医院检查,确定预约时间
E1179480001861018,那她为什么只给打这个生理盐水,咨询治疗方式
E1179480002008029,写得是中度脱水腹泻可以喝,描述就诊史
E1179480000161016,7月份有过：吃药就好,描述就诊史
E2687180000675003,我丈夫近日查出十二指肠和胃有息肉，问一下怎样治疗？须手术吗？,咨询治疗方式
E1179480005517024,微信发一下,咨询微信
E2687180005908009,大概灌多少合适,无
E2687180032903027,加微信吧，你微信多少？,咨询微信
E2687180001692012,可以住院吗？,咨询住院
E2687180017887030,那需要做什么检查呢？大夫,咨询检查方式
E2687180040675035,这样吧我加你微信，儿子过来我再联系您,咨询微信
E2687180032846005,内痔疮手术后两个月了一直屁股坠涨感总想大便但去了又解不出来去复他们说灰复很，说不了什么原因,描述就诊史
E2687180005036003,嗯！怎么得的痔疮？,咨询病因
E2687190000452009,一个多月了,描述症状
E2687180099309003,问一下做肠镜痛苦吗？,咨询疼痛程度
E1179480000389010,以前有胆囊炎,咨询项目介绍
E2687180000278009,每次都是好几天拉不出来,描述症状
E1179480002791032,那需要吃药  住院吗？,咨询治疗方式
E2687180001599013,一般出现这种病状，这是什么问题,咨询病因
E1179480000356022,啊 可怕,无
E2687180002729024,请问我需要去做什么检查,咨询检查方式
E1179480000561011,就是有时吃不下饭,描述症状
E2687180082894030,铜离子电化学，疼吗,咨询疼痛程度
E2687200002607000,大便出血是怎么回事,咨询病因
E2687180005136021,象这样要抹什么药膏,咨询药物
E2687180003462033,很小就要做手术吗,咨询动刀
E1179480000561015,都是我自己去诊所买药来吃的,描述就诊史
E1179480002756014,该怎么缓解,咨询治疗方式
E2687180025932018,那我现在该怎么办？是不是又要做手术呀？,咨询治疗方式
E2687180000475012,原是便秘这两天吃花椒吃的吧,咨询病因
E2687180114338008,不是二级或三级医院呀,咨询公立私立
E2687180094213017,做微创手术用住院吗,咨询住院
E2687200002268056,那去你们那用住院吗？,咨询住院
E2687180000355051,内痔增长了的话，也会大量出血？,咨询项目介绍
E2687180016967038,什么性质的医院,咨询公立私立
E1179480003405022,可以发个定位给我吗？,咨询地址
E1179480004313017,做一次肠镜胃镜大概多少钱,咨询检查费用
E1179480000310003,没痛整个腹胀,描述症状
E2687180018028005,一般痔疮住院几天,咨询住院
E2687180000033048,太原哪家医院,咨询公司介绍
E2687180032387003,您有电话吗我咨询下,咨询电话
E2687180074627013,平时上厕所什么的不会疼么？,咨询疼痛程度
E2687180045442002,您的医院是医保定点医院么,咨询公立私立
E1179480001842024,40岁了，月经少,描述症状
E2687180037324020,您稍等，我加您微信,咨询微信
E1179480002652017,那我平时要注意什么？,无
E2687180081211004,是专科医院吗？,咨询公立私立
E2687180004809047,我过段时间再去针对治疗,确定预约时间
E2687180025275009,那普通会不会很痛呢？,咨询疼痛程度
E1179480000853026,晚上去挂急诊可以检查吗？,确定预约时间
E2687180012460057,哦有时间去看一下,确定预约时间
E2687180002339008,检查时要做肠镜吗,咨询检查方式
E2687180000375028,|9岁女孩,无
E1179480005997006,担心会变成胃癌。😂,无
E1179480004194024,可以加个微信吗,确定联系意愿
E1179480000378022,体重140多,无
E2687180052525006,你好！做肠镜要住院吗,咨询住院
E1179480000528022,应该吃什么药呀,咨询药物
E2687180012724004,请问你医院电话号码,咨询电话
E2687180031693022,这个胃肠一体扫描检查需要花多少钱？,咨询检查费用
E2687180010495031,那把您的号给我 我搜一下,咨询微信
E1179480004593015,幽门螺杆菌很难治愈吗？,咨询治疗方式
E2687180000566035,使大劲才出来肉疙瘩,描述症状
E1179480006004016,做心脏微创手术,咨询动刀
E2687180059914015,是打针的疤痕或者血管瘤吗,咨询项目介绍
E1179480000142023,今晚上班也去不了医院呢,确定预约时间
E1179480000941044,我等会朋友这里的一起过来,确定预约时间
E2687180015299089,发个地址，,咨询地址
E2687180000579005,明天在吗,咨询上班时间
E2687180011673036,你们在哪个区,咨询地址
E1179480000414009,没有，15岁,无
E1179480001055008,之前饮食都算规律  就是近一个多月没有吃早餐  不知道是不是这个影响的,咨询病因
E1179480000578056,还是说要做手术？,咨询动刀
E2687180003455004,大便的时候有血怎么回事,咨询病因
E2687180000889019,你判断是怎么回事,咨询病因
E2687180006042054,周六曰上班吗,咨询上班时间
E2687180003610052,以前我不知道有没有因为我不看的,描述症状
E1179480000541020,我还有点干恶心 呕了一点,描述症状
E2687180019924035,还在哺乳期可以手术吗？,咨询动刀
E2687180026149044,需要住院吧,咨询住院
E2687180020772023,OK我电话114预约？,确定预约时间
E2687180012143097,嗯，那我周五下午自己去吧，您那是在丰管路吧？,咨询路线
E2687180014541024,象我这种情况是不是必须做切除手术？费用大约多少钱？,咨询价格
E2687190000539015,吃啥药,咨询药物
E2687180000735051,不愿意说就算了。,无
E1179480001029016,希望检查肠镜具体不知道多少钱南宁,咨询检查费用
E1179480001545011,去了社区医院看一下,描述就诊史
E2687180009896014,挂号快吗？挂号就能住院吗？,咨询住院
E2687180024717067,哪个地铁站，哪个口出,咨询路线
E2687180016224006,做痔疮手术可以住院吗？,咨询住院
E1179480000432023,那如果是那个严重吗？,咨询危害
E1179480000345017,那我应该怎么办！！,咨询治疗方式
E1185480001495015,如果是糜烂溃疡，请问能治好吗？周医生！,咨询疗效
E2687180069556017,不忙病人   也不知道您们忙什么,无
E2687180000270012,我问医生啊医生说让我吃点儿药药,描述就诊史
E2687180000934009,大概4天了,描述症状
E2687180031315055,一般变黑紫需要多长时间,咨询项目介绍
E1179480003149007,有什么办法吗？可以不去吃药打针的,咨询治疗方式
E2687180042112032,那您的医院地址？我星期日去做一个检查吧,咨询地址
E2687180052850003,胃镜检查多少钱？,咨询检查费用
E2687200001005079,去了找谁啊！做车去也不知道呀！,无
E2687180080902003,您这边能给我来电吗,确定联系意愿
E2687200005578044,什么反应都没有,描述症状
E2687180001986000,"我想咨询""痔疮手术一年以后大便出血怎么回事""",咨询病因
E1185480003506003,我想问一下，高笋和豆鼓可以一起吃吗,无
E2687180061142025,微信说吧，如果有空的话，我可以去医院看看,确定预约时间
E1179480000178005,准备做胃镜和肛镜,咨询检查方式
E1185480001887023,如果引起会引起什么？,咨询危害
E2687180005257001,卵巢癌转肠癌，肠梗阻怎么能快点通便,咨询治疗方式
E2687180012796016,作什么检查呢,咨询检查方式
E1179480001972021,不加不行吗,确定联系意愿
E2687180001766025,再有一回是不是要去检查了,咨询检查方式
E2687180005027031,和吃辣的喝酒有关系吧,咨询病因
E2687180007884032,现在涂抹红霉素软膏管用吗？,咨询药物
E2687180002751001,最近有点大便干燥，比较费劲，用力后出血了，是痔疮吗？,咨询项目介绍
E1179480003616014,那现在吃什么药比较好,咨询药物
E2687180062501018,微创怎么做呢，需要住院吗？,咨询住院
E2687180019887046,你这是北京吗,咨询地址
E2687180029503028,一般晚上都六点下班,咨询上班时间
E1179480001606013,这么说我是得了肠炎？,咨询项目介绍
E1179480003369018,现在要怎么缓解胃痛呢,咨询治疗方式
E2687180096971023,您的电话微信发过来，周六过去看看,咨询电话
E2687180002406032,没事的谢谢！我去医院看看。,确定预约时间
E1179480003869006,你们是区医院还是医科大附属医院？,咨询公司介绍
E1179480002308041,可我都没听过这医院(´-ω-`),咨询公司介绍
E2687180038162105,上面是您的电话是吧？,咨询电话
E1179480000456009,沒有，她大便一天可能两次这样，但是出来又想拉，好象拉不完的？感觉，进去拉又拉不出来,描述症状
E2687200006763005,不疼痛，鲜红,描述症状
E2687180043121017,我们优势是什么呢,咨询公司介绍
E1179480000522018,那么请问不可以吃什么,无
E1179480002989043,有胶囊💊型的吗？,咨询检查方式
E2687180000833013,要被吓死了,无
E2687180051895064,我知道怎么走,无
E1179480000024012,怎么治疗得,咨询治疗方式
E2687180026121012,他说你们是私立的怕我别骗,咨询公立私立
E1179480000018034,一般都是休   现在年底不敢确定,无
E2687180008938001,大肠水疗多少钱。,咨询价格
E2687180015578005,能不能给我几张医院的照片，我明天要去看病,咨询微信
E2687180001263026,没说什么就给开了药,描述就诊史
E1179480002109020,好的，非常感谢您深夜回复,无
E2687180000597021,第一天感觉便不尽似的今天没有,描述症状
E1179480000351015,我妈说我可能是胃太寒了,咨询项目介绍
E2687200000248014,暗红色,描述症状
E2687180040910007,胃镜呢？多少钱,咨询检查费用
E2687200003756002,怎么治疗好,咨询治疗方式
E2687200002525019,用什么药啊,咨询药物
E2687180004612002,您好！中医可以治肛瘘吗,咨询治疗方式
E1179480005847026,医院打针，吃药都没用我们就想知道问题在哪里,咨询病因
E1179480000251016,和西米替丁,咨询药物
E2687180007039035,你说 我加你,咨询微信
E1179480001135031,这是胃炎的症状吗,咨询项目介绍
E2687180038002046,啊？还得需要住院吗？,咨询住院
E2687180018176004,"我想咨询""北京哪家医院做肠镜最好""",咨询公司介绍
E2687180023239017,好的 有时间我去你们医院查一下,确定预约时间
E1179480002692018,没想到变得那么严重了,描述症状
E2687180000619008,有一俩个星期了，每次大便都是这样,描述症状
E2687180001982034,内部病灶指什么,咨询项目介绍
E1179480001090041,我还是先去医院了,确定预约时间
E2687180010470011,一次性微创根治要住院吗？,咨询住院
E1179480004342033,意思要去做个胃镜么？,咨询检查方式
E1179480001496046,你们医院是南宁东大中医肛肠医院？,咨询公司介绍
E2687180003114032,就是不想手术~~~,咨询治疗方式
E1179480000098076,二十号是查不出幽门螺杆菌的，因为我己经吃了拉唑类药物，起码一个星期才能吹C14检查，所以那天只能做胃镜,描述就诊史
E2687180001038003,为什么大便想解不出,咨询病因
E2687180016885028,您留一个电话可以吗？稍后联系您,咨询电话
E2687180090037036,这查痛苦吗,咨询疼痛程度
E2687180000763005,易干燥,描述症状
E2687180026343013,药的效果怎么样？,咨询药物
E1179480002002027,你在这里给我发一下可以吗？,确定联系意愿
E1179480000804025,跟肝有关系吗,咨询病因
E1179480001592023,请问吃药是否可缓解？,咨询药物
E1179480000807003,肚脐眼痛怎么回事,咨询病因
E2687180016801039,好，您把地址发给我,咨询地址
E2687180004413017,是不是因为痣疮引起的呢,咨询病因
E1179480000657003,需要注意准备什么,无
E2687180023667074,周六在吗,咨询上班时间
E1179480000605002,五六天前。,无
E2687180008929052,那天去你们医院看看，五万块钱够不够,咨询价格
E2687180060828059,你们是不是三甲医院,咨询公立私立
E2687180001223011,没啥建议- -医生说估计是功能性的问题,描述就诊史
E1179480000387034,是去大医院吗？,咨询公司介绍
E2687180020603001,你好微信,无
E2687180006877010,开药不方便。,无
E2687180002129027,恩，那怎么治疗,咨询治疗方式
E2687180000708009,但是已经很多年没有便血了,描述症状
E2687180006810027,这个需要买点什么药呢,咨询药物
E1179480002004021,治得根吗,咨询疗效
E2687180002786072,每人300是吗,咨询价格
E2687180013690043,你那个医院是在丰台吧,咨询地址
E1179480000744009,那我要不要做胃镜,咨询检查方式
E1179480002161028,那饮食方面要注意吗？,无
E2687180000612037,不愿意去,无
E1179480000128000,说话时有口臭。然后口水也是臭的。有时嘴巴有些苦。口干。,描述症状
E2687200012651041,我自己再治疗几天，看看效果,描述就诊史
E1179480000327004,小孩肚子疼做B超能看出来是什么病吗,咨询检查方式
