,uuid,sentence,label
E3141590047293009,要注意什么的,咨询注意事项
E3141590012087042,多少钱做一次啊,咨询价格
E3141590075122018,复通手术没有什么风险吧,咨询副作用
E3141590015072007,你加我微信行吗,确定联系意愿
E3141590083952007,今天上午能做人流吗,确定预约时间
E3141590003016021,没有，一般需要查哪些方面,咨询检查方式
E3141590029682012,哦哦，桐城的，谢谢医生啊,无
E3141590028278001,12岁女孩来月经时查出卵巢有囊肿，如果做手术会对她以后生活有影响吗？,咨询副作用
E3141590028505032,是要提前去还是去了就可以做手术,咨询手术
E3141590007994004,打电话18773475093,确定联系意愿
E3141590017685010,你现在在医院吗？我现在就在医院。,描述就诊史
E3141590018037003,子宫小有危害么,咨询危害
E3141590002616027,我加了，，,确定联系意愿
E3141590006594006,我的小鸡鸡小为什么,咨询病因
E3141590002103025,是吗，要多久恢复才能怀上,咨询恢复期
E3141590020406005,死精可以治好吗,咨询疗效
E3141590005734029,造影疼不疼，如果检查出来不通了，一般是温度治疗的,咨询疼痛程度
E3141590004044004,精索静脉曲张是什么病,咨询项目介绍
E3141590030245009,魔芋，菊粉，白芸豆，低聚果糖，蝴蝶亚，并且添加果蔬酵素成分，主要是这些成分,无
E3141590019425017,这个还没有看一会我来看一下我加你微信,确定联系意愿
E3141590007542064,那晚上我如果肚子很疼怎么办,咨询治疗方式
E3141590001899006,昨天检查说精子活动率百分之三十,描述就诊史
E3141590015568017,一般这个手术多少钱,咨询价格
E3141590007224004,暖泡不发育是什么原因,咨询病因
E3141590054578007,女性40岁以上，在生育方面注意什么？能受孕吗？,咨询注意事项
E3141590001409011,36岁厚13,描述症状
E3141590000869025,才吃不到二十天,描述就诊史
E8393550046823002,我是做互联网推广平台的，百度，神马，搜狗，360，及各类信息流，全行业可上，返点优惠效果好，户长期稳定。联系QQ : 3500507944   李佳彤,无
E3141590005413023,对 在浙江杭州,无
E3141590036617012,只有医生知道，我不知道,无
E3141590007427015,双侧精囊腺多囊性改变是什么,咨询项目介绍
E3141590034701016,那半个月之后就可以了吗,无
E3141590004797011,我找在不在家,无
E3141590028734008,我想咨询一下自然流产，大概多长时间可以怀孕,咨询恢复期
E3141590004691113,我没有电话,确定联系意愿
E3141590088426021,那内膜薄吃什么能缓解,咨询食疗
E3141590009311004,我的的小肚子左边用手按压疼是怎么回事,咨询病因
E3141590025219023,术后恢复很好通常需要多长时间同房比较合适,咨询恢复期
E3141590030092011,你们是市人民医院吗,咨询公司介绍
E3141590000539027,免贵姓李,无
E3141590005835016,我去现在不方便，可帮我邮寄吗,无
E8393550004190007,嗯。那短时间一段路还是可以的吗？,咨询注意事项
E3141590044295016,像我这样过去，大概需要请几天假,无
E3141590000077014,生殖性因素？,咨询病因
E3141590028047009,结扎十几年了现在42岁能做复通手术吗,咨询手术
E3141590030206030,是桐城,无
E3141590060725027,这种手术不会有风险吧。,咨询副作用
E3141590068084019,控制糖食,无
E3141590002651039,有的医预语不一定看好,无
E3141590043158017,一般手术要多久,咨询手术时长
E3141590002789001,二个多月还不见胎芽！腰酸！胃顶着！,描述症状
E3141590031143041,淮南有什么好医院推荐吗,咨询公司介绍
E3141590076402002,备孕期间可做一次性口罩吗？带超声波的，影响受孕吗,咨询危害
E8393550001459004,ab级都是0    c是3%,描述症状
E3141590086063016,或者留下什么后遗症,咨询危害
E3141590018182000,雌二醇 86.98,描述症状
E3141590011590022,没有呢。近期想做一个,咨询检查方式
E3141590031440037,那现在需要注意什么吗,咨询注意事项
E3141590008141032,我这问题怎么能帮月经量调多点,咨询治疗方式
E3141590002447010,请问是什么症状,咨询项目介绍
E3141590025970026,滁州第一人民医院,无
E3141590002016043,一次失败,描述就诊史
E3141590018856007,那个不是会影响备孕么,咨询危害
E3141590006262020,规律，我就想知道是我老公的原因还是我自己的原因,咨询病因
E3141590001275009,可以给我人事电话吗,咨询电话
E3141590012914025,继续吃黄体酮,咨询药物
E3141590066250031,几点下班？,咨询上班时间
E3141590045438045,三天可以出院？手术时间长吗,咨询手术时长
E3141590021589031,滁州。,无
E3141590003043004,我想咨询下陈庆华医生是你们那的吗,咨询专家
E3141590000537021,稍等一下，我看看,无
E3141590002784006,精子不行,描述症状
E3141590057407002,做人流星期六可以吗,咨询手术
E3141590006738024,需要时再找你,确定联系意愿
E3141590012150004,三代试管多少钱,咨询价格
E3141590009735041,治一下大概费用,咨询价格
E3141590093966025,孕前有什么准备吗？,咨询注意事项
E3141590000824027,三十八,无
E3141590001473001,雌激素低怎么办,咨询治疗方式
E3141590002187018,那做这个手术之前需要检查什么,咨询检查方式
E3141590002203012,是一侧堵塞一侧粘糊,描述症状
E3141590028893011,17855141228 这样吧，打我电话，多打几次。电话说,确定联系意愿
E3141590007123041,有需要再联系你们,确定联系意愿
E3141590018491011,什么时候做效果最好呢,咨询检查最佳时间
E3141590019586015,是的这个问题大吗,咨询危害
E3141590067193020,我平时上班,无
E3141590003600043,这是不是大问题,咨询危害
E3141590015025016,那么这种我发送资料，然后请你们的大夫提供治疗意见的话需要收费么,咨询价格
E3141590024994011,前段时间在减肥，多久后可以备孕,咨询恢复期
E3141590069891015,我是感觉到好像吃点补品的话补血的那些东西他就比较多,描述症状
E3141590061669028,动手术可以治吗,咨询治疗方式
E3141590005037015,当时我痛死了，我也没问,描述症状
E3141590057680022,我还没QQ，用我女儿QQ加你吧。反正我女儿也不用。,确定联系意愿
E3141590037005010,那不疼死过去了,咨询疼痛程度
E3141590058135028,都是要空腹的吧,咨询注意事项
E3141590007208007,左下腹疼痛治,描述症状
E3141590009711019,你能和和说下要多少消费吗,咨询价格
E3141590006522010,不用通话,确定联系意愿
E3141590055784011,我想着现在医生下班了不好意思打扰,无
E3141590020962028,微信号我记不住，我加你,咨询微信
E3141590026969017,怎样才能不那么痛,咨询治疗方式
E3141590039498035,如果住院的需要休息几天,咨询恢复期
E3141590053252006,我就问问需要注意哪些,咨询注意事项
E3141590013887015,是碘海醇吗,咨询药物
E3141590008794008,一个多少钱,咨询价格
E3141590015653015,苏达片可以吃吗,咨询药物
E3141590008312010,我现在去不了打算暑假去,确定预约时间
E3141590009288019,我这是流产造成的,无
E3141590090822012,那走路的时间有限制么,无
E3141590024341054,也没有肯定的说做手术就可以疏通，还有卵泡发育不好,描述就诊史
E3141590048078008,手术能一次成功吗,咨询疗效
E3141590031490033,做输卵管复通需要恢复多久可以备孕？,咨询恢复期
E3141590000566021,对啊 不知道神呢原因,咨询病因
E3141590019191007,吃药来不吃不来,描述症状
E3141590007156072,我算的是18多,描述症状
E3141590025947030,同房需要让精子在体内呆多久呢,咨询注意事项
E3141590007686039,好的麻烦咨询吧,无
E3141590097329010,需要大人陪同吗,咨询注意事项
E3141590010136021,我目前在杭州。,无
E3141590004908040,典水照影,描述就诊史
E3141590022134017,a级14.6，b级19.5,描述症状
E3141590033719013,干净后第一天可以做吗,咨询注意事项
E3141590039409021,食补或药补又什么好的推荐吗,咨询治疗方式
E3141590008739006,女子输卵管堵塞怎么下面做爱还有水呢？,咨询病因
E3141590006370016,那样大概要多久，才能正确呢,无
E3141590047214010,a级27.47%,无
E3141590009481022,第二次还要那么多钱是吧,咨询价格
E3141590030608037,不懂，我想象着也是要有点疼,咨询疼痛程度
E3141590014915015,我想问一下大概多少钱,咨询价格
E3141590023393018,黄体生成素35.05,描述症状
E3141590003986010,他不是在中山医院吗,无
E3141590072759015,我就是先咨询下要多久,无
E3141590034879037,她们说受孕期间三个月不能动，是这样的吗,咨询注意事项
E3141590022025021,多少号可同房,咨询注意事项
E3141590054036010,是的  腿都不能碰  疼,描述症状
E3141590008092033,你加我吧，l z w 2001417,确定联系意愿
E3141590009316019,居住在合肥,无
E3141590013586020,现在可以性生活么,咨询注意事项
E9574560002438017,要住几天呢,咨询恢复期
E3141590024642024,不能治愈吗  意思是会不断复发,咨询疗效
E3141590037229015,是太疼没做成功,描述就诊史
E8393550002108030,住宿这方面都自己安排吗？因为我们是外地的,无
E3141590005784021,做B超么,咨询检查方式
E3141590004565025,那你跟我老公说吧！,无
E3141590043648042,出院的时候要做通水吗？,咨询手术
E8393550008700015,做之前得做个全身检查吗,咨询检查方式
E3141590067775008,治疗前2.44是什么意思,咨询项目介绍
E3141590007876020,你加我一下,确定联系意愿
E3141590000531017,我只是问一下,无
E3141590001830017,我在你们医院做过手术的，为什么我一咨询问题，就是叫我去医院检查呢,描述就诊史
E9574560003124014,中山三院怎么了去，路线,咨询路线
E3141590008330025,可以，我先在是！！！！,无
E3141590020780011,15956994740.微信,确定联系意愿
E3141590050495008,好像肿痛一样,描述症状
E3141590003623011,男方无精症,咨询项目介绍
E3141590020293023,就是这个经量少可以治疗好吗,咨询疗效
E3141590050399027,向这中情况手术的可能性大吗？,咨询手术
E3141590006229010,3.31号,无
E3141590036520028,那我需要去的话打上而咨询电话行吗？六零九九对吗,咨询电话
E3141590034956057,只有周末才有假啊,无
E3141590024372018,做什么手术啊,咨询手术
E3141590016952033,不打针的话。不能自己排,描述症状
E3141590010562024,大概多少钱$_$,咨询价格
E3141590014380010,我想做，可是怕手术不能根除，还复发,咨询疗效
E3141590002695003,精子活低,描述症状
E3141590000689025,痛经不是只能做彩超吗？还能怎么查,咨询检查方式
E3141590009711021,那我问那医生说要一千四五这样子,描述就诊史
E3141590015684028,不是，是成功率,咨询疗效
E3141590004493012,你是指的是什么检查,咨询检查方式
E3141590018414016,有什么危险吗,咨询危害
E3141590010965006,我想日你,无
E3141590031853010,如果左侧堵塞严重是不是要做手术？,咨询手术
E3141590030392003,想请医生帮我参考一下,咨询专家
E3141590028121011,没有，因为我比较疼。,描述症状
E3141590005125037,子宫小是因为什么子宫会小,咨询病因
E3141590007218010,行，798217504,确定联系意愿
E3141590009309048,可以的我有时间的话我过去去检查下身体,确定预约时间
E3141590011572019,准备周五去看，要做检查的话，周五先把检查单开好，周六再去检查，不然带大宝不方便,确定预约时间
E3141590023136009,我打电话给你,确定联系意愿
E3141590002424029,检查双方？,咨询检查方式
E3141590039200015,可是造影后，几个月不是都不能要小孩吗,咨询注意事项
E3141590068998029,明天吃可以吗？,咨询食疗
E3141590031329019,手术恢复期要多长时间,咨询恢复期
E3141590065179036,像我这种情况，到时提前住院，提前拿出来可以吗,咨询项目介绍
E3141590030529008,你们有认识的吗,无
E3141590066233029,正常的，一般几次能够成功试管婴儿。,咨询疗程
E3141590033057008,我现在想要宝宝有影响吗,咨询危害
E3141590035101020,请问你是专业妇科医生吗？,咨询专家
E3141590056786014,放扎后后期会有问题出现吗,咨询副作用
E3141590062177014,需一年多,无
E3141590016896006,我想问一下如果做个通水当月可以要小孩吗,咨询恢复期
E3141590017357011,问他痛不痛，也说不好,描述就诊史
E3141590009653020,苏州吴中医院,无
E3141590008422011,淮北这边,无
E3141590013641057,如果复发了马上就西药可以吗,咨询药物
E3141590039678007,人流多久可以在怀,咨询恢复期
E3141590002499014,我是男的，精子液化不完全,描述症状
E3141590053994006,胚胎没留岀来但出血了也要少吹风吧？,咨询注意事项
E3141590020929013,如果吃药就要终身服用了是吗,咨询药物
E3141590019397016,好的👌。你把微信发给我，我➕一下您吧,咨询微信
E3141590000464027,那我应该先检查哪个呢,咨询检查方式
E3141590022819029,就是手机号吧,咨询电话
E3141590003616016,嗯 安徽省第二人民医院,无
E3141590000642031,这个好像拍不了吧,无
E3141590000866026,那怎么样才能做起来么,咨询治疗方式
E3141590008976012,这样怎么治疗效果好,咨询治疗方式
E3141590032216030,你只要告诉我你们在几号诊室我就去找你,确定预约时间
E3141590005120030,我疤痕皮肤，害怕手术,描述症状
E3141590010750018,费用大概需要多,咨询价格
E3141590014822059,如果不要孩子，就没事吗,咨询危害
E3141590074268015,还要一个多月吗,无
E3141590009481025,第二大概要多少,咨询价格
E3141590014692021,这样做一下大概多少钱,咨询价格
E3141590045349023,副作用大不大,咨询副作用
E3141590003343020,腮腺炎是什么,咨询项目介绍
E3141590020522000,男性结扎后能复通吗,咨询手术
E3141590002806012,基本都是这样,无
E8393550059162033,嗯，如果选择你们的话，是需要在你们那里待4-50天吗？,咨询疗程
E3141590007899025,就在这里说吧,无
E3141590012286020,功能方面的，你随便写一个,无
E3141590073104017,手术分种类吗 显微手术 还是什么,咨询手术
E3141590037954004,取环多久才能怀孕,咨询恢复期
E3141590005918007,我想要个男宝，请问做造影，可以查酸碱性吗，帮我生男孩吗？,咨询检查方式
E3141590009010016,那一班精液有问题怎么能治疗呢,咨询治疗方式
E3141590025107043,好的18255715635,确定联系意愿
E3141590006472018,那就等等吧，谢谢，再联系,无
E3141590001636025,如果有害的话那肯定是要治疗的,咨询治疗方式
E3141590022026027,您是医生吗？,咨询专家
E8393550000073031,那做手术需要住几天院啊,咨询恢复期
E3141590000708013,我27岁,无
E3141590081090039,现在年里上班忙，请不了假,无
E3141590050337042,告什么时候才能拿的到,无
E3141590057067004,21三体综合征筛查临界风险什么意思,咨询项目介绍
E3141590003759009,提高存活率,咨询项目介绍
E3141590028772020,我质询一下,无
E3141590033949051,你是医生啊,咨询专家
E3141590021612032,公众加你,咨询微信
E3141590008802020,如果是的 这要怎么治疗,咨询治疗方式
E3141590004449044,你们这医药收费太高，说话一点信任没有,无
E3141590079173013,最快什么时候,无
E3141590021122030,是的不知道有什么药,咨询药物
E3141590002168008,怎么变厚,咨询治疗方式
E3141590081310015,如果手术大约多长时间？多少钱？,咨询价格
E3141590009951010,能有啥问题,咨询危害
E3141590001946014,查出来半年了,描述就诊史
E3141590006284010,是不是我的精子有问题,咨询病因
E3141590017235011,治好困难呢,咨询疗效
E3141590009233020,明确看是怎么看？,咨询检查方式
E3141590009373067,另外我想知道，雄性激素保持平衡了 ，像脸上，手上，肚子上，腿上的毛会不会自然消失？,咨询项目介绍
E3141590034313030,多久可以要孩子,咨询恢复期
E3141590007273006,吃了促排药为什么不排卵,咨询病因
E3141590001318015,不是我，是我的女儿，28岁,无
E3141590059524025,我12点下课,无
E3141590017353026,那我老公这可能治好,咨询疗效
E3141590004739005,你好，我想问一下。四年前我有过一次宫外孕，输卵管被切掉了，如果我现在想要二胎，要做哪些检查？,咨询检查方式
E3141590007827018,不疼还好,描述症状
E8393550002540035,还用住院吗,咨询住院
E3141590008249023,我在喜得儿看也是做微创手术，不知道成功率多少,咨询疗效
E3141590022064045,每个人要花两三万才能出院,无
E3141590056949026,还是要等一段时间,无
E3141590001048023,我在上班,无
E3141590029304023,这个会复发吗，有后遗症没有,咨询危害
E3141590025074014,国内现在有这样的医疗条件,无
E3141590014848022,可以吃点药调理吗,咨询药物
E3141590048829007,就是需要注意什么事项吗,咨询注意事项
E3141590020275009,没有，问一下吃什么药,咨询药物
E3141590008556021,我手机没电了，你加不了我，只能我加你,确定联系意愿
E3141590001157009,都不是！订婚还没结,无
E3141590014802048,孩子星期天不放假,无
E3141590035457013,我打你的,确定联系意愿
E3141590075185030,哦哦，我现在孩子们还不知什么时候放假我约不到时间，,确定预约时间
E3141590002617014,我在山东，我在考虑要不要过去看诊,无
E3141590004417092,要不你加我嘛，好吧,确定联系意愿
E3141590089055002,孕妇能吃西瓜么 两个多月,咨询食疗
E3141590079820042,刘总QQ 聊吧,确定联系意愿
E3141590018626021,好的，另外我现在也在用药，重组人工扰素a2b阴道泡腾胶囊，这个对下环有影响吗？,咨询药物
E3141590009982023,那个费用多少,咨询价格
E3141590006434044,卵巢功能是做彩超吗,咨询检查方式
E3141590011267015,你加我微信吧，wjann13149999,确定联系意愿
E3141590007613006,安徽哪,咨询地址
E3141590048765026,做些什么,咨询检查方式
E3141590024797019,反正很疼,描述症状
E3141590024447002,18791999449闫，请电话联系,确定联系意愿
E3141590031191010,在省立医院做吗,咨询公司介绍
E8393550031189007,b级是7.8,描述症状
E3141590014186043,即使什么都查了这样是不是也会有风险,咨询副作用
E3141590077795088,都见红还不给手术吗,咨询手术
E3141590005509003,我的卵泡长不大怎么样可以让它长大,咨询治疗方式
E3141590008768036,好的，八点走，九点应该可以到,确定预约时间
E3141590063232020,请问您在吗,无
E3141590004301004,您好 我想问一下女生检查怀孕都检查什么,咨询检查方式
E3141590038230012,那我现在补救可以吗，72小时的避孕药，对自己身体有没有副作用,咨询药物
E8393550003203029,平安里下车是吧,咨询地址
E3141590000666004,请问陈庆华大夫在吗,咨询专家
E3141590024212005,我想咨询一下电话18815672353,确定联系意愿
E3141590011246031,会痛经,描述症状
E3141590046695004,在通水前能不能同房,咨询注意事项
E3141590007383010,合肥安医,无
E3141590026752014,但我还是有点担心不会手术不太好，,咨询手术
E8239900098101003,可以加QQ说吗3357397587,确定联系意愿
E3141590007582017,目前在合肥,无
E3141590034670009,刘雨生你们应该认识吧，他让我做结扎或侧除,描述就诊史
E3141590023950031,妇保医院,无
E3141590018602019,我还有痛经可以吗,咨询注意事项
E3141590040838050,就是手机号 加吧,确定联系意愿
E3141590008763006,34，月经期前后流黑色。上次查出宫颈肥大和囊肿。还有左附件囊肿。和这些有关系吗,咨询病因
E3141590002650013,没有，就只是性格方面有点内向,无
E3141590046713027,如果这个确定是这两种毛病能一起，是吗？同时。一起做手术行吗？,咨询手术
E3141590000926008,25  还没准备,无
E3141590069412009,流产后该吃什么东西？,咨询食疗
E3141590016860023,手术会不会要很长时间！,咨询手术时长
E3141590030884055,难道这个手术就不做了吗？,咨询手术
E3141590014924014,不知道你们医院多少钱,咨询价格
E3141590038536049,输卵管检查一个月不能同房吧,咨询注意事项
E3141590006090044,加好了吗？,确定联系意愿
E3141590004628029,15168655372我的微信,确定联系意愿
E3141590089533012,不胖，有时喝点洒，海鲜吃得少？,无
E3141590077295017,你好。能联系住院部那边吗？,无
E3141590015401035,好的，我添加你,咨询微信
E3141590030379048,辣条呢,咨询食疗
E3141590006943005,精子不液化怎么办,咨询治疗方式
E3141590001641017,我也是在你们天伦不孕不育医院看的,描述就诊史
E3141590043776028,对怀孕没有副作用吗？,咨询副作用
E3141590037626051,有点担心，怕是手术做了，又出其他毛病了,咨询副作用
E3141590027833041,做完手术后好长时间可以同床,咨询恢复期
E3141590063796006,怎么回复做手术吗？,咨询手术
E3141590004888033,我和家人商量一下,无
E3141590000232020,去查主要查什么呢,咨询检查方式
E3141590000930014,结婚三年了,无
E3141590029667031,安庆宜秀区这边,无
E3141590008346009,做的是什么手术？,咨询手术
E3141590001130015,我遗精时会不会害羞啊,无
E3141590075129028,打了破卵针卵泡还会萎缩吗？,咨询项目介绍
E3141590009645030,要请几天假,确定预约时间
E3141590104779025,QQ吧，2948434625,确定联系意愿
E3141590017930013,如何加你,咨询微信
E3141590023968030,啊！手术？,咨询手术
E3141590013115020,我先考虑一下不一定要恢复,确定联系意愿
E3141590079010005,请问血糖高能 吃什么,咨询食疗
E3141590002121042,我可以把微信给您,确定联系意愿
E3141590010281015,好的，明天就去检查检查,确定预约时间
E3141590015400034,这有一年了还恢复不好吗,咨询疗效
E3141590003172021,就是精子,无
E3141590008486023,我就想知道，这种情况是怎么回事呢,咨询病因
E3141590000743025,我感觉精子根本就进不去，就是当时没有流出来，到第二天早上起来还是都流出来了,描述症状
E3141590090373001,找你们竞价否下品牌词  麻烦转达下QQ617561756.谢谢,无
E3141590016041022,像我这种的严重吗,咨询危害
E3141590037939006,你们医院可以做三镜一丝手术吗,咨询手术
E3141590005136022,有没有没有病的可能性,咨询项目介绍
E3141590003056002,看男科,无
E3141590031988032,你们医院多少年了,咨询公司介绍
E3141590076904046,得多久治疗呢,咨询疗程
E3141590069698019,请问大夫饮食注意哪些能喝二两白酒吗？,咨询食疗
E3141590001468012,该做都做了,描述就诊史
E3141590007848011,晚上发你吧，检查单子在家,描述就诊史
E3141590018293006,纵膈子宫怀了双胞胎有没有风险,咨询副作用
E8393550032579002,这是三甲医院吗,咨询公立私立
E3141590051381017,大概需要多少钱，还有需要多少时间。是微创吗,咨询价格
E3141590016635001,第二胎剖你好腹产什么时候剖最合适,咨询项目介绍
E3141590003879014,不想做腹腔镜,咨询检查方式
E3141590012587009,直接过来就可以吗】,确定预约时间
E3141590015941009,子宫内膜3.3有事吗,咨询危害
E3141590034417006,孕24周查出子宫不全纵隔应该注意什么,咨询注意事项
E3141590000851016,我撸管弄的,描述症状
E3141590013680030,那就是没用,无
E3141590009587006,为什么卵泡长大不排,咨询病因
E3141590009341011,卵泡发育不良是什么原因造成，,咨询病因
E3141590038399037,姓名龙松霞，电话13955652322,确定联系意愿
E3141590092286015,嗯，好的，做完之后不耽误以后其他工作吧,咨询副作用
E3141590001267021,我自己,无
E3141590022126022,你是不是医生啊,咨询专家
E3141590039048025,恢复呢。得多长时间,咨询恢复期
E3141590005201005,女性做检查要检查那些项目,咨询检查方式
E3141590000531011,你帮我算一下,无
E3141590021771049,我我加你吧,咨询微信
E3141590070843022,别人说痛风不能吃这些,描述就诊史
E3141590014019010,接通多少钱,咨询价格
E3141590011612007,我是想咨询男科,无
E3141590082913004,请问结过扎的还可以复通手术吗？,咨询手术
E3141590012191019,会不会输卵管有问题。,咨询危害
E3141590006931024,吃中药能治疗吗,咨询药物
E3141590050391021,还要坐车,无
E3141590022175012,这个吃药好治愈吗,咨询疗效
E3141590062735014,不是，在市立医院,描述就诊史
E3141590037619056,你怎搞还没下班 那么晚了,咨询上班时间
E3141590001948013,2次微创手术，1次吃药的,描述就诊史
E3141590001350031,输卵管没做,描述就诊史
E3141590009654013,手术有痛苦吗,咨询疼痛程度
E3141590058220002,我想问一下怀孕期间皮肤干燥用什么补最好？,咨询食疗
E3141590001947021,咋打不通，无法访问移动网络,无
E3141590002884014,阴茎太硬,描述症状
E3141590002694020,特别小,描述症状
E3141590025673014,我去医院看的医生建议做输卵管造影，我不知道疼不疼,咨询疼痛程度
E3141590056663020,我那时侯就是16周去做的，如果偏大一周，应该就是17周做的，不会有什么影响吧,咨询副作用
E3141590013682025,喝中药调理,描述就诊史
E3141590084926014,就是多一天要好几天跑,无
E3141590019102018,我微信是wjl5238,确定联系意愿
E3141590090625022,住院了。,描述就诊史
E3141590021464005,一般可能达到80以上,无
E3141590054652007,去检查的时候要禁止些什么吗？,咨询注意事项
E3141590053409007,就运动吗,咨询注意事项
E3141590002744007,阳萎无精能不能治,咨询治疗方式
E3141590040187001,请问一下环取了要多久才能怀孕生宝宝,咨询恢复期
E3141590004875014,这个我不清楚，a级只有4个。,无
E3141590013670016,机会不大了吧,咨询疗效
E3141590007850002,胃部老是胀痛会不会引起月经不调,咨询危害
E3141590085512022,滴虫要多长时间，能治愈吗,咨询疗程
E3141590007556003,内膜薄是什么原因,咨询病因
E3141590013599036,合肥有点远,无
E3141590009220034,还是身体自身因素么,咨询病因
E3141590039883006,我想问 下环多久可以怀孕,咨询恢复期
E3141590082190002,过年放假吗,咨询上班时间
E3141590000970021,没证明也可以吗？,无
E3141590083390022,女方做过结扎手术，后来又输通失败了，可以做人工吗,咨询项目介绍
E3141590004913008,那要检查那些呢,咨询检查方式
E3141590006714040,你可以说一下大概治疗方法吗？,咨询治疗方式
E3141590087133004,你们那可以做复通手术吗,咨询手术
E3141590078260022,现在可管吃了,无
E3141590000679006,23岁和26,无
E3141590001274032,我也不清楚哦,无
E3141590005042005,我想咨询不孕科,无
E3141590005743012,没有怀孕都是做哪些检查,咨询检查方式
E3141590001085017,HP值6.8,描述症状
E3141590015122012,都有什么危险,咨询危害
E3141590000873011,医生说可能是因为胖的关系,描述就诊史
E3141590036297029,是陈医生,咨询专家
E3141590039315022,一会电话沟通清楚,确定联系意愿
E3141590028689020,能保证治疗的好吗？,咨询疗效
E3141590082611018,现在就可以手术了吗？,咨询手术
E3141590014068026,问问多少费用,咨询价格
E3141590005936022,B超干嘛。,描述就诊史
E3141590013979027,备的话只有两个月吧,无
E3141590001720016,查的乙肝两对半24呈阳性,描述就诊史
E3141590008448020,我和我儿媳下星期去泰国玩，回来再问仔细，谢谢,确定联系意愿
E3141590002845025,这也是导致我老是不孕的原因么？,咨询病因
E3141590022814004,精子质量不好吃什么药,咨询药物
E3141590002598024,以前差的，是两侧都不通,描述症状
E3141590080572002,催生针对胎儿有影响吗,咨询副作用
E3141590030361012,所以想问下医生,无
E3141590001820064,上个月做过,无
E3141590071701015,切了以后不就残废了,咨询手术
E3141590085021013,做的时候肚子疼的受不了、她说不是完全不通,描述就诊史
E3141590021258023,准备喝中药调理,咨询药物
E8239900070183004,你们是私立医院还是公立,咨询公立私立
E3141590021750023,我想知道做过微创手术会不会容易再堵,咨询疗效
E3141590003372009,有三个月 联系不上人了 。。,无
E3141590029796001,阜阳不孕不育医院你好,无
E3141590001170028,对，没有胎心胎芽,描述症状
E3141590001018007,没检查,描述就诊史
E3141590012396014,用精子库的多少钱？用自己老公的多少钱？,咨询价格
E3141590039565009,成熟后会萎缩吗,咨询项目介绍
E3141590037714028,要这么长时间呀，一个人去行吗,无
E3141590019780008,月经少会影响怀孕吗,咨询危害
E3141590047840031,对身体有什么副作用,咨询副作用
E3141590055754025,在三级甲医院上海这边的。,描述就诊史
E3141590045605009,做输卵管之前如果同房了还可以做吗？,咨询术前准备
E3141590002112006,拍一下你的阴沟，发过来,无
E3141590015445041,你们那边费用怎样,咨询价格
E3141590011602014,就想问问哪天几率更高,无
E3141590001338002,你好，精子差，吃药也见效。五年没怀孕,描述就诊史
E3141590015215003,冷冻胚胎好不好,咨询手术
E3141590019852014,我给你打电话吧,确定联系意愿
E3141590025534003,你是看男生还是看女生啊？,咨询公司介绍
E3141590013787013,是免费的吗,咨询价格
E3141590084765030,打针也想过，但是听讲药过了，子宫还会大，不是还会掉吗？,咨询副作用
E8393550000351004,我想做试管婴儿需要准备什么,咨询术前准备
E3141590002269003,你这是在哪里呢？,咨询地址
E3141590047971027,医生说切点化验能切吗,咨询项目介绍
E3141590075984009,有饮食问题吗,咨询食疗
E3141590046462013,就是说现在可以吃,咨询食疗
E3141590016324033,芜湖金陵,无
E3141590036622034,而且去看的医生年轻，差不多有三十吧,描述就诊史
E3141590014730011,这个费用是多少呢,咨询价格
E3141590077312013,多几天,无
E3141590012567047,15856998218，我的微信号,确定联系意愿
E3141590046847033,术前还要做什么检查,咨询检查方式
E3141590005933014,食补还是药补？,咨询治疗方式
E3141590081651036,主要想问问需要长期吃药吗？老人不听话，不疼就是不吃药 ，特别难弄,咨询药物
E3141590001221016,都好的,无
E3141590019229041,能治好不,咨询疗效
E3141590031773014,应该是近,无
E3141590018861028,你不是医生？,咨询专家
E3141590007035035,有1308307007,确定联系意愿
E3141590023107008,15369572363联系我这个吧,确定联系意愿
E3141590007543035,我的微信354512795,确定联系意愿
E3141590017919026,会不会有促进,无
E3141590079309038,你好，一般什么时候在医院呢？,咨询上班时间
E3141590001849006,我是精索静脉曲张患者,描述就诊史
E3141590063090035,扣扣加你2097858290,确定联系意愿
E3141590017315047,好的，，我加你微信多沟通咨询,咨询微信
E3141590066660043,那你们医院在哪个路？,咨询地址
E3141590086913004,我问一下，打了促排针，同房有影响吗？,咨询危害
E3141590021213006,你是医院医生还是第三方？,咨询专家
E3141590012637014,吃达英,描述就诊史
E3141590003467042,和平路二院,无
E3141590004361024,"""微信是18010832358，5""",确定联系意愿
E3141590019704054,我记住你的电话号码了，有问题会咨询你的,确定联系意愿
E3141590005099084,不来月经 怎么看卵泡,咨询检查方式
E3141590000771028,所以开了三个月的达英三五,描述就诊史
E3141590007358001,精索静脉曲张是怎么引起的？,咨询病因
E3141590085949004,3.2可以做手术吗,咨询手术
E3141590008499047,哦，做一次多少钱您知道吗？,咨询价格
E3141590014827029,那你有微信吗,咨询微信
E3141590048289026,有人说多喝豆浆,描述就诊史
E3141590008863005,我孕酮太低了怎么办,咨询治疗方式
E3141590000571026,是这样啊,无
E3141590003175006,又流血了,描述症状
E3141590012996039,在上海,无
E3141590004515017,我要检查哪些项目呢,咨询检查方式
E3141590001299012,当时医院收去了,描述就诊史
E3141590061091030,抽动多久,无
