uuid,sentence,label
E3141590000436005,12周,无
E3141590000443029,前年吃的了,描述就诊史
E3141590000444007,基本规律,描述症状
E3141590000448006,不是不孕就是有一次怀孕，胎停育,描述症状
E3141590000453021,我刚怀一些自然流啦,描述症状
E3141590000459033,我在外面，体检在家不一定能找到了,描述就诊史
E3141590000471009,有检查,描述就诊史
E3141590000475015,想知道怎么治疗出血问题,咨询治疗方式
E3141590000480023,本来自己想在生二胎的，但是老婆也一直没有怀上，所以想咨询一下,描述症状
E3141590000480034,像我这样的症状你们有遇到过吗？,咨询项目介绍
E3141590000484009,是不是男的问题,咨询病因
E3141590000492016,给我检查的医生说我要怀孕必须手术,描述就诊史
E3141590000493019,一直很正常,描述症状
E3141590000501026,其实，主要我不想生了，有个女儿就行了，我爸爸想要个孙子,无
E3141590000510006,那国营单位还是私立的呢,咨询公立私立
E3141590000510017,如果只有一个堵塞多少钱？两边堵塞又大概多少钱呢,咨询价格
E3141590000520009,需要做手术吗,咨询手术
E3141590000523019,会不会有风险？,咨询副作用
E3141590000524049,男朋友可陪同吗,无
E3141590000527010,断了3月,无
E3141590000528017,怎么做,咨询检查方式
E3141590000538016,这是更年期月经紊乱吗,咨询项目介绍
E3141590000541029,怎么才能知道另一侧不堵呢,咨询检查方式
E3141590000549007,我怀孕了，去年七月做过输暖管切除，现在怀孕了，不想要,描述就诊史
E3141590000555004,我老公他今年46岁了。我老公做过了，以前在合肥做的。,描述就诊史
E3141590000556012,抱歉！我还是个18岁少年！我就问问什么样算是不能生育的原因,咨询病因
E3141590000559030,精索静脉曲张需要手术吗,咨询手术
E3141590000569041,检查了，前期孕酮和hcg值都挺好,描述就诊史
E3141590000582023,那要怎么治呢,咨询治疗方式
E3141590000587015,我当时去了几个医院都说找不到什么原因，都说治不了,描述就诊史
E3141590000597005,妇科，性生活途中小腹有点疼痛,描述症状
E3141590000602015,下午去可不可以,确定预约时间
E3141590000603016,有时可以,无
E3141590000604018,去年五月份在上海的时候，左边囊肿5厘米，八月份在合肥检查就是2.8厘米，过年前检查就没有了,描述就诊史
E3141590000636025,三月十七号,无
E3141590000645011,没有有微信,确定联系意愿
E3141590000657001,宫外孕手术价格想问下宫外孕多久能确证,咨询价格
E3141590000659027,要调理几个月是吧,咨询疗程
E3141590000665007,是的，费用大概多少，高吗,咨询价格
E3141590000666038,网上预约了，是不是到那不用排队了，可以直接看诊,确定预约时间
E3141590000674027,不是手术过后医生说的,描述就诊史
E3141590000681008,药物可以吗,咨询药物
E3141590000685017,那要怎么办呢？,咨询治疗方式
E3141590000700007,您好，我停经46天，孕酮24可低了吧,咨询项目介绍
E3141590000702010,就是一颗一颗得，像果冻,描述症状
E3141590000711026,怎么调理？,咨询治疗方式
E3141590000743027,就是流的多,描述症状
E3141590000752020,不知道要不要紧,咨询危害
E3141590000752024,这个吃药能吃好吗,咨询药物
E3141590000764013,做试管婴儿大概需要多少钱,咨询价格
E3141590000775004,想做输卵管造影。,咨询检查方式
E3141590000778008,我是一侧不通一侧积水,描述症状
E3141590000782023,试管婴儿和人工授精是一样的吗,咨询项目介绍
E3141590000794040,我是农村的费用太高的话承担不起,咨询价格
E3141590000797007,我想知道我去年吃了三次避孕药和我今年查出多囊卵巢综合征有关系吗,咨询病因
E3141590000811009,等下我看看,无
E3141590000814025,女性在什么时候去这合适,无
E3141590000845007,睾丸穿刺,描述就诊史
E3141590000861016,怎么看受孕能力的呢！,咨询项目介绍
E3141590000871023,需要做造影吗？,咨询检查方式
E3141590000873017,不多了,无
E3141590000882057,或者怀了，孩子在腹中有什么不好的,咨询危害
E3141590000889009,怀孕几率大吗,咨询项目介绍
E3141590000906015,要不用QQ，我的图片在台式机上发起来方便,咨询QQ
E3141590000923021,精子可以筛选,无
E3141590000924008,有一点，不是痛的厉害,描述症状
E3141590000934016,怎么还有什么网络医院 你们到底是省立的还是天伦的,咨询公司介绍
E3141590000938003,妇科炎症,描述症状
E3141590000959019,你那大概多少钱呀,咨询价格
E3141590000975034,用什么检查？,咨询检查方式
E3141590000977025,男的没有性功能，六年了能治疗吗,咨询治疗方式
E3141590000982037,我现在月经昨天刚来，我想再去做一个输卵管造影,咨询检查方式
E3141590000986017,造影检查有不准确的吗,咨询检查方式
E3141590000994020,哦，这样啊，那我还是需要去检查一下，才能准备怀孕，是那,咨询检查方式
E3141590000994043,就是人流后12天的时候吧,描述就诊史
E3141590001011031,超生晶氧是什么,咨询检查方式
E3141590001017020,现在医生建议做手术，,描述就诊史
E3141590001019038,引产比人流要麻烦吧,咨询项目介绍
E3141590001030052,就是想做下染色体,咨询检查方式
E3141590001035020,微创吗,咨询手术
E3141590001060004,子宫内膜1.6cm正常吗,咨询项目介绍
E3141590001074017,活动力低,描述症状
E3141590001088019,可以吗,无
E3141590001094030,我这样不长怎么办还要继续吃吗,咨询治疗方式
E3141590001100028,一般。人流后多长时间能要,咨询恢复期
E3141590001106008,对，就想找她,无
E3141590001108027,总共多少钱范围,咨询价格
E3141590001109020,今天晚上才做完,无
E3141590001136017,听说造影很受罪！纠结着呢,咨询疼痛程度
E3141590001137027,还是要去做通液术,咨询检查方式
E3141590001149023,搜手机号,确定联系意愿
E3141590001159011,受罪吗？,咨询疼痛程度
E3141590001171001,胎心胎芽最晚什么时你好候出现,咨询项目介绍
E3141590001171003,那我这个六周了，也没见胎心,描述症状
E3141590001173004,就是做回扎手术有多少风险,咨询副作用
E3141590001176006,输卵管堵塞，,描述症状
E3141590001183008,今天还打针了，有用没有,咨询疗效
E3141590001183012,好像形成囊肿了,描述症状
E3141590001190055,申请不了啊,无
E3141590001201004,我结扎了还能怀孕吗,咨询项目介绍
E3141590001220032,发红的，有时候有点血快,描述症状
E3141590001251007,17岁女孩，子宫42*28*32偏小吗,咨询项目介绍
E3141590001263006,精子不液化，畸形率高，能治好吗,咨询疗效
E3141590001279021,我是不是该用点药物,咨询药物
E3141590001304007,就是排不下来,描述症状
E3141590001308007,感觉阴道深处有刺痛感,描述症状
E3141590001326015,和通水的意义一样吗？,咨询检查方式
E3141590001341002,你好，陈庆华医生是你们医院的吗？,咨询专家
E3141590001354001,你好！卵泡发育不起来，到了月经前几天才发育得起来，怎么办？,咨询治疗方式
E3141590001356033,有微信，微信号18098513211,确定联系意愿
E3141590001362005,我老公弱精，我想人工受精,咨询项目介绍
E3141590001370015,那应该怎么办呢,咨询治疗方式
E3141590001406015,像这种情况能怀孕吗,咨询项目介绍
E3141590001420006,内膜薄了，是什么导致的。,咨询病因
E3141590001433030,雄性激素高,描述症状
E3141590001436012,长的慢，有时候不长,描述症状
E3141590001461005,我想问下，三天内如何让老婆怀孕,无
E3141590001473014,吃什么药可以调理,咨询药物
E3141590001478022,清宫也行她的意思，不清宫就吃药,咨询手术
E3141590001487005,还是子宫内膜增厚吃什么药,咨询药物
E3141590001487013,带这个子的都是什么药哦,咨询药物
E3141590001500042,99%畸形,描述症状
E3141590001508010,就是不液化,描述症状
E3141590001514001,输卵管有轻度积水可以人工授精吗,咨询项目介绍
E3141590001516040,你看这个能治好吗,咨询疗效
E3141590001559005,男士检查哪些项目|、,咨询检查方式
E3141590001562012,是的成功率有多,咨询疗效
E3141590001565006,输卵管通而不畅，有什么方法冶疗,咨询治疗方式
E3141590001582007,我是怕怀孕，但是最后来例假了，我就不怕了，可是为什么感觉肚子变大了,咨询病因
E3141590001582029,我加你的微信了,确定联系意愿
E3141590001598016,我宫寒有点严重,描述症状
E3141590001602014,谢谢医生孩子正在合肥准备手术,无
E3141590001611006,我在医院查了卵巢衰退能治好吗,咨询疗效
E3141590001612028,现在不方便通话,确定联系意愿
E3141590001626018,宫内环境正常,描述症状
E3141590001636037,会不会发展到子宫癌吗,咨询危害
E3141590001644009,就是取坏后来一次月经,描述就诊史
E3141590001648012,为什么会内膜厚呢,咨询病因
E3141590001651007,精子畸形率高怎么办，正常1.5%,咨询治疗方式
E3141590001680017,做试管行吗？,咨询项目介绍
E3141590001717009,性激素六项检查,描述就诊史
E3141590001756007,要预约吗？,确定预约时间
E3141590001762007,请问做人工受精要多少钱？,咨询价格
E3141590001767005,试管婴儿呢,咨询项目介绍
E3141590001779032,那怎么办 我也不懂,咨询治疗方式
E3141590001803049,需要怎么做，才可以怀孩子,咨询项目介绍
E3141590001810012,就是问下男的结扎是不是不好,咨询手术
E3141590001818007,什么情况性激素六项应该月经不调在月经自然来去检查还是强制性打黄体酮月经来了去检查下检查性激素六项,咨询检查最佳时间
E3141590001819014,痛经那样？,咨询项目介绍
E3141590001822040,你加一下,确定联系意愿
E3141590001829016,到冬天月经不调,描述症状
E3141590001851017,没之前多,描述症状
E3141590001867044,我一会出去打你电话,确定联系意愿
E3141590001875008,还能治吗,咨询治疗方式
E3141590001879016,我有时间想过去看看,确定联系意愿
E3141590001880007,纵隔子宫可以动手术吗？,咨询手术
E3141590001902006,我都结扎六七年了还可以回扎吗？,咨询手术
E3141590001907019,第一胎破腹产的,描述就诊史
E3141590001915021,好，暑假回去再看看吧,无
E3141590001917013,做彩超,描述就诊史
E3141590001923016,嗯，所以现在就想趁工作前有时间赶紧调一调,确定联系意愿
E3141590001927005,这会影响以后要孩子吗,咨询副作用
E3141590001934009,还能生孩子下吗？,咨询项目介绍
E3141590001951027,可以在这发吗？我微信。不怎么玩,确定联系意愿
E3141590001955020,孕酮低吃黄体酮,描述就诊史
E3141590001957020,月经还好就是有血块,描述症状
E3141590001968024,领血功能差,描述症状
E3141590001982027,不方便加微信的，平时在单位微信一直登录电脑,确定联系意愿
E3141590001996006,腹痛，痛的也不是很,描述症状
E3141590002013004,做人工大概多少钱,咨询价格
E3141590002021010,输卵管积水,描述症状
E3141590002027027,输卵管是不是做造影,咨询检查方式
E3141590002031014,就是痛经的那样,描述症状
E3141590002034013,我问一下 做造影好 还是通水好,咨询检查方式
E3141590002040035,卵巢功能可以治愈吗？,咨询疗效
E3141590002043010,内膜厚9mm,描述症状
E3141590002121054,您加我吧,确定联系意愿
E3141590002137029,来月经可以检查？,咨询检查最佳时间
E3141590002137031,我之前是药流的、我怕不好,描述就诊史
E3141590002145003,无精症是什么,咨询项目介绍
E3141590002150025,我等一个月去你那医院能全身检查吗？,咨询检查最佳时间
E3141590002155021,成功的话费用大概需要多少,咨询价格
E3141590002159019,我就是想问一下还没打算去查,无
E3141590002167037,怎么才能知道卵子好不好？,咨询检查方式
E3141590002172032,一般四天,无
E3141590002181003,输卵管造影检查之前要注意什么,咨询注意事项
E3141590002191007,精索曲张吃药能治愈吗,咨询药物
E3141590002220016,我想咨询一下，看看是不是我的原因导致不孕的,咨询病因
E3141590002221025,哦哦，哪些人不适合做试管,咨询项目介绍
E3141590002225008,对需要多少钱,咨询价格
E3141590002228004,卵泡小怎么办,咨询治疗方式
E3141590002234010,预约明天,确定预约时间
E3141590002268038,上班不好请假,无
E3141590002268072,还是回你们那里取环,确定预约时间
E3141590002268103,还问下术后需要喝中药吗？,咨询药物
E3141590002283018,怎么检查呢,咨询检查方式
E3141590002287012,男的做那些检查啊,咨询检查方式
E3141590002297022,有你们的微信，没勇气找你们,确定联系意愿
E3141590002309008,现在是等待还是人流？,咨询项目介绍
E3141590002314016,2点2乘2点3,描述症状
E3141590002343034,怎么检查？,咨询检查方式
E3141590002343039,意思是需要去检查一下才能清楚是嘛,咨询检查方式
E3141590002349027,姓张，我也不清楚他现在有什么想法，我晚上回去之后和他说一下，你的号码我存下来了，到时候我让他和你直接联系吧,确定联系意愿
E3141590002356015,今天有朋友在，想喝点红酒，问问可有什么影响,咨询食疗
E3141590002365009,是我的原因么？,咨询病因
E3141590002377019,今天下午,无
E3141590002387019,再问一句，你们那做试管婴儿多少钱？,咨询价格
E3141590002409035,那是检查什么,咨询检查方式
E3141590002443001,我今年39岁，双侧输卵管堵塞，腹腔镜能怀孕吗,咨询项目介绍
E3141590002460019,那要怎么调理呢我调理的药都吃了很多了中药西药都吃了好多,咨询治疗方式
E3141590002470008,已经手术做掉了，多大不记得,描述就诊史
E3141590002472014,想咨询一下，除了做试管没有别的办法了吗？,咨询项目介绍
E3141590002483034,好，等下,无
E3141590002488036,造影是什么的,咨询检查方式
E3141590002497005,是不是只要不治好，每次都会导致胎停孕呢,咨询危害
E3141590002524004,卵泡小影响怀孕吗,咨询危害
E3141590002533001,子宫内膜厚怎么治疗,咨询治疗方式
E3141590002536006,我准备备孕的 我老公包皮一直是无法露出龟头来的 一直没要上宝宝。这些影响么,咨询危害
E3141590002545010,我想问一下我雄基素有点高，怎么调理呢,咨询治疗方式
E3141590002546010,我还没做，打算去做,确定预约时间
E3141590002554033,周末可以吗？,确定预约时间
E3141590002557056,我和我老公商量一下吧。完本来是打算去医院做的,确定联系意愿
E3141590002590006,是公立的么,咨询公立私立
E3141590002602022,嗯，药物治疗可以吗？,咨询药物
E3141590002626001,你好，我现在怀孕8个月，这几天突然有炎症了还挺严重的怎么办？,咨询治疗方式
E3141590002659028,谢谢，我下次去在仔细检查一下，谢谢您,确定预约时间
E3141590002671002,请问人工授精什么价位,咨询价格
E3141590002772026,四盒五加生化胶囊和安坤片三盒,咨询药物
E3141590002795010,2.5mm,描述症状
E3141590002817005,人工受孕多少钱？,咨询价格
E3141590002888042,那可以怎么治疗,咨询治疗方式
E3141590002907033,那这些检查一般要去哪里去检查呀,咨询公司介绍
E3141590002910030,回头我添加你,确定联系意愿
E3141590002925010,是不是只有做试管了,咨询项目介绍
E3141590002931021,如果手术，费用大概多少？,咨询价格
E3141590002936006,比超测排卵多大值为排卵期,咨询项目介绍
E3141590002939015,怎么检查呢？,咨询检查方式
E3141590002940031,我就想问问这样的病能治好吗,咨询疗效
E3141590002958004,想问下取环以后多久可以怀孕,咨询恢复期
E3141590002958012,哪里开,无
E3141590002968006,你好人工跟试管哪个好，结果2年多了都没有小孩,咨询项目介绍
E3141590003012033,月经不调 的原因怎么检查呢,咨询检查方式
E3141590003023012,我不想电话说,确定联系意愿
E3141590003051006,请问优生优育是查什么,咨询检查方式
E3141590003056037,提前多少天预约,确定预约时间
E3141590003056068,请把医院地址发给我吧，我在上班还有其他事,咨询地址
E3141590003067004,内膜薄怎么办,咨询治疗方式
E3141590003092008,那哪一个好一点呀,无
E3141590003102022,那这边的话怎么治疗呢？,咨询治疗方式
E3141590003103010,我单子发给你看看,咨询微信
E3141590003117014,那我什么时候去检测卵泡呢,咨询检查最佳时间
E3141590003122036,今天下午去就算挂得上号,确定预约时间
E3141590003131003,怎么样能快速的怀孕，除非在排卵期在一起才能怀孕么？,咨询项目介绍
E3141590003134017,上去就要加微信,确定联系意愿
E3141590003144020,能治好就太好了，你医院在哪,咨询地址
E3141590003153037,你那边一般要多少钱？,咨询价格
E3141590003158001,我想问一下输卵管堵塞是什么引起的,咨询病因
E3141590003177032,所以我不想吃达英,咨询药物
E3141590003184029,精子不液化怀孕几率如何治疗精子不液化,咨询治疗方式
E3141590003219040,在哪里检查,咨询公司介绍
E3141590003222017,你可有QQ ？,咨询QQ
E3141590003222019,我明天发给你,确定联系意愿
E3141590003229007,AB加起来好像只要百分之八,描述症状
E3141590003231022,那你还问是什么原因做的造影,无
E3141590003250010,肾部造影疼不疼,咨询疼痛程度
E3141590003252006,怎么才能化作,无
E3141590003257004,我想咨询下结扎后现在想接回来可以吗,咨询手术
E3141590003281029,也是你的电话号码吗,咨询电话
E3141590003283009,都需要检查什么？,咨询检查方式
E3141590003296017,还有双角子宫检查会有影响么,咨询副作用
E3141590003309036,我想问一下宫内膜增厚要动手术吗,咨询手术
E3141590003312029,那手术费用一定很贵,咨询价格
E3141590003315010,想检查精子质量,咨询检查方式
E3141590003338017,大概多长时间可以上班,咨询恢复期
E3141590003367048,微信没用过,确定联系意愿
E3141590003373030,你加我加我微信你可以加我号码你那边有号码吗,确定联系意愿
E3141590003374009,人工受精得多少钱啊,咨询价格
E3141590003400020,准备去看不知道从哪里开始看,确定联系意愿
E3141590003401019,有什么比较好的方法,无
E3141590003403010,这个对怀孕有影响吗,咨询副作用
E3141590003409017,好的，15155555641,确定联系意愿
E3141590003410004,输卵管不通的原因,咨询病因
E3141590003411015,你们这有分院吗,咨询公司介绍
E3141590003413005,你好，做完输卵管造影当天可以淋浴吗？,咨询注意事项
E3141590003417004,做宫腔镜疼吗,咨询疼痛程度
E3141590003435033,治好的几率可大，,咨询疗效
E3141590003454018,我的号码15305565113,确定联系意愿
E3141590003489003,子宫颈糜烂咋治,咨询治疗方式
E3141590003500024,离你那毕竟远，所以想咨询下,咨询地址
E3141590003519015,我周六周日过去可以吗,咨询上班时间
E3141590003550010,我的意思就是想问问有这个病影响怀孕不,咨询危害
E3141590003553006,提前有什么注意事项吗,咨询注意事项
E3141590003609048,那些大医院医生都很,咨询专家
E3141590003622019,QQ兔,咨询QQ
E3141590003652006,子宫我为什么要增厚,咨询病因
E3141590003663046,我们这边的一个三甲医院,咨询公司介绍
E3141590003680019,大致流程时间,咨询疗程
E3141590003689007,刚做了输卵管通液一连5天通了5次  怎么让我下个月还要去通这样对身体不好吧,咨询副作用
E3141590003691006,我想问一下这个月没有来白带是怎么回事,咨询病因
E3141590003700021,你是哪里人,无
E3141590003715026,是什么引起内分泌啊,咨询病因
E3141590003716032,不想刮诊了,无
E3141590003736011,13886942197 我姓陈 是睾丸处痒,确定联系意愿
E3141590003745009,月经不正常，必须吃黄体酮才能来,描述症状
E3141590003746013,那应该怎么办,咨询治疗方式
E3141590003752004,三月七号,无
E3141590003768013,不做手术可以正常生孩子吗,咨询项目介绍
E3141590003768032,做的话大概什么费用？,咨询价格
E3141590003773010,月经吃黄体酮才来,描述就诊史
E3141590003802003,剖腹产疼不疼,咨询疼痛程度
E3141590003803020,让我一个月后再去查一下,描述就诊史
E3141590003821019,您能大致说一下这大概是怎么回事吗,咨询病因
E3141590003848036,我想问问是什么原因引起的,咨询病因
E3141590003860007,女性一侧输卵管堵塞影响有多大,咨询项目介绍
E3141590003862004,方便电话沟通吗,咨询电话
E3141590003890012,我怎么拍照片发给我呢,咨询微信
E3141590003905046,我住的地方离你们医院大概四五公里路程，很近,咨询地址
E3141590003942028,需要去几次,咨询疗程
E3141590003945035,你们几点关门休息,咨询上班时间
E3141590003966013,要是孕酮还低怎么办,咨询治疗方式
E3141590003984028,是地屈孕酮片，我在网上看了一下孕妇不可以吃,咨询药物
E3141590004004019,今天22号了,无
E3141590004022047,如果人工可以吗,咨询项目介绍
E3141590004032026,我的意思手术会不会对生孩子有影响,咨询副作用
E3141590004074006,肾有结石影响肾功能吗,咨询危害
E3141590004075016,加你了同意下,确定联系意愿
E3141590004082033,把你号码发过来我加你,咨询微信
E3141590004109032,有地铁吗,咨询路线
E3141590004125015,没有，能接通吗？医生,无
E3141590004128022,这个手术是不是就像刮宫手术一样,咨询手术
E3141590004137011,要二胎，上环十年了，怕子宫有伤害，对婴儿不好？是这样吗？,咨询副作用
E3141590004164006,你好，我想请问一下，我老公出虚汗是怎么回事？,咨询病因
E3141590004165047,我已经加上你了,确定联系意愿
E3141590004178041,我听说你们医院收费挺贵的,咨询价格
E3141590004187015,徐州妇幼保健院怎么样,咨询公司介绍
E3141590004191034,可以看好吗？,咨询疗效
E3141590004215010,请问网上可以挂陈院长的号吗？,咨询专家
E3141590004219011,我说宫外孕，是怎么造成的。,咨询病因
E3141590004249004,你好，我之前约了，说陈庆华院长学习去了，给我改到多少号。不记得了,确定联系意愿
E3141590004257006,你好  刘雨生医生什么时候在你们医院坐诊啊,咨询上班时间
E3141590004263007,请问阴道一股酸臭味是什么原因？,咨询病因
E3141590004265027,你是那里医院,咨询公司介绍
E3141590004269018,月经量少   和子宫内膜钙化有关系吗,咨询病因
E3141590004287024,那我们微信说,确定联系意愿
E3141590004291024,美国的妥金 辅酶Q10,咨询药物
E3141590004336032,我爱情质量不怎么好，现在吃药，治疗好了，准备我们做人工,咨询项目介绍
E3141590004370014,那我这是怎么了,咨询病因
E3141590004390013,走了有时候还会来,描述症状
E3141590004405028,是不是这个影响怀孕,咨询病因
E3141590004449038,你们这个是私立医院吗,咨询公立私立
E3141590004479005,我为啥怀不上啊,咨询病因
E3141590004540015,多囊是治不好的吧  也不能怀孕,咨询项目介绍
E3141590004558007,你好，精子活动率和精子活力不合格好治愈吗？,咨询治疗方式
E3141590004566013,五一假期上班吗,咨询上班时间
E3141590004632014,就想问下   会不会又粘黏上了,咨询疗效
E3141590004642008,我加微信，谢谢，,咨询微信
E3141590004644016,我是说术后,咨询注意事项
E3141590004651018,不知道去哪里查比较好,咨询公司介绍
E3141590004653026,复查费用多少,咨询价格
E3141590004658003,人流做多了是不是不能怀孕,咨询项目介绍
E3141590004674017,不是莆田系？所以患者最，怕。,咨询公立私立
E3141590004675015,有没有可能是验孕棒出错呢,咨询检查方式
E3141590004689007,做试管婴儿费用是多少,咨询价格
E3141590004704017,食补可以吗,咨询食疗
E3141590004707015,和肾宝片,咨询药物
E3141590004712014,我听到留一根不知道什么剪掉了,无
E3141590004718038,费用是多少？,咨询价格
E3141590004740035,他这个情况对怀孕影响不是特别大吗？,咨询危害
E3141590004753016,堵塞是性生活造成的吗？,咨询病因
E3141590004760034,所以看我们安徽这家医院评论好，我想咨询一下,咨询公司介绍
E3141590004775008,做了卵巢囊肿手术后    怀孕几率大吗,无
E3141590004809032,请您告诉我，能不能看好？,咨询疗效
E3141590004823006,精索曲张能造成精子出不来吗,咨询病因
E3141590004826001,人工受孕得多少钱,咨询价格
E3141590004828005,你好，我月经来了三天就没了，是什么原因,咨询病因
E3141590004830006,请问左附件可见46X60㎜肿块严重吗,咨询危害
E3141590004842009,只是知道结扎了,描述就诊史
E3141590004863036,内分泌可以喝药吗调理吗,咨询药物
E3141590004879033,我还有两天就29号了,无
E3141590004882059,多卵巢需要喝什么药物治疗,咨询药物
E3141590004942064,做手术几年了,描述就诊史
E3141590004999007,就是我昨天手淫了 对今天的检查手淫取精项有没有影响,咨询危害
E3141590005029007,吃什么可以调理?,咨询食疗
E3141590005032047,不知道是不是这个原因导致的,咨询病因
E3141590005051015,过了五一以后呢,无
E3141590005078004,请问做三代试管大概多少钱,咨询价格
E3141590005099045,你们属于私立医院对吧,咨询公立私立
E3141590005099077,我估计得下星期。这俩天没时间,确定联系意愿
E3141590005100022,这么小就需要做这个检查对以后有引响吗,咨询副作用
E3141590005136072,还有就是搞完比较小,描述就诊史
E3141590005157027,抽烟有影响吗,咨询危害
E3141590005158007,刘雨生在吗,咨询专家
E3141590005171035,一般流产过后多久来月经正常的,无
E3141590005197007,你好！感觉这两天非常能吃,描述症状
E3141590005212020,这样的情况应该很好治愈的吧,咨询治疗方式
E3141590005227022,您等会啊,无
E3141590005253021,那时候痛的没办法，才去的,描述就诊史
E3141590005255055,可是网上贴吧说你们是莆田医院呀,咨询公立私立
E3141590005302024,是的，做手术的医生是我朋友介绍的，,咨询专家
E3141590005303001,人工授精多少钱一次,咨询价格
E3141590005389015,在网上APP怎么搜索不到你们的医院名称啊,咨询公司介绍
E3141590005389023,就是打医院的名称搜索的啊,咨询公司介绍
E3141590005403012,吃什么药能治,咨询药物
E3141590005425036,我想问下就他这个情况在你们医院治疗大概多少钱？,咨询价格
E3141590005446007,囊肿会不会影响怀孕,咨询危害
E3141590005449010,我现在戒了，知道危害大了,咨询危害
E3141590005480007,精子成活率50%严重么,咨询危害
E3141590005484020,大概有多严重,咨询危害
E3141590005493010,流产手术多少钱,咨询价格
E3141590005508024,那我们平时怎么搞才可以不怀孕啊也就是我没来姨妈的时候,无
E3141590005576005,输卵管堵塞疏通疼吗？,咨询疼痛程度
E3141590005576010,你就告诉我疼不疼,咨询疼痛程度
E3141590005607016,拍照片？,无
E3141590005635023,严重吗？？,咨询危害
E3141590005646009,那药物流产的那个药需要多少钱啊,咨询价格
E3141590005662005,陈庆华院长，什么时间坐诊,咨询上班时间
E3141590005696031,做过需要住院吗？,咨询住院
E3141590005709008,检查，安徽泾县有人去做检查吗,无
E3141590005720007,宫外孕手术了，说要切输卵管,描述就诊史
E3141590005737025,你医院在哪？,咨询地址
E3141590005778011,可是我的正常  为什么还要吃黄体酮  和 打黄体酮针剂那,咨询治疗方式
E3141590005808011,内膜多厚适合移移植后植胚胎,咨询项目介绍
E3141590005844039,还有就是像我的多囊治疗的话费用是在多少钱呢,咨询价格
E3141590005901006,局部麻醉疼到什么程度？,咨询疼痛程度
E3141590005960023,有微信号吗？我发照片给你看下,咨询微信
E3141590006042005,子宫内膜息肉能吃消遥丸吗,咨询药物
E3141590006101025,到时候上你那上环,确定联系意愿
E3141590006112011,周期一般31天,描述症状
E3141590006113019,我是外地的，医院是在合肥吧,咨询地址
E3141590006122022,贵医院在哪里,咨询地址
E3141590006199010,无疼打麻醉剂,咨询疼痛程度
E3141590006307023,好的，四物汤能喝吗？,咨询药物
E3141590006338026,我想带我女儿去看的,确定联系意愿
E3141590006380007,你那是看输软管堵塞是专业的吗？,咨询公司介绍
E3141590006395008,如果恶劣呢,咨询项目介绍
E3141590006402029,你微信号多少，我加你的,咨询微信
E3141590006404033,我先咨询下  如果可以 我这两天到医院去,确定联系意愿
E3141590006421010,最近几天等月经来了去做,确定联系意愿
E3141590006437019,为什么医生只是给我通水，然后发现通不开，就说我得做试管呢,咨询项目介绍
E3141590006447014,5mm吗?,咨询项目介绍
E3141590006448008,月经过后几天可以做,咨询注意事项
E3141590006454020,我加你，你的多少,咨询微信
E3141590006483070,不用，有时间自己去,确定联系意愿
E3141590006544019,是自慰取精子吗,无
E3141590006555017,就是糖精钠会不会对受精卵造成一点小的影响啊,咨询副作用
E3141590006603020,微创手术切了左侧输卵管,描述就诊史
E3141590006697062,这种问题应该能治好对吧,咨询疗效
E3141590006706043,如果早衰了会死吗？,咨询危害
E3141590006729018,可以给我一个电话吗,咨询电话
E3141590006735021,再问一下：月经时早时晚有影响吗？,咨询危害
E3141590006769024,上面的手机号是你的微信号吗,咨询微信
E3141590006785005,做宫腔镜手术后小腹胀正常吗,咨询项目介绍
E3141590006810021,他们说你们天伦，与喜得儿医院全查要一万多来,咨询价格
E3141590006821005,做试管婴儿多少钱？,咨询价格
E3141590006858010,你是那里,咨询地址
E3141590006887025,我想查查是哪里出了问题，可是这个医院的妇产科医生没人说,描述就诊史
E3141590006897011,没说，过段时间还得去,描述就诊史
E3141590006905010,输卵管吻合手术的问题,描述就诊史
E3141590006936035,医院在那,咨询地址
E3141590006944035,离合肥汽车客运站多远,咨询地址
E3141590006950009,炎症会导致不怀孕吗,咨询危害
E3141590006962005,做通水痛吗,咨询疼痛程度
E3141590007006034,陈大夫只在这一个医院坐诊吗,咨询专家
E3141590007058022,平时就过一天,无
E3141590007100025,像我这样，需要多久的治疗时间呢,咨询疗程
E3141590007132022,那可以吃什么药呢,咨询药物
E3141590007153016,会死吗,咨询危害
E3141590007171025,是不是好痛苦啊？,咨询疼痛程度
E3141590007176026,我今天去我们人民医院检查一下在去合肥,确定联系意愿
E3141590007179010,但我就第一次有影响吗,咨询副作用
E3141590007181026,开刀的会在复发不,咨询疗效
E3141590007190014,也不知道自己哪里有问题，一般从哪里先检查,咨询检查方式
E3141590007255009,有没有二级医院资质,咨询公立私立
E3141590007260003,我就想知道中度的严不严重,咨询危害
E3141590007380045,可以加啊,确定联系意愿
E3141590007415039,你说地址我知道在哪,咨询地址
E3141590007438008,通的水是药水吗,咨询检查方式
E3141590007449007,我想问一下，女方不孕，微试管婴儿需多少钱，2017年11月5日结婚，在铜陵市人民医院查了，说是不孕不育，现想问一下，到天伦不孕不育医院做试管婴儿费用需多少钱？是第一胎,咨询价格
E3141590007486007,就是想问一下，子宫有什么影响,咨询副作用
E3141590007533012,用迈之灵可以吗,咨询药物
E3141590007554007,会不会畸形呀,咨询项目介绍
E3141590007636012,我想问一下，药流没流干净，做了清宫，这是算一次打胎还是两次,咨询手术
