,bz_bio,re_bio
81174,O,I_sickness
81175,O,I_sickness
81176,O,O
81177,O,O
81178,O,O
81179,O,O
81180,O,O
81181,O,O
81182,O,O
81183,O,O
81184,O,O
81185,O,O
81186,O,O
81187,O,O
81188,O,O
81189,O,O
81190,O,O
81191,O,O
81192,O,O
81193,O,O
81194,O,O
81195,O,O
81196,O,O
81197,B_datetime,B_datetime
81198,I_datetime,I_datetime
81199,I_datetime,I_datetime
81200,I_datetime,I_datetime
81201,O,O
81202,O,O
81203,B_symptom,B_physiology
81204,I_symptom,I_physiology
81205,I_symptom,O
81206,I_symptom,O
81207,I_symptom,B_symptom
81208,I_symptom,I_symptom
81209,B_datetime,B_datetime
81210,I_datetime,I_datetime
81211,I_datetime,I_datetime
81212,O,O
81213,O,O
81214,B_symptom,B_symptom
81215,I_symptom,I_symptom
81216,I_symptom,I_symptom
81217,O,O
81218,O,O
81219,O,O
81220,O,O
81221,O,O
81222,O,O
81223,O,O
81224,O,O
81225,O,O
81226,O,O
81227,O,O
81228,O,O
81229,B_symptom,O
81230,O,O
81231,O,O
81232,O,O
81233,O,O
81234,O,O
81235,O,O
81236,O,O
81237,O,O
81238,O,O
81239,O,O
81240,O,O
81241,O,O
81242,O,O
81243,O,O
81244,O,O
81245,O,O
81246,O,O
81247,O,O
81248,O,O
81249,O,O
81250,O,O
81251,O,O
81252,O,O
81253,O,O
81254,O,O
81255,O,O
81256,O,O
81257,O,O
81258,B_datetime,B_datetime
81259,I_datetime,I_datetime
81260,I_datetime,I_datetime
81261,O,O
81262,O,O
81263,O,O
81264,O,O
81265,O,O
81266,O,O
81267,O,O
81268,O,O
81269,O,O
81270,O,O
81271,O,O
81272,O,O
81273,O,O
81274,O,O
81275,O,O
81276,O,O
81277,O,O
81278,O,O
81279,O,O
81280,O,O
81281,O,O
81282,O,O
81283,O,O
81284,O,O
81285,O,O
81286,O,O
81287,O,O
81288,O,O
81289,O,O
81290,O,O
81291,O,O
81292,B_fluid,B_fluid
81293,I_fluid,I_fluid
81294,O,O
81295,O,O
81296,O,O
81297,O,O
81298,O,O
81299,O,O
81300,O,O
81301,O,O
81302,O,O
81303,O,O
81304,O,O
81305,O,O
81306,O,O
81307,O,O
81308,O,O
81309,O,O
81310,O,O
81311,O,O
81312,O,O
81313,O,O
81314,O,O
81315,B_sickness,B_sickness
81316,I_sickness,I_sickness
81317,I_sickness,I_sickness
81318,O,O
81319,O,O
81320,O,O
81321,B_check,B_check
81322,I_check,I_check
81323,O,O
81324,O,O
81325,O,O
81326,O,O
81327,O,O
81328,O,O
81329,O,O
81330,O,O
81331,O,O
81332,O,O
81333,O,O
81334,O,O
81335,O,O
81336,B_physiology,B_physiology
81337,I_physiology,I_physiology
81338,O,O
81339,O,O
81340,O,O
81341,O,O
81342,B_physiology,B_physiology
81343,I_physiology,I_physiology
81344,O,O
81345,O,O
81346,O,O
81347,O,O
81348,B_symptom,B_symptom
81349,I_symptom,I_symptom
81350,I_symptom,I_symptom
81351,I_symptom,I_symptom
81352,O,O
81353,O,O
81354,O,O
81355,O,O
81356,O,O
81357,O,O
81358,O,O
81359,O,O
81360,O,O
81361,O,O
81362,O,O
81363,O,O
81364,O,O
81365,O,O
81366,B_part,B_part
81367,I_part,I_part
81368,O,O
81369,O,O
81370,O,O
81371,O,O
81372,B_symptom,B_symptom
81373,I_symptom,I_symptom
81374,I_symptom,I_symptom
81375,I_symptom,I_symptom
81376,I_symptom,I_symptom
81377,I_symptom,I_symptom
81378,I_symptom,I_symptom
81379,I_symptom,I_symptom
81380,O,O
81381,O,O
81382,O,O
81383,O,O
81384,O,O
81385,O,O
81386,O,O
81387,O,O
81388,O,O
81389,O,O
81390,O,O
81391,O,O
81392,O,O
81393,O,O
81394,B_physiology,B_physiology
81395,I_physiology,I_physiology
81396,I_physiology,I_physiology
81397,O,O
81398,O,O
81399,O,O
81400,O,O
81401,O,O
81402,O,O
81403,O,O
81404,O,O
81405,O,O
81406,O,O
81407,O,O
81408,O,O
81409,O,O
81410,O,O
81411,O,O
81412,O,O
81413,O,O
81414,O,O
81415,O,O
81416,O,O
81417,O,O
81418,O,O
81419,O,O
81420,B_check,B_check
81421,I_check,I_check
81422,I_check,I_check
81423,I_check,I_check
81424,O,O
81425,O,O
81426,O,O
81427,O,O
81428,O,O
81429,O,O
81430,O,O
81431,O,O
81432,O,O
81433,O,O
81434,O,O
81435,O,O
81436,O,O
81437,O,O
81438,O,O
81439,B_sickness,B_sickness
81440,I_sickness,I_sickness
81441,I_sickness,I_sickness
81442,I_sickness,I_sickness
81443,O,O
81444,O,O
81445,O,O
81446,O,O
81447,O,O
81448,B_age,B_age
81449,I_age,I_age
81450,I_age,I_age
81451,O,O
81452,O,O
81453,O,O
81454,O,O
81455,O,O
81456,O,O
81457,O,O
81458,O,O
81459,O,O
81460,O,O
81461,O,O
81462,B_symptom,B_symptom
81463,I_symptom,I_symptom
81464,I_symptom,I_symptom
81465,I_symptom,I_symptom
81466,O,O
81467,O,O
81468,O,O
81469,O,O
81470,B_medicine,B_medicine
81471,I_medicine,I_medicine
81472,I_medicine,I_medicine
81473,O,O
81474,O,O
81475,O,O
81476,O,O
81477,O,O
81478,O,O
81479,O,O
81480,O,O
81481,O,O
81482,O,O
81483,O,O
81484,O,O
81485,O,O
81486,O,O
81487,O,O
81488,O,O
81489,O,O
81490,O,O
81491,O,O
81492,O,O
81493,O,O
81494,O,O
81495,O,O
81496,B_surgery,B_surgery
81497,I_surgery,I_surgery
81498,O,I_surgery
81499,O,O
81500,O,O
81501,O,O
81502,O,O
81503,O,O
81504,B_datetime,B_datetime
81505,I_datetime,I_datetime
81506,I_datetime,I_datetime
81507,I_datetime,I_datetime
81508,I_datetime,I_datetime
81509,I_datetime,I_datetime
81510,O,O
81511,O,O
81512,O,O
81513,B_physiology,B_physiology
81514,I_physiology,I_physiology
81515,O,O
81516,O,O
81517,O,O
81518,O,O
81519,O,O
81520,O,O
81521,O,O
81522,O,O
81523,O,O
81524,O,O
81525,O,O
81526,B_datetime,B_datetime
81527,I_datetime,I_datetime
81528,I_datetime,I_datetime
81529,O,O
81530,O,O
81531,O,O
81532,O,O
81533,O,O
81534,B_sickness,B_sickness
81535,I_sickness,I_sickness
81536,I_sickness,I_sickness
81537,O,O
81538,O,O
81539,O,O
81540,O,O
81541,O,O
81542,O,O
81543,O,O
81544,O,O
81545,O,O
81546,O,O
81547,O,O
81548,O,B_symptom
81549,O,I_symptom
81550,B_symptom,B_symptom
81551,I_symptom,I_symptom
81552,I_symptom,I_symptom
81553,I_symptom,I_symptom
81554,O,O
81555,B_symptom,B_symptom
81556,I_symptom,I_symptom
81557,I_symptom,I_symptom
81558,I_symptom,I_symptom
81559,I_symptom,I_symptom
81560,I_symptom,I_symptom
81561,O,O
81562,B_datetime,B_datetime
81563,I_datetime,I_datetime
81564,I_datetime,I_datetime
81565,O,O
81566,O,O
81567,O,O
81568,O,O
81569,O,O
81570,O,O
81571,O,O
81572,O,O
81573,O,O
81574,O,O
81575,O,O
81576,O,O
81577,O,O
81578,O,O
81579,O,O
81580,O,O
81581,O,O
81582,O,O
81583,O,O
81584,B_datetime,B_datetime
81585,I_datetime,I_datetime
81586,I_datetime,I_datetime
81587,I_datetime,I_datetime
81588,I_datetime,I_datetime
81589,I_datetime,I_datetime
81590,O,O
81591,O,O
81592,B_physiology,B_physiology
81593,I_physiology,I_physiology
81594,O,O
81595,O,O
81596,O,O
81597,O,O
81598,O,O
81599,O,O
81600,O,O
81601,B_symptom,B_symptom
81602,I_symptom,I_symptom
81603,I_symptom,I_symptom
81604,I_symptom,I_symptom
81605,O,O
81606,B_tool,B_tool
81607,I_tool,I_tool
81608,O,O
81609,O,O
81610,O,O
81611,O,O
81612,O,O
81613,O,O
81614,O,O
81615,O,O
81616,O,O
81617,B_datetime,B_datetime
81618,I_datetime,I_datetime
81619,I_datetime,I_datetime
81620,B_symptom,O
81621,I_symptom,O
81622,I_symptom,B_symptom
81623,I_symptom,I_symptom
81624,O,O
81625,O,O
81626,O,O
81627,O,O
81628,O,O
81629,O,O
81630,O,O
81631,O,O
81632,O,O
81633,O,O
81634,O,O
81635,O,O
81636,B_physiology,B_physiology
81637,I_physiology,I_physiology
81638,O,O
81639,O,O
81640,O,O
81641,O,O
81642,O,O
81643,O,O
81644,O,O
81645,O,O
81646,O,O
81647,O,O
81648,O,O
81649,B_age,B_age
81650,I_age,I_age
81651,I_age,I_age
81652,I_age,I_age
81653,O,O
81654,B_symptom,B_symptom
81655,I_symptom,I_symptom
81656,I_symptom,I_symptom
81657,I_symptom,I_symptom
81658,O,O
81659,O,O
81660,O,O
81661,O,O
81662,O,O
81663,O,O
81664,O,O
81665,O,O
81666,O,O
81667,O,O
81668,B_datetime,B_datetime
81669,I_datetime,I_datetime
81670,I_datetime,I_datetime
81671,B_sickness,B_sickness
81672,I_sickness,I_sickness
81673,I_sickness,I_sickness
81674,I_sickness,I_sickness
81675,I_sickness,I_sickness
81676,I_sickness,I_sickness
81677,O,O
81678,O,O
81679,O,O
81680,O,O
81681,O,O
81682,O,O
81683,O,O
81684,O,O
81685,O,O
81686,O,O
81687,O,O
81688,O,O
81689,O,O
81690,O,O
81691,O,O
81692,O,O
81693,O,O
81694,O,O
81695,O,O
81696,O,O
81697,O,O
81698,O,O
81699,O,O
81700,O,O
81701,O,O
81702,O,O
81703,O,O
81704,O,O
81705,O,O
81706,O,O
81707,O,O
81708,O,O
81709,O,O
81710,O,O
81711,O,O
81712,O,O
81713,O,O
81714,O,O
81715,O,O
81716,O,O
81717,O,O
81718,O,O
81719,O,O
81720,O,O
81721,O,O
81722,O,O
81723,O,O
81724,O,O
81725,O,O
81726,O,O
81727,O,O
81728,O,O
81729,O,O
81730,O,O
81731,B_symptom,B_physiology
81732,I_symptom,I_physiology
81733,I_symptom,O
81734,I_symptom,O
81735,I_symptom,O
81736,I_symptom,B_symptom
81737,I_symptom,I_symptom
81738,O,O
81739,O,O
81740,O,O
81741,O,O
81742,O,O
81743,O,O
81744,O,O
81745,O,O
81746,O,O
81747,O,O
81748,O,O
81749,O,O
81750,O,O
81751,O,O
81752,O,O
81753,O,O
81754,O,O
81755,O,O
81756,O,O
81757,O,O
81758,O,O
81759,O,O
81760,O,O
81761,O,O
81762,O,O
81763,O,O
81764,O,O
81765,O,O
81766,O,O
81767,O,O
81768,O,O
81769,O,O
81770,B_physiology,B_physiology
81771,I_physiology,I_physiology
81772,O,O
81773,O,O
81774,O,O
81775,O,O
81776,B_symptom,O
81777,I_symptom,O
81778,I_symptom,O
81779,I_symptom,O
81780,O,O
81781,O,O
81782,O,O
81783,O,O
81784,O,O
81785,B_physiology,B_physiology
81786,I_physiology,I_physiology
81787,O,O
81788,O,O
81789,O,O
81790,O,O
81791,B_symptom,B_symptom
81792,I_symptom,I_symptom
81793,I_symptom,I_symptom
81794,I_symptom,I_symptom
81795,O,O
81796,O,O
81797,O,O
81798,O,O
81799,O,O
81800,B_symptom,B_symptom
81801,I_symptom,I_symptom
81802,I_symptom,I_symptom
81803,I_symptom,I_symptom
81804,O,O
81805,B_physiology,B_physiology
81806,I_physiology,I_physiology
81807,O,O
81808,O,O
81809,B_datetime,B_datetime
81810,I_datetime,I_datetime
81811,I_datetime,I_datetime
81812,O,O
81813,O,B_symptom
81814,O,I_symptom
81815,O,I_symptom
81816,O,I_symptom
81817,O,O
81818,O,O
81819,O,O
81820,O,O
81821,O,O
81822,O,O
81823,O,O
81824,O,O
81825,B_sickness,B_sickness
81826,I_sickness,I_sickness
81827,I_sickness,I_sickness
81828,O,O
81829,B_datetime,B_datetime
81830,I_datetime,I_datetime
81831,O,O
81832,O,O
81833,O,O
81834,O,O
81835,O,O
81836,O,O
81837,O,O
81838,O,O
81839,O,O
81840,O,O
81841,O,O
81842,B_address,B_address
81843,I_address,I_address
81844,O,O
81845,O,O
81846,O,O
81847,O,O
81848,O,O
81849,O,O
81850,O,O
81851,O,O
81852,O,O
81853,O,O
81854,O,O
81855,O,O
81856,O,O
81857,B_physiology,B_physiology
81858,I_physiology,I_physiology
81859,O,O
81860,O,O
81861,O,B_othertreatment
81862,O,I_othertreatment
81863,O,O
81864,O,O
81865,O,O
81866,O,O
81867,B_physiology,B_physiology
81868,I_physiology,I_physiology
81869,O,O
81870,B_symptom,B_physiology
81871,I_symptom,I_physiology
81872,I_symptom,I_physiology
81873,I_symptom,O
81874,I_symptom,O
81875,I_symptom,B_symptom
81876,I_symptom,I_symptom
81877,I_symptom,I_symptom
81878,O,O
81879,B_symptom,B_symptom
81880,I_symptom,I_symptom
81881,O,O
81882,O,O
81883,O,O
81884,O,O
81885,O,O
81886,O,O
81887,B_fluid,B_fluid
81888,I_fluid,I_fluid
81889,O,O
81890,O,O
81891,O,O
81892,O,O
81893,O,O
81894,O,O
81895,O,O
81896,O,O
81897,O,O
81898,O,O
81899,O,O
81900,O,O
81901,O,O
81902,B_symptom,B_symptom
81903,I_symptom,I_symptom
81904,I_symptom,I_symptom
81905,O,O
81906,O,O
81907,O,O
81908,O,O
81909,O,O
81910,O,O
81911,O,O
81912,O,O
81913,O,O
81914,O,O
81915,O,O
81916,O,O
81917,O,O
81918,O,O
81919,O,O
81920,O,O
81921,O,O
81922,O,O
81923,O,O
81924,O,O
81925,O,O
81926,B_check,B_check
81927,I_check,I_check
81928,I_check,I_check
81929,I_check,I_check
81930,I_check,I_check
81931,I_check,I_check
81932,O,O
81933,O,O
81934,O,O
81935,O,O
81936,O,O
81937,O,O
81938,O,O
81939,B_symptom,O
81940,I_symptom,O
81941,O,O
81942,O,O
81943,O,O
81944,O,O
81945,O,O
81946,O,O
81947,B_check,B_check
81948,I_check,I_check
81949,I_check,O
81950,I_check,O
81951,O,O
81952,O,O
81953,O,O
81954,O,O
81955,B_symptom,O
81956,I_symptom,O
81957,O,O
81958,O,O
81959,O,O
81960,O,O
81961,O,O
81962,O,O
81963,O,O
81964,B_symptom,B_symptom
81965,I_symptom,I_symptom
81966,I_symptom,I_symptom
81967,O,O
81968,B_symptom,O
81969,I_symptom,O
81970,I_symptom,B_symptom
81971,I_symptom,I_symptom
81972,O,O
81973,O,O
81974,O,O
81975,O,O
81976,O,O
81977,O,O
81978,O,O
81979,O,O
81980,O,O
81981,O,O
81982,O,O
81983,O,O
81984,O,O
81985,O,O
81986,O,O
81987,O,O
81988,O,O
81989,O,O
81990,O,O
81991,O,O
81992,O,O
81993,B_surgery,B_surgery
81994,I_surgery,I_surgery
81995,I_surgery,I_surgery
81996,I_surgery,I_surgery
81997,O,O
81998,O,O
81999,O,O
82000,O,O
82001,O,O
82002,O,O
82003,O,O
82004,O,O
82005,O,O
82006,O,O
82007,O,O
82008,O,O
82009,O,O
82010,O,O
82011,B_datetime,B_datetime
82012,I_datetime,I_datetime
82013,I_datetime,I_datetime
82014,O,O
82015,O,O
82016,O,O
82017,O,O
82018,O,O
82019,O,O
82020,B_doctor,B_doctor
82021,I_doctor,I_doctor
82022,I_doctor,I_doctor
82023,O,O
82024,O,O
82025,O,O
82026,O,O
82027,O,O
82028,O,O
82029,O,O
82030,O,O
82031,O,O
82032,O,O
82033,O,O
82034,O,O
82035,O,O
82036,O,O
82037,O,O
82038,O,O
82039,O,O
82040,O,O
82041,O,O
82042,O,O
82043,O,O
82044,O,O
82045,O,O
82046,O,O
82047,O,O
82048,O,O
82049,O,O
82050,O,O
82051,O,O
82052,O,O
82053,O,O
82054,O,O
82055,O,O
82056,O,O
82057,O,O
82058,O,O
82059,O,O
82060,O,O
82061,O,O
82062,O,O
82063,O,O
82064,O,O
82065,O,O
82066,O,O
82067,O,O
82068,O,O
82069,O,O
82070,O,O
82071,O,O
82072,O,O
82073,O,O
82074,O,O
82075,O,O
82076,O,O
82077,O,O
82078,O,O
82079,O,O
82080,O,O
82081,O,O
82082,O,O
82083,O,B_check
82084,O,I_check
82085,O,I_check
82086,O,I_check
82087,O,O
82088,O,O
82089,O,O
82090,O,O
82091,O,O
82092,O,O
82093,O,O
82094,B_check,B_check
82095,I_check,I_check
82096,I_check,I_check
82097,I_check,I_check
82098,I_check,I_check
82099,I_check,I_check
82100,O,O
82101,O,O
82102,O,O
82103,O,O
82104,O,O
82105,O,O
82106,O,O
82107,O,O
82108,O,O
82109,O,O
82110,O,O
82111,O,O
82112,B_symptom,B_symptom
82113,I_symptom,I_symptom
82114,I_symptom,I_symptom
82115,I_symptom,I_symptom
82116,I_symptom,I_symptom
82117,O,O
82118,B_cause,O
82119,I_cause,O
82120,I_cause,O
82121,I_cause,O
82122,O,O
82123,O,O
82124,B_symptom,B_symptom
82125,I_symptom,I_symptom
82126,I_symptom,I_symptom
82127,I_symptom,I_symptom
82128,O,O
82129,O,O
82130,O,O
82131,B_sickness,B_sickness
82132,I_sickness,I_sickness
82133,I_sickness,I_sickness
82134,I_sickness,I_sickness
82135,I_sickness,I_sickness
82136,I_sickness,I_sickness
82137,O,O
82138,O,O
82139,O,O
82140,O,O
82141,O,O
82142,O,O
82143,O,O
82144,O,O
82145,O,O
82146,O,O
82147,O,O
82148,O,O
82149,B_datetime,B_datetime
82150,I_datetime,I_datetime
82151,I_datetime,I_datetime
82152,I_datetime,I_datetime
82153,O,O
82154,O,O
82155,O,O
82156,O,O
82157,O,O
82158,B_symptom,B_symptom
82159,I_symptom,I_symptom
82160,O,O
82161,O,O
82162,O,O
82163,O,O
82164,O,O
82165,O,O
82166,O,O
82167,O,O
82168,O,O
82169,O,O
82170,B_datetime,B_datetime
82171,I_datetime,I_datetime
82172,I_datetime,I_datetime
82173,O,O
82174,O,O
82175,O,O
82176,O,O
82177,O,O
82178,O,O
82179,O,O
82180,O,O
82181,O,O
82182,O,O
82183,O,O
82184,O,O
82185,O,O
82186,O,O
82187,O,O
82188,O,O
82189,O,O
82190,O,O
82191,O,O
82192,O,O
82193,O,O
82194,O,O
82195,O,O
82196,O,O
82197,O,O
82198,O,O
82199,O,O
82200,O,O
82201,O,O
82202,O,O
82203,O,O
82204,O,O
82205,O,O
82206,O,O
82207,O,O
82208,O,O
82209,O,O
82210,O,O
82211,O,O
82212,O,O
82213,O,O
82214,O,O
82215,O,O
82216,O,O
82217,O,O
82218,O,O
82219,O,O
82220,O,O
82221,O,O
82222,O,O
82223,O,O
82224,O,O
82225,O,O
82226,O,O
82227,O,O
82228,O,O
82229,O,O
82230,O,O
82231,O,O
82232,O,O
82233,O,O
82234,O,O
82235,O,O
82236,O,O
82237,O,O
82238,O,O
82239,O,O
82240,O,O
82241,O,O
82242,O,O
82243,O,O
82244,O,O
82245,O,O
82246,O,O
82247,O,O
82248,O,O
82249,O,O
82250,O,O
82251,O,O
82252,O,O
82253,O,O
82254,O,O
82255,O,O
82256,O,O
82257,O,O
82258,O,O
82259,O,O
82260,O,O
82261,O,O
82262,B_symptom,B_symptom
82263,I_symptom,I_symptom
82264,O,O
82265,B_datetime,B_datetime
82266,I_datetime,I_datetime
82267,O,O
82268,O,O
82269,O,O
82270,O,O
82271,O,O
82272,O,O
82273,O,O
82274,O,O
82275,O,O
82276,O,O
82277,O,O
82278,O,O
82279,B_symptom,B_symptom
82280,I_symptom,I_symptom
82281,I_symptom,I_symptom
82282,I_symptom,I_symptom
82283,I_symptom,I_symptom
82284,B_sickness,B_sickness
82285,I_sickness,I_sickness
82286,I_sickness,I_sickness
82287,I_sickness,I_sickness
82288,O,O
82289,O,O
82290,O,O
82291,O,O
82292,O,O
82293,O,O
82294,O,O
82295,O,O
82296,O,O
82297,O,O
82298,O,O
82299,O,O
82300,O,O
82301,O,O
82302,O,O
82303,O,O
82304,O,O
82305,B_physiology,B_physiology
82306,I_physiology,I_physiology
82307,O,O
82308,O,O
82309,O,O
82310,O,O
82311,O,O
82312,O,O
82313,O,O
82314,O,O
82315,O,O
82316,O,O
82317,O,O
82318,O,O
82319,O,O
82320,O,O
82321,O,O
82322,B_tool,B_tool
82323,I_tool,I_tool
82324,O,O
82325,O,O
82326,O,O
82327,O,O
82328,O,O
82329,O,O
82330,O,O
82331,O,O
82332,O,O
82333,O,O
82334,B_datetime,B_datetime
82335,I_datetime,I_datetime
82336,I_datetime,I_datetime
82337,O,O
82338,O,O
82339,O,O
82340,O,O
82341,B_medicine,B_medicine
82342,I_medicine,I_medicine
82343,I_medicine,I_medicine
82344,O,O
82345,O,O
82346,O,O
82347,O,O
82348,O,O
82349,B_check,B_check
82350,I_check,I_check
82351,O,O
82352,O,O
82353,O,O
82354,O,O
82355,O,O
82356,O,O
82357,O,O
82358,O,O
82359,O,O
82360,O,O
82361,O,O
82362,O,O
82363,O,O
82364,O,O
82365,O,O
82366,O,O
82367,O,O
82368,O,O
82369,O,O
82370,O,O
82371,O,O
82372,B_address,B_address
82373,I_address,I_address
82374,O,O
82375,O,O
82376,O,O
82377,O,O
82378,O,O
82379,O,O
82380,O,O
82381,O,O
82382,O,O
82383,O,O
82384,O,O
82385,O,O
82386,O,O
82387,O,O
82388,O,O
82389,O,O
82390,O,O
82391,O,O
82392,O,O
82393,O,O
82394,O,O
82395,O,O
82396,O,O
82397,O,O
82398,O,O
82399,O,O
82400,O,O
82401,O,O
82402,O,O
82403,O,O
82404,O,O
82405,O,O
82406,O,O
82407,O,O
82408,O,O
82409,O,O
82410,O,O
82411,O,O
82412,O,O
82413,O,O
82414,O,O
82415,O,O
82416,O,O
82417,O,O
82418,O,O
82419,O,O
82420,O,O
82421,O,O
82422,O,O
82423,O,O
82424,O,O
82425,O,O
82426,O,O
82427,O,O
82428,O,O
82429,O,O
82430,O,O
82431,O,O
82432,O,O
82433,O,B_symptom
82434,B_physiology,I_symptom
82435,I_physiology,I_symptom
82436,O,I_symptom
82437,O,O
82438,O,O
82439,O,O
82440,O,O
82441,O,O
82442,O,O
82443,O,O
82444,O,O
82445,O,O
82446,O,O
82447,O,O
82448,O,O
82449,O,O
82450,O,O
82451,O,O
82452,O,O
82453,O,O
82454,O,O
82455,O,O
82456,O,O
82457,O,O
82458,O,O
82459,B_datetime,B_datetime
82460,I_datetime,I_datetime
82461,I_datetime,I_datetime
82462,O,O
82463,O,O
82464,O,O
82465,O,O
82466,O,O
82467,O,O
82468,O,O
82469,O,O
82470,B_physiology,B_physiology
82471,I_physiology,I_physiology
82472,O,O
82473,O,O
82474,O,O
82475,O,O
82476,O,O
82477,O,O
82478,O,O
82479,O,O
82480,O,O
82481,B_age,B_age
82482,I_age,I_age
82483,I_age,I_age
82484,I_age,I_age
82485,O,O
82486,B_datetime,B_datetime
82487,I_datetime,I_datetime
82488,O,O
82489,O,O
82490,O,O
82491,O,O
82492,O,O
82493,O,O
82494,O,O
82495,O,O
82496,O,O
82497,O,O
82498,O,O
82499,O,O
82500,O,O
82501,B_other_treatment,B_othertreatment
82502,I_other_treatment,I_othertreatment
82503,O,O
82504,O,O
82505,O,O
82506,O,O
82507,O,O
82508,O,O
82509,O,O
82510,O,O
82511,O,O
82512,O,O
82513,O,O
82514,O,O
82515,O,O
82516,O,O
82517,O,O
82518,O,O
82519,B_symptom,B_symptom
82520,I_symptom,I_symptom
82521,I_symptom,I_symptom
82522,I_symptom,I_symptom
82523,I_symptom,I_symptom
82524,O,O
82525,O,O
82526,O,O
82527,O,O
82528,O,O
82529,O,O
82530,O,O
82531,O,O
82532,O,O
82533,O,O
82534,O,O
82535,O,O
82536,O,O
82537,O,O
82538,O,O
82539,O,O
82540,O,O
82541,O,O
82542,O,O
82543,O,O
82544,O,O
82545,O,O
82546,O,O
82547,O,O
82548,O,O
82549,O,O
82550,O,O
82551,O,O
82552,O,B_surgery
82553,O,I_surgery
82554,B_surgery,I_surgery
82555,I_surgery,I_surgery
82556,I_surgery,I_surgery
82557,I_surgery,I_surgery
82558,I_surgery,I_surgery
82559,I_surgery,I_surgery
82560,O,O
82561,O,O
82562,O,O
82563,O,O
82564,O,O
82565,O,O
82566,B_datetime,B_datetime
82567,I_datetime,I_datetime
82568,I_datetime,I_datetime
82569,I_datetime,I_datetime
82570,O,O
82571,O,O
82572,B_datetime,B_datetime
82573,I_datetime,I_datetime
82574,I_datetime,I_datetime
82575,I_datetime,I_datetime
82576,O,O
82577,B_physiology,B_physiology
82578,I_physiology,I_physiology
82579,O,O
82580,B_datetime,B_datetime
82581,I_datetime,I_datetime
82582,I_datetime,I_datetime
82583,I_datetime,I_datetime
82584,I_datetime,I_datetime
82585,I_datetime,I_datetime
82586,O,O
82587,O,O
82588,O,O
82589,B_physiology,B_physiology
82590,I_physiology,I_physiology
82591,I_physiology,I_physiology
82592,O,O
82593,O,O
82594,O,O
82595,O,B_datetime
82596,O,I_datetime
82597,O,I_datetime
82598,O,O
82599,O,B_datetime
82600,O,I_datetime
82601,O,O
82602,O,O
82603,O,O
82604,B_physiology,B_physiology
82605,I_physiology,I_physiology
82606,B_physiology,B_physiology
82607,I_physiology,I_physiology
82608,O,O
82609,O,O
82610,O,O
82611,O,O
82612,O,O
82613,O,O
82614,O,O
82615,B_medicine,B_medicine
82616,I_medicine,I_medicine
82617,I_medicine,I_medicine
82618,I_medicine,I_medicine
82619,I_medicine,I_medicine
82620,O,O
82621,B_datetime,B_datetime
82622,I_datetime,I_datetime
82623,I_datetime,I_datetime
82624,I_datetime,I_datetime
82625,I_datetime,I_datetime
82626,I_datetime,I_datetime
82627,I_datetime,I_datetime
82628,O,O
82629,O,B_symptom
82630,O,I_symptom
82631,O,I_symptom
82632,O,I_symptom
82633,O,O
82634,O,O
82635,O,O
82636,B_symptom,B_symptom
82637,I_symptom,I_symptom
82638,I_symptom,I_symptom
82639,I_symptom,I_symptom
82640,O,O
82641,O,O
82642,O,O
82643,O,O
82644,B_physiology,B_physiology
82645,I_physiology,I_physiology
82646,O,O
82647,O,O
82648,B_symptom,B_symptom
82649,I_symptom,I_symptom
82650,I_symptom,I_symptom
82651,I_symptom,I_symptom
82652,I_symptom,I_symptom
82653,I_symptom,I_symptom
82654,O,O
82655,B_symptom,B_symptom
82656,I_symptom,I_symptom
82657,I_symptom,I_symptom
82658,I_symptom,I_symptom
82659,O,O
82660,O,O
82661,B_symptom,B_symptom
82662,I_symptom,I_symptom
82663,I_symptom,I_symptom
82664,I_symptom,I_symptom
82665,O,O
82666,O,O
82667,O,O
82668,B_physiology,B_physiology
82669,I_physiology,I_physiology
82670,O,O
82671,O,O
82672,O,O
82673,O,O
82674,O,O
82675,O,O
82676,O,O
82677,O,O
82678,O,O
82679,O,O
82680,O,O
82681,O,O
82682,O,O
82683,O,O
82684,O,O
82685,O,B_datetime
82686,O,I_datetime
82687,O,I_datetime
82688,O,I_datetime
82689,O,O
82690,B_sickness,B_sickness
82691,I_sickness,I_sickness
82692,I_sickness,I_sickness
82693,I_sickness,I_sickness
82694,I_sickness,I_sickness
82695,I_sickness,I_sickness
82696,O,O
82697,O,O
82698,O,O
82699,O,O
82700,O,O
82701,O,O
82702,O,O
82703,O,O
82704,O,O
82705,O,O
82706,O,O
82707,O,O
82708,O,O
82709,O,O
82710,O,O
82711,O,O
82712,B_symptom,B_symptom
82713,I_symptom,I_symptom
82714,I_symptom,I_symptom
82715,I_symptom,I_symptom
82716,I_symptom,I_symptom
82717,I_symptom,I_symptom
82718,I_symptom,I_symptom
82719,I_symptom,I_symptom
82720,I_symptom,I_symptom
82721,I_symptom,I_symptom
82722,O,O
82723,O,O
82724,O,O
82725,O,O
82726,B_physiology,B_physiology
82727,I_physiology,I_physiology
82728,O,O
82729,O,O
82730,O,O
82731,O,O
82732,O,O
82733,O,O
82734,O,O
82735,O,O
82736,O,O
82737,O,O
82738,O,O
82739,O,O
82740,O,O
82741,O,O
82742,O,O
82743,O,O
82744,O,O
82745,O,O
82746,O,O
82747,O,O
82748,O,O
82749,O,O
82750,O,O
82751,O,O
82752,O,O
82753,O,O
82754,O,O
82755,O,O
