,word,bz_bio,re_bio
43566,么,O,O
43567,没,O,O
43568,去,O,O
43569,医,O,O
43570,院,O,O
43571,复,O,O
43572,查,O,O
43573,一,O,O
43574,下,O,O
43575,呢,O,O
43576,晚,B_datetime,B_datetime
43577,上,I_datetime,I_datetime
43578,睡,B_symptom,O
43579,觉,I_symptom,O
43580,遗,I_symptom,B_symptom
43581,精,I_symptom,I_symptom
43582,频,I_symptom,I_symptom
43583,繁,I_symptom,I_symptom
43584,您,O,O
43585,的,O,O
43586,路,O,O
43587,线,O,O
43588,怎,O,O
43589,么,O,O
43590,走,O,O
43591,上,O,O
43592,次,O,O
43593,月,B_physiology,B_physiology
43594,经,I_physiology,I_physiology
43595,后,O,O
43596,没,O,O
43597,有,O,O
43598,过,O,O
43599,性,B_physiology,O
43600,生,I_physiology,O
43601,活,I_physiology,O
43602,是,O,O
43603,吗,O,O
43604,？,O,O
43605,你,O,O
43606,们,O,O
43607,医,O,O
43608,院,O,O
43609,有,O,O
43610,什,O,O
43611,么,O,O
43612,方,O,O
43613,法,O,O
43614,能,O,O
43615,治,O,O
43616,包,B_symptom,B_sickness
43617,皮,I_symptom,I_sickness
43618,过,I_symptom,I_sickness
43619,长,I_symptom,I_sickness
43620,做,O,O
43621,手,O,O
43622,术,O,O
43623,要,O,O
43624,多,O,O
43625,久,O,O
43626,性,B_physiology,B_physiology
43627,交,I_physiology,I_physiology
43628,多,O,O
43629,长,O,O
43630,时,O,O
43631,间,O,O
43632,算,O,O
43633,正,O,O
43634,常,O,O
43635,1,B_price,B_price
43636,2,I_price,I_price
43637,0,I_price,I_price
43638,0,I_price,I_price
43639,是,O,O
43640,包,O,O
43641,含,O,O
43642,所,O,O
43643,有,O,O
43644,费,O,O
43645,用,O,O
43646,吗,O,O
43647,？,O,O
43648,还,O,O
43649,有,O,O
43650,术,O,O
43651,前,O,O
43652,检,O,O
43653,查,O,O
43654,什,O,O
43655,么,O,O
43656,吗,O,O
43657,这,O,O
43658,是,O,O
43659,不,O,O
43660,是,O,O
43661,就,O,O
43662,是,O,O
43663,无,B_sickness,B_sickness
43664,精,I_sickness,I_sickness
43665,症,I_sickness,I_sickness
43666,请,O,O
43667,问,O,O
43668,，,O,O
43669,可,O,O
43670,是,O,O
43671,我,O,O
43672,刚,O,O
43673,刚,O,O
43674,要,O,O
43675,射,B_physiology,O
43676,了,O,O
43677,，,O,O
43678,但,O,O
43679,是,O,O
43680,又,O,O
43681,没,B_symptom,B_symptom
43682,有,I_symptom,I_symptom
43683,精,I_symptom,I_symptom
43684,液,I_symptom,I_symptom
43685,，,O,O
43686,是,O,O
43687,什,O,O
43688,么,O,O
43689,情,O,O
43690,况,O,O
43691,呢,O,O
43692,？,O,O
43693,看,O,O
43694,过,O,O
43695,你,O,O
43696,发,O,O
43697,的,O,O
43698,文,O,O
43699,章,O,O
43700,了,O,O
43701,，,O,O
43702,你,O,O
43703,这,O,O
43704,方,O,O
43705,法,O,O
43706,能,O,O
43707,行,O,O
43708,吗,O,O
43709,？,O,O
43710,o,O,O
43711,o,O,O
43712,o,O,O
43713,o,O,O
43714,o,O,O
43715,o,O,O
43716,o,O,O
43717,o,O,O
43718,o,O,O
43719,o,O,O
43720,o,O,O
43721,挂,O,O
43722,号,O,O
43723,中,O,O
43724,心,O,O
43725,咨,O,O
43726,询,O,O
43727,客,O,O
43728,服,O,O
43729,值,O,O
43730,班,O,O
43731,电,O,O
43732,话,O,O
43733,:,O,O
43734,1,B_wechat,O
43735,3,I_wechat,O
43736,#,I_wechat,O
43737,#,I_wechat,O
43738,#,I_wechat,O
43739,#,I_wechat,O
43740,#,I_wechat,O
43741,#,I_wechat,O
43742,#,I_wechat,O
43743,2,I_wechat,O
43744,7,I_wechat,O
43745,(,O,O
43746,韩,B_doctor,O
43747,旭,I_doctor,O
43748,),O,O
43749,咨,O,O
43750,询,O,O
43751,，,O,O
43752,微,O,O
43753,信,O,O
43754,：,O,O
43755,t,B_wechat,O
43756,j,I_wechat,O
43757,w,I_wechat,O
43758,w,I_wechat,O
43759,w,I_wechat,O
43760,w,I_wechat,O
43761,2,I_wechat,O
43762,9,I_wechat,O
43763,，,O,O
43764,，,O,O
43765,，,O,O
43766,，,O,O
43767,，,O,O
43768,，,O,O
43769,，,O,O
43770,，,O,O
43771,，,O,O
43772,，,O,O
43773,，,O,O
43774,，,O,O
43775,一,O,O
43776,对,O,O
43777,一,O,O
43778,讲,O,O
43779,解,O,O
43780,，,O,O
43781,保,O,O
43782,护,O,O
43783,隐,O,O
43784,私,O,O
43785,我,O,O
43786,这,O,O
43787,还,O,O
43788,可,O,O
43789,以,O,O
43790,治,O,O
43791,疗,O,O
43792,吗,O,O
43793,？,O,O
43794,我,O,O
43795,打,O,O
43796,算,O,O
43797,做,O,O
43798,试,B_surgery,B_surgery
43799,管,I_surgery,I_surgery
43800,检,O,O
43801,查,O,O
43802,是,O,O
43803,不,O,O
43804,是,O,O
43805,都,O,O
43806,正,O,O
43807,常,O,O
43808,那,O,O
43809,能,O,O
43810,治,O,O
43811,疗,O,O
43812,什,O,O
43813,么,O,O
43814,前,B_sickness,B_sickness
43815,列,I_sickness,I_sickness
43816,腺,I_sickness,I_sickness
43817,炎,I_sickness,I_sickness
43818,吃,B_othertreatment,B_othertreatment
43819,药,I_othertreatment,I_othertreatment
43820,输,B_othertreatment,B_othertreatment
43821,液,I_othertreatment,I_othertreatment
43822,不,O,O
43823,管,O,O
43824,用,O,O
43825,嘛,O,O
43826,我,O,O
43827,这,O,O
43828,个,O,O
43829,性,B_symptom,B_symptom
43830,功,I_symptom,I_symptom
43831,能,I_symptom,I_symptom
43832,有,I_symptom,I_symptom
43833,障,I_symptom,I_symptom
43834,碍,I_symptom,I_symptom
43835,像,O,O
43836,我,O,O
43837,这,O,O
43838,种,O,O
43839,情,O,O
43840,况,O,O
43841,得,O,O
43842,花,O,O
43843,多,O,O
43844,少,O,O
43845,钱,O,O
43846,啊,O,O
43847,？,O,O
43848,割,B_surgery,B_surgery
43849,包,I_surgery,I_surgery
43850,皮,I_surgery,I_surgery
43851,手,I_surgery,I_surgery
43852,术,I_surgery,I_surgery
43853,费,O,O
43854,用,O,O
43855,你,O,O
43856,看,O,O
43857,看,O,O
43858,，,O,O
43859,怎,O,O
43860,么,O,O
43861,治,O,O
43862,疗,O,O
43863,呢,O,O
43864,就,O,O
43865,是,O,O
43866,垢,B_symptom,B_symptom
43867,就,O,O
43868,是,O,O
43869,隔,O,O
43870,了,O,O
43871,好,B_datetime,B_datetime
43872,几,I_datetime,I_datetime
43873,天,I_datetime,I_datetime
43874,后,O,O
43875,，,O,O
43876,就,O,O
43877,特,B_symptom,B_symptom
43878,别,I_symptom,I_symptom
43879,稠,I_symptom,I_symptom
43880,您,O,O
43881,先,O,O
43882,别,O,O
43883,着,O,O
43884,急,O,O
43885,，,O,O
43886,我,O,O
43887,先,O,O
43888,帮,O,O
43889,您,O,O
43890,分,O,O
43891,析,O,O
43892,一,O,O
43893,下,O,O
43894,这,O,O
43895,个,O,O
43896,病,O,O
43897,情,O,O
43898,，,O,O
43899,再,O,O
43900,给,O,O
43901,您,O,O
43902,一,O,O
43903,个,O,O
43904,建,O,O
43905,议,O,O
43906,和,O,O
43907,方,O,O
43908,案,O,O
43909,您,O,O
43910,看,O,O
43911,好,O,O
43912,吗,O,O
43913,睾,B_part,B_part
43914,丸,I_part,I_part
43915,可,O,O
43916,以,O,O
43917,增,O,O
43918,大,O,O
43919,嘛,O,O
43920,？,O,O
43921,您,O,O
43922,有,O,O
43923,什,O,O
43924,么,O,O
43925,办,O,O
43926,法,O,O
43927,嘛,O,O
43928,？,O,O
43929,我,O,O
43930,用,O,O
43931,手,B_part,B_part
43932,翻,O,O
43933,的,O,O
43934,时,O,O
43935,候,O,O
43936,可,O,O
43937,以,O,O
43938,露,O,O
43939,出,O,O
43940,一,O,O
43941,点,O,O
43942,点,O,O
43943,的,O,O
43944,龟,B_part,B_part
43945,头,I_part,I_part
43946,，,O,O
43947,勃,B_physiology,B_physiology
43948,起,I_physiology,I_physiology
43949,的,O,O
43950,时,O,O
43951,候,O,O
43952,看,B_symptom,O
43953,不,I_symptom,O
43954,见,I_symptom,O
43955,龟,I_symptom,B_part
43956,头,I_symptom,I_part
43957,平,O,O
43958,时,O,O
43959,应,O,O
43960,该,O,O
43961,注,O,O
43962,意,O,O
43963,怎,O,O
43964,样,O,O
43965,调,O,O
43966,理,O,O
43967,啊,O,O
43968,大,O,O
43969,凯,O,O
43970,要,O,O
43971,多,O,O
43972,少,O,O
43973,钱,O,O
43974,呢,O,O
43975,！,O,O
43976,龟,B_part,B_symptom
43977,头,I_part,I_symptom
43978,上,O,I_symptom
43979,有,O,I_symptom
43980,白,B_symptom,I_symptom
43981,色,I_symptom,I_symptom
43982,斑,I_symptom,I_symptom
43983,点,I_symptom,I_symptom
43984,您,O,O
43985,加,O,O
43986,我,O,O
43987,微,O,O
43988,信,O,O
43989,也,O,O
43990,可,O,O
43991,以,O,O
43992,，,O,O
43993,，,O,O
43994,，,O,O
43995,，,O,O
43996,，,O,O
43997,，,O,O
43998,，,O,O
43999,，,O,O
44000,，,O,O
44001,，,O,O
44002,，,O,O
44003,，,O,O
44004,，,O,O
44005,，,O,O
44006,，,O,O
44007,，,O,O
44008,，,O,O
44009,，,O,O
44010,微,O,O
44011,信,O,O
44012,，,O,O
44013,2,B_wechat,O
44014,8,I_wechat,O
44015,#,I_wechat,O
44016,#,I_wechat,O
44017,#,I_wechat,O
44018,#,I_wechat,O
44019,#,I_wechat,O
44020,#,I_wechat,O
44021,3,I_wechat,O
44022,7,I_wechat,O
44023,.,O,O
44024,阴,B_sickness,B_sickness
44025,囊,I_sickness,I_sickness
44026,湿,I_sickness,I_sickness
44027,疹,I_sickness,I_sickness
44028,用,O,O
44029,什,O,O
44030,么,O,O
44031,药,O,O
44032,？,O,O
44033,吃,O,O
44034,什,O,O
44035,么,O,O
44036,药,O,O
44037,能,O,O
44038,好,O,O
44039,么,O,O
44040,我,O,O
44041,老,O,O
44042,公,O,O
44043,阴,B_symptom,B_symptom
44044,茎,I_symptom,I_symptom
44045,弯,I_symptom,I_symptom
44046,曲,I_symptom,I_symptom
44047,可,O,O
44048,以,O,O
44049,治,O,O
44050,疗,O,O
44051,吗,O,O
44052,嗯,O,O
44053,，,O,O
44054,打,B_cause,B_cause
44055,飞,I_cause,I_cause
44056,机,I_cause,I_cause
44057,挺,O,I_cause
44058,频,O,I_cause
44059,繁,O,I_cause
44060,的,O,O
44061,这,O,O
44062,您,O,O
44063,那,O,O
44064,边,O,O
44065,主,O,O
44066,治,O,O
44067,医,O,O
44068,医,O,O
44069,生,O,O
44070,没,O,O
44071,给,O,O
44072,您,O,O
44073,讲,O,O
44074,吗,O,O
44075,？,O,O
44076,6,B_price,B_price
44077,0,I_price,I_price
44078,0,I_price,I_price
44079,块,I_price,I_price
44080,钱,O,I_price
44081,是,O,O
44082,全,O,O
44083,包,O,O
44084,括,O,O
44085,了,O,O
44086,吗,O,O
44087,这,O,O
44088,咋,O,O
44089,说,O,O
44090,呢,O,O
44091,！,O,O
44092,人,O,O
44093,家,O,O
44094,不,O,O
44095,是,O,O
44096,咱,O,O
44097,老,O,O
44098,婆,O,O
44099,不,O,O
44100,是,O,O
44101,整,O,O
44102,天,O,O
44103,盯,O,O
44104,着,O,O
44105,她,O,O
44106,已,O,O
44107,经,O,O
44108,确,O,O
44109,定,O,O
44110,是,O,O
44111,股,B_sickness,B_sickness
44112,癣,I_sickness,I_sickness
44113,了,O,O
44114,六,B_datetime,B_datetime
44115,月,I_datetime,I_datetime
44116,份,I_datetime,I_datetime
44117,就,O,O
44118,1,B_age,B_age
44119,9,I_age,I_age
44120,了,O,O
44121,我,O,O
44122,哥,O,O
44123,哥,O,O
44124,害,B_emotion,O
44125,怕,I_emotion,O
44126,打,B_othertreatment,B_othertreatment
44127,针,I_othertreatment,I_othertreatment
44128,。,O,O
44129,。,O,O
44130,。,O,O
44131,哦,O,O
44132,和,O,O
44133,性,O,O
44134,没,O,O
44135,有,O,O
44136,关,O,O
44137,联,O,O
44138,是,O,O
44139,吗,O,O
44140,门,O,B_address
44141,口,O,I_address
44142,有,O,O
44143,几,O,O
44144,路,O,O
44145,车,O,O
44146,吃,O,O
44147,些,O,O
44148,什,O,O
44149,么,O,O
44150,药,O,O
44151,就,O,O
44152,能,O,O
44153,死,O,O
44154,的,O,O
44155,快,O,O
44156,了,O,O
44157,怀,B_physiology,B_physiology
44158,孕,I_physiology,I_physiology
44159,2,B_datetime,B_datetime
44160,5,I_datetime,I_datetime
44161,天,I_datetime,I_datetime
44162,孕,O,B_part
44163,囊,O,I_part
44164,应,O,O
44165,该,O,O
44166,多,O,O
44167,大,O,O
44168,呢,O,O
44169,医,O,O
44170,院,O,O
44171,贵,O,O
44172,这,O,O
44173,会,O,O
44174,不,O,O
44175,会,O,O
44176,影,O,O
44177,响,O,O
44178,我,O,O
44179,的,O,O
44180,省,O,O
44181,体,O,O
44182,健,O,O
44183,康,O,O
44184,从,O,O
44185,清,B_address,B_address
44186,华,I_address,I_address
44187,园,I_address,I_address
44188,那,O,O
44189,边,O,O
44190,有,O,O
44191,直,O,O
44192,达,O,O
44193,的,O,O
44194,车,O,O
44195,吗,O,O
44196,大,O,O
44197,概,O,O
44198,需,O,O
44199,要,O,O
44200,几,O,O
44201,个,O,O
44202,疗,O,O
44203,程,O,O
44204,，,O,O
44205,多,O,O
44206,少,O,O
44207,钱,O,O
44208,没,O,O
44209,有,O,O
44210,，,O,O
44211,就,O,O
44212,是,O,O
44213,感,O,O
44214,觉,O,O
44215,你,O,O
44216,们,O,O
44217,那,O,O
44218,的,O,O
44219,价,O,O
44220,格,O,O
44221,太,O,O
44222,高,O,O
44223,我,O,O
44224,就,O,O
44225,问,O,O
44226,能,O,O
44227,做,O,O
44228,么,O,O
44229,我,O,O
44230,的,O,O
44231,微,O,O
44232,信,O,O
44233,1,B_wechat,O
44234,8,I_wechat,O
44235,#,I_wechat,O
44236,#,I_wechat,O
44237,#,I_wechat,O
44238,#,I_wechat,O
44239,#,I_wechat,O
44240,#,I_wechat,O
44241,#,I_wechat,O
44242,8,I_wechat,O
44243,1,I_wechat,O
44244,那,O,O
44245,当,O,O
44246,时,O,O
44247,检,O,O
44248,查,O,O
44249,后,O,O
44250,医,O,O
44251,生,O,O
44252,是,O,O
44253,怎,O,O
44254,么,O,O
44255,说,O,O
44256,的,O,O
44257,呢,O,O
44258,手,O,O
44259,术,O,O
44260,费,O,O
44261,用,O,O
44262,预,O,O
44263,算,O,O
44264,多,O,O
44265,少,O,O
44266,坑,O,O
44267,老,O,O
44268,子,O,O
44269,钱,O,O
44270,，,O,O
44271,老,O,B_symptom
44272,子,O,I_symptom
44273,撸,O,I_symptom
44274,死,O,O
44275,也,O,O
44276,不,O,O
44277,去,O,O
44278,了,O,O
44279,不,O,O
44280,是,O,O
44281,用,O,O
44282,机,O,O
44283,器,O,O
44284,检,O,O
44285,查,O,O
44286,吗,O,O
44287,2,B_age,B_age
44288,1,I_age,I_age
44289,，,O,O
44290,，,O,O
44291,没,O,O
44292,有,O,O
44293,尿,B_sickness,B_sickness
44294,毒,I_sickness,I_sickness
44295,症,I_sickness,I_sickness
44296,是,O,O
44297,什,O,O
44298,么,O,O
44299,症,O,O
44300,状,O,O
44301,术,O,O
44302,后,O,O
44303,多,O,O
44304,久,O,O
44305,时,O,O
44306,间,O,O
44307,了,O,O
44308,？,O,O
44309,十,B_age,O
44310,几,I_age,O
44311,岁,I_age,O
44312,手,B_cause,B_cause
44313,淫,I_cause,I_cause
44314,比,O,O
44315,较,O,O
44316,频,O,O
44317,繁,O,O
44318,，,O,O
44319,大,O,O
44320,学,O,O
44321,基,O,O
44322,本,O,O
44323,就,O,O
44324,没,O,O
44325,有,O,O
44326,了,O,O
44327,，,O,O
44328,性,B_physiology,O
44329,生,I_physiology,O
44330,活,I_physiology,O
44331,一,B_frequency,B_frequency
44332,周,I_frequency,I_frequency
44333,两,I_frequency,I_frequency
44334,三,I_frequency,I_frequency
44335,次,I_frequency,I_frequency
44336,，,O,O
44337,有,O,O
44338,久,B_cause,B_cause
44339,坐,I_cause,I_cause
44340,的,O,O
44341,情,O,O
44342,况,O,O
44343,你,O,O
44344,好,O,O
44345,，,O,O
44346,早,B_sickness,B_sickness
44347,泄,I_sickness,I_sickness
44348,有,O,O
44349,什,O,O
44350,么,O,O
44351,好,O,O
44352,的,O,O
44353,治,O,O
44354,疗,O,O
44355,方,O,O
44356,法,O,O
44357,吗,O,O
44358,？,O,O
44359,能,O,O
44360,治,O,O
44361,好,O,O
44362,吗,O,O
44363,？,O,O
44364,才,O,O
44365,2,B_age,O
44366,9,I_age,O
44367,岁,I_age,O
44368,，,O,O
44369,这,O,O
44370,么,O,O
44371,年,O,O
44372,轻,O,O
44373,，,O,O
44374,性,O,O
44375,功,O,O
44376,能,O,O
44377,最,O,O
44378,好,O,O
44379,的,O,O
44380,时,O,O
44381,候,O,O
44382,啊,O,O
44383,，,O,O
44384,肯,O,O
44385,定,O,O
44386,自,O,O
44387,己,O,O
44388,也,O,O
44389,不,B_emotion,O
44390,尽,I_emotion,O
44391,兴,I_emotion,O
44392,，,O,O
44393,爱,O,O
44394,人,O,O
44395,不,B_emotion,O
44396,满,I_emotion,O
44397,意,I_emotion,O
44398,了,O,O
44399,你,O,O
44400,说,O,O
44401,大,O,O
44402,概,O,O
44403,得,O,O
44404,多,O,O
44405,少,O,O
44406,钱,O,O
44407,能,O,O
44408,看,O,O
44409,好,O,O
44410,我,O,O
44411,就,O,O
44412,怕,B_emotion,O
44413,下,O,O
44414,雨,O,O
44415,打,O,O
44416,雷,O,O
44417,请,O,O
44418,问,O,O
44419,这,O,O
44420,个,O,O
44421,大,O,O
44422,概,O,O
44423,是,O,O
44424,因,O,O
44425,为,O,O
44426,什,O,O
44427,么,O,O
44428,导,O,O
44429,致,O,O
44430,的,O,O
44431,为,O,O
44432,家,O,O
44433,里,O,O
44434,还,O,O
44435,钱,O,O
44436,咱,O,O
44437,们,O,O
44438,在,O,O
44439,桥,B_address,B_address
44440,西,I_address,I_address
44441,区,I_address,I_address
44442,建,I_address,I_address
44443,设,I_address,I_address
44444,南,I_address,I_address
44445,大,I_address,I_address
44446,街,I_address,I_address
44447,附,O,O
44448,近,O,O
44449,是,O,O
44450,不,O,O
44451,是,O,O
44452,有,O,O
44453,阻,B_surgery,B_surgery
44454,断,I_surgery,I_surgery
44455,术,I_surgery,I_surgery
44456,一,O,O
44457,般,O,O
44458,精,B_sickness,B_sickness
44459,索,I_sickness,I_sickness
44460,静,I_sickness,I_sickness
44461,脉,I_sickness,I_sickness
44462,曲,I_sickness,I_sickness
44463,张,I_sickness,I_sickness
44464,单,O,O
44465,发,O,O
44466,左,O,O
44467,侧,O,O
44468,较,O,O
44469,多,O,O
44470,，,O,O
44471,双,O,O
44472,侧,O,O
44473,其,O,O
44474,次,O,O
44475,，,O,O
44476,只,O,O
44477,有,O,O
44478,少,O,O
44479,数,O,O
44480,发,O,O
44481,现,O,O
44482,于,O,O
44483,右,O,O
44484,侧,O,O
44485,。,O,O
44486,最,O,O
44487,多,O,O
44488,多,O,O
44489,少,O,O
44490,啊,O,O
44491,一,O,O
44492,直,O,O
44493,也,O,O
44494,不,O,O
44495,敢,O,O
44496,去,O,O
44497,医,O,O
44498,院,O,O
44499,检,O,O
44500,查,O,O
44501,一,O,O
44502,直,O,O
44503,，,O,O
44504,我,O,O
44505,手,B_cause,B_cause
44506,淫,I_cause,I_cause
44507,好,O,O
44508,多,O,O
44509,年,O,O
44510,，,O,O
44511,现,O,O
44512,在,O,O
44513,戒,O,O
44514,了,O,O
44515,腿,B_symptom,B_part
44516,上,I_symptom,O
44517,有,I_symptom,O
44518,皮,I_symptom,B_sickness
44519,囊,I_symptom,I_sickness
44520,炎,I_symptom,I_sickness
44521,怎,O,O
44522,么,O,O
44523,办,O,O
44524,阴,B_part,B_part
44525,茎,I_part,I_part
44526,龟,B_part,B_part
44527,头,I_part,I_part
44528,外,I_part,B_symptom
44529,皮,I_part,I_symptom
44530,发,B_symptom,I_symptom
44531,炎,I_symptom,I_symptom
44532,肿,I_symptom,I_symptom
44533,痛,I_symptom,I_symptom
44534,用,O,O
44535,什,O,O
44536,么,O,O
44537,药,O,O
44538,能,O,O
44539,消,O,O
44540,炎,O,O
44541,如,O,O
44542,果,O,O
44543,从,O,O
44544,现,O,O
44545,在,O,O
44546,开,O,O
44547,始,O,O
44548,不,O,B_symptom
44549,干,O,I_symptom
44550,那,O,O
44551,种,O,O
44552,事,O,O
44553,情,O,O
44554,的,O,O
44555,话,O,O
44556,会,O,O
44557,好,O,O
44558,吗,O,O
44559,我,O,O
44560,勃,B_normsymptom,B_physiology
44561,起,I_normsymptom,I_physiology
44562,后,I_normsymptom,O
44563,只,I_normsymptom,O
44564,有,I_normsymptom,B_symptom
44565,I,I_normsymptom,I_symptom
44566,4,I_normsymptom,I_symptom
44567,C,I_normsymptom,I_symptom
44568,m,I_normsymptom,I_symptom
44569,算,O,O
44570,正,O,O
44571,常,O,O
44572,吗,O,O
44573,那,O,O
44574,我,O,O
44575,这,O,O
44576,是,O,O
44577,什,O,O
44578,么,O,O
44579,病,O,O
44580,呀,O,O
44581,龟,B_part,B_part
44582,头,I_part,I_part
44583,上,O,O
44584,还,O,O
44585,是,O,O
44586,阴,B_part,B_part
44587,茎,I_part,I_part
44588,表,I_part,I_part
44589,皮,I_part,I_part
44590,上,O,O
44591,嗯,O,O
44592,解,O,O
44593,完,O,O
44594,小,B_physiology,B_symptom
44595,便,I_physiology,I_symptom
44596,之,O,I_symptom
44597,后,O,I_symptom
44598,桶,O,I_symptom
44599,多,B_normsymptom,I_symptom
44600,是,I_normsymptom,I_symptom
44601,泡,I_normsymptom,I_symptom
44602,是,O,O
44603,怎,O,O
44604,么,O,O
44605,回,O,O
44606,事,O,O
44607,？,O,O
44608,做,O,O
44609,系,B_surgery,B_surgery
44610,带,I_surgery,I_surgery
44611,手,I_surgery,I_surgery
44612,术,I_surgery,I_surgery
44613,多,O,O
44614,少,O,O
44615,钱,O,O
44616,这,O,O
44617,样,O,O
44618,吧,O,O
44619,，,O,O
44620,小,O,O
44621,伙,O,O
44622,子,O,O
44623,，,O,O
44624,你,O,O
44625,现,O,O
44626,在,O,O
44627,方,O,O
44628,便,O,O
44629,发,O,O
44630,图,O,O
44631,片,O,O
44632,么,O,O
44633,，,O,O
44634,，,O,O
44635,我,O,O
44636,看,O,O
44637,一,O,O
44638,下,O,O
44639,，,O,O
44640,，,O,O
44641,毕,O,O
44642,竟,O,O
44643,字,O,O
44644,面,O,O
44645,意,O,O
44646,思,O,O
44647,是,O,O
44648,局,O,O
44649,限,O,O
44650,性,O,O
44651,的,O,O
44652,，,O,O
44653,我,O,O
44654,看,O,O
44655,一,O,O
44656,下,O,O
44657,你,O,O
44658,的,O,O
44659,情,O,O
44660,况,O,O
44661,，,O,O
44662,，,O,O
44663,然,O,O
44664,后,O,O
44665,再,O,O
44666,给,O,O
44667,你,O,O
44668,一,O,O
44669,些,O,O
44670,建,O,O
44671,议,O,O
44672,看,O,O
44673,看,O,O
44674,怎,O,O
44675,么,O,O
44676,解,O,O
44677,决,O,O
44678,别,O,O
44679,人,O,O
44680,说,O,O
44681,没,O,O
44682,有,O,O
44683,不,O,O
44684,用,O,O
44685,治,O,O
44686,疗,O,O
44687,你,O,O
44688,哪,O,O
44689,看,O,O
44690,好,O,O
44691,多,O,O
44692,少,O,O
44693,钱,O,O
44694,什,O,O
44695,么,O,O
44696,药,O,O
44697,，,O,O
44698,吃,O,O
44699,的,O,O
44700,还,O,O
44701,是,O,O
44702,用,O,O
44703,的,O,O
44704,最,O,O
44705,近,O,O
44706,几,B_datetime,O
44707,天,I_datetime,O
44708,龟,B_symptom,B_symptom
44709,头,I_symptom,I_symptom
44710,有,I_symptom,I_symptom
44711,点,I_symptom,I_symptom
44712,疼,I_symptom,I_symptom
44713,痛,I_symptom,I_symptom
44714,是,O,O
44715,怎,O,O
44716,么,O,O
44717,回,O,O
44718,事,O,O
44719,呢,O,O
44720,两,B_datetime,B_datetime
44721,天,I_datetime,I_datetime
44722,了,O,O
44723,，,O,O
44724,，,O,O
44725,，,O,O
44726,上,O,O
44727,次,O,O
44728,痛,B_symptom,B_symptom
44729,过,O,O
44730,之,O,O
44731,后,O,O
44732,一,B_datetime,B_datetime
44733,个,I_datetime,I_datetime
44734,多,I_datetime,I_datetime
44735,月,I_datetime,I_datetime
44736,了,O,O
44737,我,O,O
44738,以,O,O
44739,为,O,O
44740,没,O,O
44741,事,O,O
44742,你,O,O
44743,好,O,O
44744,，,O,O
44745,问,O,O
44746,一,O,O
44747,下,O,O
44748,，,O,O
44749,检,O,O
44750,查,O,O
44751,当,O,O
44752,天,O,O
44753,可,O,O
44754,以,O,O
44755,出,O,O
44756,结,O,O
44757,果,O,O
44758,吗,O,O
44759,原,O,O
44760,发,O,O
44761,性,O,O
44762,是,O,O
44763,不,O,O
44764,是,O,O
44765,不,O,O
44766,好,O,O
44767,治,O,O
44768,疗,O,O
44769,出,B_normsymptom,B_symptom
44770,血,I_normsymptom,I_symptom
44771,？,O,O
44772,第,O,O
44773,一,O,O
44774,次,O,O
44775,今,O,B_datetime
44776,天,O,I_datetime
44777,坐,O,O
44778,着,O,O
44779,有,O,O
44780,一,O,O
44781,下,O,O
44782,感,O,O
44783,觉,O,O
44784,生,B_part,B_part
44785,殖,I_part,I_part
44786,器,I_part,I_part
44787,里,O,O
44788,头,O,B_symptom
44789,有,B_symptom,I_symptom
44790,些,I_symptom,I_symptom
44791,痛,I_symptom,I_symptom
44792,，,O,O
44793,赶,O,O
44794,紧,O,O
44795,换,O,O
44796,了,O,O
44797,个,O,O
44798,姿,O,O
44799,势,O,O
44800,就,O,O
44801,没,O,O
44802,事,O,O
44803,了,O,O
44804,今,O,O
44805,年,O,O
44806,多,O,O
44807,大,O,O
44808,了,O,O
44809,呢,O,O
44810,几,O,O
44811,路,O,O
44812,车,O,O
44813,，,O,O
44814,我,O,O
44815,不,O,O
44816,是,O,O
44817,星,B_datetime,B_datetime
44818,期,I_datetime,I_datetime
44819,天,I_datetime,I_datetime
44820,放,O,O
44821,假,O,O
44822,闻,O,B_symptom
44823,到,O,I_symptom
44824,烟,O,I_symptom
44825,味,O,I_symptom
44826,，,O,O
44827,，,O,O
44828,我,O,O
44829,就,O,O
44830,不,O,B_symptom
44831,舒,O,I_symptom
44832,服,O,I_symptom
44833,好,O,O
44834,像,O,O
44835,是,O,O
44836,没,B_cause,O
44837,洗,I_cause,O
44838,手,I_cause,O
44839,碰,I_cause,O
44840,到,I_cause,O
44841,嗯,O,O
44842,，,O,O
44843,可,O,O
44844,以,O,O
44845,，,O,O
44846,请,O,O
44847,讲,O,O
44848,那,O,O
44849,医,O,O
44850,生,O,O
44851,这,O,O
44852,个,O,O
44853,开,O,O
44854,点,O,O
44855,什,O,O
44856,么,O,O
44857,药,O,O
44858,吃,O,O
44859,呢,O,O
44860,。,O,O
44861,那,O,O
44862,我,O,O
44863,这,O,O
44864,个,O,O
44865,应,O,O
44866,该,O,O
44867,怎,O,O
44868,么,O,O
44869,调,O,O
44870,理,O,O
44871,呢,O,O
44872,坐,O,O
44873,几,O,O
44874,路,O,O
44875,车,O,O
44876,啊,O,O
44877,？,O,O
44878,啊,O,O
44879,，,O,O
44880,，,O,O
44881,好,O,O
44882,吧,O,O
44883,我,O,O
44884,想,O,O
44885,问,O,O
44886,如,O,O
44887,果,O,O
44888,没,O,O
44889,问,O,O
44890,题,O,O
44891,，,O,O
44892,那,O,O
44893,还,O,O
