uuid,sentence,sentence2,label,index
c9f3ec33-1bf8-11ea-a10e-e0d55e7e3b80,你们这个医院在哪儿呀,想你们医院在哪,1,3095
cb05a029-1bf8-11ea-8940-e0d55e7e3b80,那要检查啥,那要检查几次呢,0,3490
c9f218d9-1bf8-11ea-a1b9-e0d55e7e3b80,月经没来几天了,月经后几天能怀孕,0,3484
c9f15733-1bf8-11ea-bd65-e0d55e7e3b80,是什么原因引起的啊,它是什么原因了造成的了,1,1294
c9f41342-1bf8-11ea-b153-e0d55e7e3b80,怀孕是不会出血的吧,怀孕也出血吗,1,6543
c9f1f1ad-1bf8-11ea-8f9d-e0d55e7e3b80,可以吃药吗,是吃药吗,0,9556
c9f4887a-1bf8-11ea-8ad4-e0d55e7e3b80,我有多囊卵巢综合症，怎么办,比较符合多囊卵巢综合症,0,1672
c9f0e23e-1bf8-11ea-be66-e0d55e7e3b80,那是不是就可以正常怀孕了,是不是比正常的难怀孕呀,0,2412
cb05edaf-1bf8-11ea-803a-e0d55e7e3b80,需要检查什么呀,我还的做什么检查了,0,6062
cb05c70d-1bf8-11ea-a41e-e0d55e7e3b80,需要检查哪些东西,需要做哪些检查,0,9748
cb05a083-1bf8-11ea-aaed-e0d55e7e3b80,是不是不容易怀孕了？,还容易怀孕吗,1,7279
c9f3c61a-1bf8-11ea-9593-e0d55e7e3b80,用了几天,没有过，就这几天,0,1077
c9f41368-1bf8-11ea-b4b5-e0d55e7e3b80,好的，做造影一般多少钱,你哪造影多少钱，，,1,3115
cb05ee33-1bf8-11ea-8bb6-e0d55e7e3b80,那需要做什么检查,那我需要检查什么项目,1,2760
c9f0945a-1bf8-11ea-95c7-e0d55e7e3b80,像这种情况能治疗好吗,这种治疗效果好吗,1,8908
c9f3026a-1bf8-11ea-9fcc-e0d55e7e3b80,排卵测试是买试纸吗,用排卵试纸能看有没有排卵吗,0,7391
c9f218b0-1bf8-11ea-951d-e0d55e7e3b80,那成功率多少呢,成功率大概多少,1,8346
c9ef821f-1bf8-11ea-a47c-e0d55e7e3b80,取环后多久可以怀孕吗？,取环后。多久能怀孕,1,2934
c9f156c2-1bf8-11ea-938c-e0d55e7e3b80,做完造影多久可以同房？怀孕,做完造影多久可以怀孕,1,6250
c9efd05c-1bf8-11ea-8c0c-e0d55e7e3b80,你说这是怀孕了还是没怀孕？,怀孕了还会来月经吗,0,2957
c9f108d2-1bf8-11ea-a682-e0d55e7e3b80,我的排卵期是什么时候,现在什么时候是排卵期,0,415
c9f35175-1bf8-11ea-9f6b-e0d55e7e3b80,白带发黄有异味怎么引起的,请问白带发黄有异味是什么原因,1,4434
c9f2b438-1bf8-11ea-98da-e0d55e7e3b80,还需要做什么检查呢？,那需要做什么检查,1,1671
c9f3c6a8-1bf8-11ea-857f-e0d55e7e3b80,也没做什么检查，,请问要检查什么,0,5465
c9f156e2-1bf8-11ea-85fc-e0d55e7e3b80,我还的做什么检查了,我去检查什么项目,1,4426
c9f0e1ad-1bf8-11ea-bea6-e0d55e7e3b80,多囊卵巢什么意思呢,就有多囊卵巢综合征？,0,1069
c9f0bb15-1bf8-11ea-84dc-e0d55e7e3b80,需要检查些什么？,那需要检查什么能,1,2908
c9efd054-1bf8-11ea-881f-e0d55e7e3b80,输卵管造影需要多少钱,输卵管通水多少钱？,0,3383
c9f39f0a-1bf8-11ea-97d8-e0d55e7e3b80,是流产还是宫外孕呢,会流产了吗,0,7916
c9f4628c-1bf8-11ea-bfab-e0d55e7e3b80,要注意什么的,在这里注意些什么呢？,1,8963
c9ef81e4-1bf8-11ea-8d4b-e0d55e7e3b80,叫什么检查,需要检查些什么？,0,3235
c9f2675b-1bf8-11ea-aff5-e0d55e7e3b80,叫什么检查,什么时候做检查,0,9259
c9efd027-1bf8-11ea-b513-e0d55e7e3b80,大概好多钱,大概需要好多钱呢？我好准备,1,6932
c9eff6ee-1bf8-11ea-9cd3-e0d55e7e3b80,可以报销社保不,有报销？,1,2641
c9f0e1b4-1bf8-11ea-8392-e0d55e7e3b80,能做什么检查吗,现在她要检查什么呢,0,9011
c9f2db0b-1bf8-11ea-b67d-e0d55e7e3b80,输卵管不通可以治愈吗？,输卵管不通可以做吗,0,5625
c9ef821e-1bf8-11ea-8aa0-e0d55e7e3b80,子宫内膜厚度在多少属于正常的？,双层内膜厚度多少正常,1,2165
c9f0456e-1bf8-11ea-9b27-e0d55e7e3b80,影响怀孕不,是怀孕？,0,8065
c9f17cc9-1bf8-11ea-92b0-e0d55e7e3b80,你那是什么医院？是私人的医院吗？,私人医院吧？,0,9732
c9f488fa-1bf8-11ea-892d-e0d55e7e3b80,一般大概需要多少钱呢,你就是大概需要多少钱呢？,1,1338
c9ef8245-1bf8-11ea-bc0b-e0d55e7e3b80,月经量少也会影响怀孕的吗？,量少，会怀孕吗,0,8117
cb05c74b-1bf8-11ea-9388-e0d55e7e3b80,男性。39岁。有好几年了。,好几年了，43岁,0,9299
c9f43b83-1bf8-11ea-ab92-e0d55e7e3b80,就是胚胎停育？,医生说胚胎停育了,0,2987
c9f3eba5-1bf8-11ea-be04-e0d55e7e3b80,是绝经症状吗,是不是绝经的症状,1,368
c9f4aff9-1bf8-11ea-a144-e0d55e7e3b80,好吧，月经在身上可以检查吗？,带月经在身上怎么检查呢,0,8097
c9f3c6a6-1bf8-11ea-82f4-e0d55e7e3b80,做无痛人流呢,超导可视无痛人流多少钱,0,8060
c9f351ae-1bf8-11ea-82ff-e0d55e7e3b80,需要检查些什么？,一年了。需要做什么检查？,0,7130
c9f0e1c8-1bf8-11ea-ab6d-e0d55e7e3b80,还需要做其他什么检查么,需要做什么项检查,0,5134
c9f218c5-1bf8-11ea-af4e-e0d55e7e3b80,月经第几天开始监测,月经第几天查呢,0,4517
c9f01da1-1bf8-11ea-a8ba-e0d55e7e3b80,需要检查什么呀,那需要做什么检查,0,4707
cb05c6fe-1bf8-11ea-9ade-e0d55e7e3b80,做输卵管造影大概，做输卵管造影大概多少钱？,请做输卵管造影多少钱,1,1909
cb05c6f4-1bf8-11ea-be4a-e0d55e7e3b80,我去药店买可以吗,可以买药洗或者吃吗,0,2491
c9f3c69b-1bf8-11ea-b959-e0d55e7e3b80,我这个是得去做什么检查,请问要检查什么,0,6523
c9f0e1ab-1bf8-11ea-a0db-e0d55e7e3b80,有提前几天，也有退后几天,提前几天,0,5395
c9f06c05-1bf8-11ea-b3d4-e0d55e7e3b80,那我是什么原因呢？,是什么原因引起的。,1,98
c9f156a1-1bf8-11ea-92b4-e0d55e7e3b80,排卵期在什么时候,排卵期大概在什么时候,1,8461
c9f1a379-1bf8-11ea-a16f-e0d55e7e3b80,是检查性激素六项吗？,性激素六项吗？,1,3899
c9f39f41-1bf8-11ea-b9c9-e0d55e7e3b80,有，坐几号,这个月几号,0,9840
c9eff6e2-1bf8-11ea-b845-e0d55e7e3b80,这几天没有,就在这几天了,0,4451
c9ef5b00-1bf8-11ea-aecf-e0d55e7e3b80,是不孕么？,你们那看不孕不育吗,0,3546
c9f0943e-1bf8-11ea-bee3-e0d55e7e3b80,多囊卵巢综合症需要做手术吗？,多囊做手术吗 需要,0,6230
c9f2db25-1bf8-11ea-a704-e0d55e7e3b80,要查血不,查血然后呢,0,8560
c9ef5b3f-1bf8-11ea-8d50-e0d55e7e3b80,那如果检查需要检查哪些呢,需要做那些检查呢,0,7645
c9f412f8-1bf8-11ea-9b1f-e0d55e7e3b80,所以我咨询一下,嗯我知道所以咨询一下,1,4500
c9f41359-1bf8-11ea-995a-e0d55e7e3b80,去医院要检查哪些,要去医院做什么检查哪,0,7600
c9f156ad-1bf8-11ea-9d9d-e0d55e7e3b80,怀孕了会来月经嘛,是怀孕嘛,0,8454
c9eff724-1bf8-11ea-a5d5-e0d55e7e3b80,我知道现在可以取不,现在可以做么,0,8004
c9f2b41b-1bf8-11ea-ab14-e0d55e7e3b80,还需要做其他什么检查么,哪我现在需要检查什么,0,4681
c9f377ec-1bf8-11ea-ad72-e0d55e7e3b80,在哪个医院,你们是哪个医院。,0,3669
c9f30279-1bf8-11ea-98d9-e0d55e7e3b80,还需要做什么检查呢？,那我需要检查什么项目,1,7094
c9f266d5-1bf8-11ea-943f-e0d55e7e3b80,之前什么检查都做过的,我什么检查都做过,1,3944
c9f46205-1bf8-11ea-800e-e0d55e7e3b80,手滛对精子影响吗？,精子出得太多，会影响精子吗？,0,173
c9f4625b-1bf8-11ea-9d01-e0d55e7e3b80,大概多少钱呢,哦，大概需要多少钱,1,4223
c9eff74d-1bf8-11ea-9708-e0d55e7e3b80,多囊卵巢综合症怎么护理,多囊卵巢综合症想怀孕怎么半,0,3838
cb059ff9-1bf8-11ea-baa5-e0d55e7e3b80,我不知道怎么去检查,那我该怎么检查,0,7831
c9f43aaf-1bf8-11ea-b253-e0d55e7e3b80,是什么因素？,什么原因啊？,1,7536
c9f4afcc-1bf8-11ea-b465-e0d55e7e3b80,我现在是该检查什么呀,叫什么检查,0,1788
c9f35186-1bf8-11ea-a7e3-e0d55e7e3b80,这个不会有什么问题吧,应该不会有什么大问题吧,1,10008
c9f32921-1bf8-11ea-8c14-e0d55e7e3b80,你们在哪个医院,你们是什么医院呢！在哪里啊？,0,8115
c9f351e0-1bf8-11ea-980b-e0d55e7e3b80,怎么能治疗了,那这个怎么治疗好,1,3283
c9f04507-1bf8-11ea-a3e9-e0d55e7e3b80,原因多不,是什么原因引起的啊,0,794
cb05eea0-1bf8-11ea-82d1-e0d55e7e3b80,你是怎么称呼呢？,那是怎么搞的,0,4758
c9f30242-1bf8-11ea-858b-e0d55e7e3b80,嗯，大概需要多少钱,大概需要好多钱呢？我好准备,1,5757
c9f3ec6d-1bf8-11ea-ae4a-e0d55e7e3b80,那什么时候排卵,排卵期是什么时候猴,1,4125
c9f04545-1bf8-11ea-99db-e0d55e7e3b80,也没有查出来什么,什么也没查出来,1,154
c9f30286-1bf8-11ea-a98a-e0d55e7e3b80,现在需要怎么做呢,那需要怎么做？,1,55
c9f24019-1bf8-11ea-b389-e0d55e7e3b80,怎样才会怀孕,怎样有利于怀孕,1,1662
cb05a069-1bf8-11ea-8ab0-e0d55e7e3b80,请问，胎停是什么原因,你好什么原因会引起胎停？,1,6336
c9f093ab-1bf8-11ea-b7eb-e0d55e7e3b80,我不会是宫外孕吧,会是宫外孕吗,1,8016
c9f26758-1bf8-11ea-8249-e0d55e7e3b80,做输卵管造影，是不是可以检查出？,是不是必须要做输卵管造影检查啊,0,3721
c9f28e60-1bf8-11ea-bdb0-e0d55e7e3b80,还需要做什么检查不,你说检查什么,0,9849
c9f2db7f-1bf8-11ea-b7a7-e0d55e7e3b80,影响怀孕不,怀孕不},0,2289
c9f1cb00-1bf8-11ea-8c89-e0d55e7e3b80,输卵管做造影要多少钱？,如果做造影多少钱,0,8112
c9f46266-1bf8-11ea-8d02-e0d55e7e3b80,那这个是什么原因导致成的,是什么原因吧？,1,1370
cb05c72c-1bf8-11ea-b50b-e0d55e7e3b80,月经前容易怀孕，还是月经后容易怀孕,是月经前还是月经后比较容易怀孕,1,6607
c9f3ec57-1bf8-11ea-95a6-e0d55e7e3b80,不育不孕怎么诊治？,怎么算不孕不育啊,0,2457
c9f3ebda-1bf8-11ea-b440-e0d55e7e3b80,这个会是什么原因,什么原因哦,1,7059
c9f108ae-1bf8-11ea-babc-e0d55e7e3b80,现在有什么问题吗？,有什么问题呢？,1,7895
c9f43ac9-1bf8-11ea-9ca8-e0d55e7e3b80,要是用测纸能测出来吗,试孕纸多久能测出来？,0,3994
c9f43ac2-1bf8-11ea-995e-e0d55e7e3b80,做激素六项检查需多少钱？,我想做个性激素六项检查多少钱,1,264
cb05a082-1bf8-11ea-916b-e0d55e7e3b80,周六也可以是吧,今天下午可以做吗？,0,906
c9ef8221-1bf8-11ea-b8f1-e0d55e7e3b80,检查的话，需要检查哪些,需要做那些检查呢,0,6265
c9f3c664-1bf8-11ea-8654-e0d55e7e3b80,对，这样是没问题的吗,是什么问题这样的。,0,2248
c9f4af7e-1bf8-11ea-b9bd-e0d55e7e3b80,手术费大约多少,手术费要多少,1,4442
c9f46210-1bf8-11ea-9204-e0d55e7e3b80,怀孕多久可以第一次b超,怀孕多久可以流呢,0,7283
c9efa8e9-1bf8-11ea-92aa-e0d55e7e3b80,大概需要多少钱啊？？,这个大概多少钱？,1,6519
c9f240c5-1bf8-11ea-8628-e0d55e7e3b80,什么时间做什么检查？,她要检查什么呢,0,8015
c9f46219-1bf8-11ea-87b2-e0d55e7e3b80,我咨询了解下下,我是帮她咨询的,1,1326
c9f1ca7f-1bf8-11ea-b656-e0d55e7e3b80,你们家输卵管造影多少钱,做输卵管造影多少钱?,1,8528
c9f1a3c3-1bf8-11ea-8145-e0d55e7e3b80,我这个月什么时候排卵,一般什么时候排卵,0,2238
c9f1ca65-1bf8-11ea-9de1-e0d55e7e3b80,造影很痛我想知道做造影疼么,造影不痛吗,1,6194
c9f1f1db-1bf8-11ea-baf4-e0d55e7e3b80,卵巢是什么？,卵巢多囊是什么意思,0,3128
c9f32936-1bf8-11ea-9fa7-e0d55e7e3b80,哺乳期没来月经会怀孕吗,你怀孕了吗,0,6350
c9f17cf7-1bf8-11ea-b179-e0d55e7e3b80,你们医院是私立医院吗,你们是公立医院吗？还是私立医院？,1,7804
c9f46222-1bf8-11ea-8087-e0d55e7e3b80,这需要怎么治疗呢？,那这怎么治疗呢,1,2988
c9f2b475-1bf8-11ea-8332-e0d55e7e3b80,退后十几天,才十几天，就流了！,0,2655
c9f3c5c9-1bf8-11ea-9517-e0d55e7e3b80,请问主要检查什么呢？,主要做什么检查呢,0,2370
c9f1571b-1bf8-11ea-8c6f-e0d55e7e3b80,那要怎样治疗,那要如何治疗呢,1,2700
c9f3eba7-1bf8-11ea-87d7-e0d55e7e3b80,这个大概多少钱？,这个要花多少钱呢,1,1908
cb05a03c-1bf8-11ea-80c6-e0d55e7e3b80,B能不能怀孕吗,了，还能怀孕嘛？,0,9788
c9f2db50-1bf8-11ea-bea2-e0d55e7e3b80,请问，是什么问题呢,请问那是什么,0,6113
cb05c7b8-1bf8-11ea-a38d-e0d55e7e3b80,其他有什么办法,你有什么好办法吗？,1,3754
c9f3785c-1bf8-11ea-a671-e0d55e7e3b80,什么时候排卵日,我的排卵期是什么时候,0,904
c9f3ec36-1bf8-11ea-a395-e0d55e7e3b80,多囊卵巢和多囊卵巢综合症有区别吗,多囊卵巢，是胖引起的吗,0,5129
c9f2db24-1bf8-11ea-b6af-e0d55e7e3b80,这种需要检查什么,她需要做什么检查,0,3756
c9f17c6c-1bf8-11ea-97c7-e0d55e7e3b80,要怎么去治疗吗,哦，一般是怎么治疗的呢？,1,5005
c9f4d65a-1bf8-11ea-81db-e0d55e7e3b80,那我这是什么问题呢？,还是有什么问题呢,1,1583
cb05c730-1bf8-11ea-b7c6-e0d55e7e3b80,我的排卵期是什么时候,女生排卵期在什么时候,0,5036
c9f35191-1bf8-11ea-97fb-e0d55e7e3b80,就是月经不正常所以想问下会不会怀孕,我就是想问下影响怀孕吗？,0,968
c9f266e8-1bf8-11ea-a8ea-e0d55e7e3b80,是怀孕了吗怎么看,怀孕是怎么造成的,0,824
cb05eeb4-1bf8-11ea-a3d1-e0d55e7e3b80,月经期间能检查吗？,我想再检查下，是月经期间检查，还是月经干净的时候检查呢？,0,9643
c9f3789e-1bf8-11ea-97c9-e0d55e7e3b80,检查了没有什么,男的都是检查什么那,0,7747
c9f48882-1bf8-11ea-bc06-e0d55e7e3b80,做个手术大概多少钱,大概手术多少钱,1,1380
c9efd090-1bf8-11ea-a4a1-e0d55e7e3b80,什么原因?,最主要的是什么原因,1,7945
c9f04505-1bf8-11ea-ba20-e0d55e7e3b80,现在吃了，三天又来例假了怎么回事,月经才走十天又来了怎么回事？,0,6822
c9f1573c-1bf8-11ea-a8fc-e0d55e7e3b80,可以方便看一下吗,可以帮我看一下吗？,1,6403
c9f2404d-1bf8-11ea-a7ce-e0d55e7e3b80,医生说要做宫腔镜手术,宫腔镜手术吗,0,8960
c9f37821-1bf8-11ea-912b-e0d55e7e3b80,该怎么调理呢？,怎么个疏通发,0,3129
c9f13041-1bf8-11ea-8480-e0d55e7e3b80,你们的医院是在哪里了,你们医院在那,1,1165
c9f093ff-1bf8-11ea-8753-e0d55e7e3b80,大概需要治疗多久呢,治疗好，需要多长时间。,1,791
c9f06bc4-1bf8-11ea-878f-e0d55e7e3b80,那什么原因造成的呢,会是什么原因哦,1,9691
c9f3ebe0-1bf8-11ea-906d-e0d55e7e3b80,不育不孕怎么诊治？,不孕不育再看怎么治吗,1,9603
c9f01dce-1bf8-11ea-bed0-e0d55e7e3b80,不孕该检查什么,女性查不孕做什么检查,0,5832
c9f488ab-1bf8-11ea-8513-e0d55e7e3b80,是什么因素？,是什么原因呢？,1,1686
c9eff6ed-1bf8-11ea-b5a5-e0d55e7e3b80,一个卵巢可以怀孕吗,卵巢囊肿可以怀孕吗,0,1362
c9f2670e-1bf8-11ea-9bf2-e0d55e7e3b80,请问子宫内膜薄怎么治疗？,子宫内膜移位怎么治疗？,0,3519
c9f1092f-1bf8-11ea-88dc-e0d55e7e3b80,想你们医院在哪,你们医院是多少？,0,6857
c9f46197-1bf8-11ea-b280-e0d55e7e3b80,需要做什么检查，？,我想知道，我这个需要做什么检查吗？,1,565
c9f35189-1bf8-11ea-85c6-e0d55e7e3b80,怎么做检查呢 需要多久检查好,去检查需要多久？,0,4914
c9f04533-1bf8-11ea-a671-e0d55e7e3b80,是有什么大问题吗,是什么问题这样的。,0,9871
c9f4136a-1bf8-11ea-a0c2-e0d55e7e3b80,子宫恁膜厚多少才正常,子宫正常大小多少,0,8920
c9f1569f-1bf8-11ea-b4f8-e0d55e7e3b80,就检查哪些！,应该去做哪些检查,0,4546
c9f23fd4-1bf8-11ea-a3f9-e0d55e7e3b80,二胎备孕几年怀不上,几年了是二胎,0,7687
c9f48939-1bf8-11ea-8618-e0d55e7e3b80,会是什么原因？,请问痒是什么原因,0,8983
c9f412fc-1bf8-11ea-b6ae-e0d55e7e3b80,输卵管造影怎么看呢,是做输卵管造影还是通水,0,9113
c9f461da-1bf8-11ea-8157-e0d55e7e3b80,您姓什么,请问要用什么药诜，,0,9006
c9f12ff4-1bf8-11ea-ba2f-e0d55e7e3b80,在咨询一下,咨询一下，准备去,0,4206
c9f301e3-1bf8-11ea-9102-e0d55e7e3b80,我不懂就是想问下,没有，我就是想问下,1,6946
c9f1f170-1bf8-11ea-ad59-e0d55e7e3b80,需要做什么检查的,要做什么检查,1,7652
c9f15703-1bf8-11ea-8fc5-e0d55e7e3b80,通水后多久可以同房？,输卵管造影后多久能同房,0,7172
c9f412be-1bf8-11ea-92b7-e0d55e7e3b80,你们挂号，挂哪个？,挂号 挂哪个科,1,9474
c9f350fd-1bf8-11ea-9c63-e0d55e7e3b80,那如果检查需要检查哪些呢,需要做哪些检查,0,5821
c9efa8f3-1bf8-11ea-9da9-e0d55e7e3b80,怀上容易流产吗,怀上了胎停流产呢？,0,5816
c9f3513a-1bf8-11ea-88d7-e0d55e7e3b80,没有呢 我老公检查了,老公检查没啥问题,0,8289
c9f3c684-1bf8-11ea-aaa7-e0d55e7e3b80,B超输卵管造影多少钱,输卵管做造影要多少钱？,0,658
c9f2b41d-1bf8-11ea-9c47-e0d55e7e3b80,应该要检查什么？,她要检查什么呢,0,6351
c9f43b06-1bf8-11ea-944a-e0d55e7e3b80,会导致什么呢,有什么原因吗？,0,8552
c9f39ef7-1bf8-11ea-a81c-e0d55e7e3b80,第一胎剖腹产第二胎能顺产吗？,第一胎破腹产，第二胎想顺产需要去医院检查吗,0,5089
c9f10958-1bf8-11ea-9046-e0d55e7e3b80,应该不会有什么大问题吧,哦，会不会有什么大问题,1,4891
c9f412eb-1bf8-11ea-a1d4-e0d55e7e3b80,请问怎样治疗,请问怎么治疗？,0,1533
c9f1573f-1bf8-11ea-b192-e0d55e7e3b80,月经后几天能怀孕,月经没来几天了,0,7052
c9f48894-1bf8-11ea-90a6-e0d55e7e3b80,做性激素六项检查吗,性激素六项检查花费要多少？,0,7660
c9f39f51-1bf8-11ea-987c-e0d55e7e3b80,医院位置在哪,医院在什么位置,1,6772
c9f488f3-1bf8-11ea-bab3-e0d55e7e3b80,前几个月来正常，,两个月正常吗,0,7230
c9f0bb55-1bf8-11ea-b396-e0d55e7e3b80,大概需要调理多久能有效果呢？,调理时间大概需要多久呢？,1,5175
c9f2db5f-1bf8-11ea-ae4e-e0d55e7e3b80,多长时间可以好,要多长时间？,0,2839
c9f108aa-1bf8-11ea-bfaf-e0d55e7e3b80,就行了是吗,这样就行了吗,1,551
c9f461f9-1bf8-11ea-88a7-e0d55e7e3b80,二胎备孕几年怀不上,是怀不上吗，,0,5535
c9f3518e-1bf8-11ea-a127-e0d55e7e3b80,有什么需要检查的吗》,需要检查些什么？,0,8449
c9f10932-1bf8-11ea-9e82-e0d55e7e3b80,有几率怀孕吗？,像我这样怀孕几率大么,1,9825
c9f2b3f5-1bf8-11ea-801d-e0d55e7e3b80,需要什么时候检查nt,什么时候可以做NT检查啊,1,1124
cb0614b2-1bf8-11ea-8591-e0d55e7e3b80,请问取环后多久才能怀孕,1取环后多久能怀孕,1,1289
c9f351b6-1bf8-11ea-8274-e0d55e7e3b80,那现在有解决办法吗,有好的解决办法吗,1,9149
c9f0944c-1bf8-11ea-bcc0-e0d55e7e3b80,多囊卵巢要怎么调理,多囊卵巢综合症怎么治啊,0,229
c9f267b0-1bf8-11ea-8ee8-e0d55e7e3b80,去检查医生说我可能怀不了,医生说不能生了就没检查,0,1068
c9efa926-1bf8-11ea-b403-e0d55e7e3b80,多囊不能怀孕吗,多囊卵巢综合症还可以怀孕吗,0,6033
c9f39f54-1bf8-11ea-86c4-e0d55e7e3b80,怀孕多久的,房事后，女的多久能怀孕,0,5480
c9f156c3-1bf8-11ea-87db-e0d55e7e3b80,安全期是那几天阿】,排卵期有几天呢？,0,7601
c9f3291f-1bf8-11ea-a302-e0d55e7e3b80,检查的话是需要双方都需要检查吗,那是需要去检查是么,0,1717
c9f3ec97-1bf8-11ea-af6e-e0d55e7e3b80,你就说怎么才能怀孕,怀孕了   怎么算,0,9499
c9f3ec30-1bf8-11ea-8edc-e0d55e7e3b80,多囊卵巢综合症什么情况是最严重的,请问多囊卵巢综合症有什么,0,8373
cb05ee57-1bf8-11ea-b80c-e0d55e7e3b80,怎么，才容易怀孕,怀孕怎么怀的？,0,6452
c9f39f20-1bf8-11ea-ba5d-e0d55e7e3b80,我现在要检查些什么,那现在需要检查什么就检查b超吗,0,782
c9f43b68-1bf8-11ea-8647-e0d55e7e3b80,怎么能治疗了,一般要怎么治疗啊,1,1359
c9f28e0e-1bf8-11ea-8279-e0d55e7e3b80,那怎么办啊 是什么原因导致不怀孕的呢？,怀孕原因是什么？,0,1407
c9f3c663-1bf8-11ea-bb38-e0d55e7e3b80,你们这里做多少钱呀,你们那多少钱？,1,9309
c9f156ce-1bf8-11ea-9fe9-e0d55e7e3b80,子宫内膜厚度是多少,子宫内膜厚度多少是正常的？,0,5913
c9f43b8a-1bf8-11ea-99cc-e0d55e7e3b80,那需要做什么检查,还需要检查一些什么呢,0,8378
c9f378ac-1bf8-11ea-a998-e0d55e7e3b80,是卵巢不排卵还是卵巢早摔了,多囊卵巢呢,0,5886
c9f1cb20-1bf8-11ea-9a33-e0d55e7e3b80,我只是问一下呀,就是问一下，,1,9130
c9f3ec42-1bf8-11ea-b06f-e0d55e7e3b80,什么原因导致黄的,有什么原因吗？,0,2562
c9f2672f-1bf8-11ea-9985-e0d55e7e3b80,找40岁了，要生娃娃，还能生吗,40岁生二胎晚吗,0,4093
c9f48919-1bf8-11ea-97c8-e0d55e7e3b80,需要怎么检查，,还需要检查些啥,0,1778
c9efa91d-1bf8-11ea-a174-e0d55e7e3b80,嗯我知道所以咨询一下,所以我咨询一下,1,1616
c9f3ec0f-1bf8-11ea-8247-e0d55e7e3b80,不知道什么米,不知道什么时候吃好,0,5121
c9f044da-1bf8-11ea-be3f-e0d55e7e3b80,你们医院有吗,想你们医院在哪,0,715
cb05a099-1bf8-11ea-a81b-e0d55e7e3b80,我这个最大的原因是什么呢,那这个是什么原因导致成的,1,3920
c9efa929-1bf8-11ea-b72e-e0d55e7e3b80,我去检查也没有什么问题,没有检查出什么原因。,1,9780
c9f2400f-1bf8-11ea-a585-e0d55e7e3b80,是要怀孕？,女的怀孕了还会来月经吗,0,1458
c9f0bacb-1bf8-11ea-8b65-e0d55e7e3b80,大概要多久能恢复,轻度的大概术后恢复要多久呢,0,7418
c9f28df0-1bf8-11ea-b6a6-e0d55e7e3b80,孕前检查都正常的就可以怀孕？,是来月经后就可以做孕前检查吗,0,6972
c9f32950-1bf8-11ea-b1a9-e0d55e7e3b80,多囊应该怎么调理,多囊卵巢要怎么调理,0,5864
c9f32970-1bf8-11ea-a670-e0d55e7e3b80,医院叫什么名字啊,医院名字？,1,6537
c9eff716-1bf8-11ea-b3ed-e0d55e7e3b80,做宫腔镜须多少钱,你好，做宫腔镜手术多少钱？,1,1275
c9f1f1d4-1bf8-11ea-ab94-e0d55e7e3b80,请做输卵管造影多少钱,做输卵管和造影一共多少钱,0,8621
c9f0942f-1bf8-11ea-88d7-e0d55e7e3b80,那这个要做什么检查,她要检查什么呢,0,9029
c9f01dd1-1bf8-11ea-9a05-e0d55e7e3b80,那需要做什么检查,用什么检查？,0,817
c9f0937a-1bf8-11ea-b6b3-e0d55e7e3b80,那都是需要检查什么,什么是甲检查,0,2206
c9f1a408-1bf8-11ea-a53e-e0d55e7e3b80,那应该到医院挂什么科呢？,那我现在应该去医院做什么？,0,1786
c9f01da8-1bf8-11ea-8752-e0d55e7e3b80,挺紧张的，不知道什么原因,不知道什么原因,0,2550
c9f28e86-1bf8-11ea-824f-e0d55e7e3b80,这个怎么办了？,坏不打怎么办,0,4902
cb05c6e8-1bf8-11ea-b3f3-e0d55e7e3b80,我一胎剖宫产，二胎想顺产的几率大吗,一胎呢。,0,8023
c9f13025-1bf8-11ea-895b-e0d55e7e3b80,需要什么什么证件吗,要什么证件,1,8951
c9f06c4a-1bf8-11ea-bcb5-e0d55e7e3b80,用什么检查？,需要做什么检查的,0,2124
c9f10902-1bf8-11ea-952a-e0d55e7e3b80,哪我现在需要检查什么,那需要检查什么能,1,3426
c9f0e1ce-1bf8-11ea-85b8-e0d55e7e3b80,一般怎么治疗呀,他是怎么治疗呢,0,2977
c9ef5b60-1bf8-11ea-a68d-e0d55e7e3b80,这2个都是什么原因啊,一般都是什么原因造成的,0,928
cb05c775-1bf8-11ea-9d49-e0d55e7e3b80,精子存活低怎么办,精子成活率底怎么办,1,8721
c9f28e79-1bf8-11ea-90ce-e0d55e7e3b80,要做什么检查,需要检查什么呀,0,1231
c9f3ec04-1bf8-11ea-8086-e0d55e7e3b80,大概什么时候？,大概什么时候去,0,4852
cb05a0b2-1bf8-11ea-b5fd-e0d55e7e3b80,今天，是什么原因导致得呢,"是什么原因呀,对",0,9331
c9efa965-1bf8-11ea-a426-e0d55e7e3b80,做激素六项都是查什么,激素六项什么时间检查,0,9823
c9efcfee-1bf8-11ea-b726-e0d55e7e3b80,不明白怎么检查,怎么检查嘞,1,3728
c9f328f3-1bf8-11ea-a512-e0d55e7e3b80,能做什么检查吗,什么时候检查的吗？,0,9008
c9f0badd-1bf8-11ea-bfe2-e0d55e7e3b80,那我该咋办,这怎么办,1,6576
c9f2dba0-1bf8-11ea-81d7-e0d55e7e3b80,那需要做什么检查,需要做什么检查项目？,1,5072
c9f0e232-1bf8-11ea-9145-e0d55e7e3b80,我想问一下子不孕不育,怎么算不孕不育啊,0,3918
c9f1cafe-1bf8-11ea-8945-e0d55e7e3b80,这又是什么原因勒,一般什么原因造成,1,5389
