uuid,sentence,sentence2,label
222a65a4-1bf3-11ea-9440-e0d55e7e3b80,没有确诊  只是她有这种症状,我不清楚   只是有医生推断  我神级性耳聋 根里面的东西有关,0
222d96bc-1bf3-11ea-991a-e0d55e7e3b80,奥卡西平的副作用都有什么啊,卡马西平有什么副作用吗,0
222d975d-1bf3-11ea-87ac-e0d55e7e3b80,"我想咨询""手抽搐是怎么回事""","我想咨询""孩子突然抽搐翻白眼""",0
222a8d4e-1bf3-11ea-a752-e0d55e7e3b80,哦，那我该怎么办呢？,你说我该咋办,1
222b018f-1bf3-11ea-91e5-e0d55e7e3b80,没有药物可以治疗吗,可以药物治疗呢,0
222a3f0b-1bf3-11ea-b6c3-e0d55e7e3b80,"我想咨询""德巴金能长期吃吗""","我想咨询""卡马西平""",0
2229f15c-1bf3-11ea-83cf-e0d55e7e3b80,癫痫病能治好吗？,癫病能治好吗？,1
222b4fe6-1bf3-11ea-9522-e0d55e7e3b80,在这里说不方便吗,？？方便说吗？,0
222de523-1bf3-11ea-b8ca-e0d55e7e3b80,也想知道怎么治疗,怎么治疗哪？,1
222c110c-1bf3-11ea-9840-e0d55e7e3b80,羊癫疯是癫痫的一种吗,去了，说是癫痫,0
222b28a1-1bf3-11ea-b84f-e0d55e7e3b80,那我怎么去治疗,走不了路怎么治疗,0
222c3871-1bf3-11ea-8707-e0d55e7e3b80,治疗什么病,有什么好的方法治疗吗？,0
222c5f7f-1bf3-11ea-a553-e0d55e7e3b80,是本人  22  女,是我本人21  女,1
222dbeee-1bf3-11ea-b828-e0d55e7e3b80,是药物治疗还是？,那这种要靠药物治疗吗,1
222e0cc7-1bf3-11ea-88d3-e0d55e7e3b80,孩子抽搐是怎么回事,孩子睡觉后出现抽搐怎么回事,0
222b0145-1bf3-11ea-8806-e0d55e7e3b80,有什么方法吗,通过什么方法,1
222a3e9f-1bf3-11ea-a816-e0d55e7e3b80,住院的话需要多长时间,住院需要多久？,1
222c37f7-1bf3-11ea-8d75-e0d55e7e3b80,做什么检查了，我也忘了，,做什么检查能确定？,0
222b5012-1bf3-11ea-b755-e0d55e7e3b80,我想问失眠,我想治疗,0
222d9745-1bf3-11ea-bef8-e0d55e7e3b80,"我想咨询""失神样发作""","我想咨询""不典型失神发作""",0
222e5a98-1bf3-11ea-9ec3-e0d55e7e3b80,谢谢你了？,好的谢谢医生谢谢您了,1
222e342c-1bf3-11ea-8fc6-e0d55e7e3b80,癫痫和遗传有关系么,癫痫有遗传吗,0
22297b4c-1bf3-11ea-919e-e0d55e7e3b80,你这里是北京的医院？,你是北京军都医院吗,0
222a656e-1bf3-11ea-bbc2-e0d55e7e3b80,"我想咨询""丙戍酸钠缓释片""","我想咨询""丙戊酸钠缓释片副作用""",0
222e0c63-1bf3-11ea-8707-e0d55e7e3b80,具体有什么治疗方法呢？,有什么方法可以治疗吗,1
22297b9d-1bf3-11ea-b663-e0d55e7e3b80,男  29,男  25,1
415e7c8e-1bf3-11ea-bc03-e0d55e7e3b80,你问问杨全兴医生知道九龙平癫镇痫系列组合吗,杨全兴医生知道九龙平癫镇痫系列组合吗你问了吗？,1
222e0d26-1bf3-11ea-a4f4-e0d55e7e3b80,怎么称呼你,嗯怎么治啊,0
222a65bb-1bf3-11ea-afc7-e0d55e7e3b80,"我想咨询""四肢抽搐怎么回事""","我想咨询""酒后晕倒抽搐怎么回事""",0
2229c8e2-1bf3-11ea-81e5-e0d55e7e3b80,你们医院是私立医院还是国产医院,你们是私立医院吗,1
222ea765-1bf3-11ea-8e3d-e0d55e7e3b80,如何治疗呢请问,请问需怎样治疗？,1
222dbf5f-1bf3-11ea-bc40-e0d55e7e3b80,睡在床上很困但怎么也睡不着,每天晚上怎么都睡不着,0
222ef5ca-1bf3-11ea-838b-e0d55e7e3b80,那请问该怎么治,请问怎么联系,0
415e7ce7-1bf3-11ea-a8a6-e0d55e7e3b80,四个多小时,两个小时有时四个小时,1
222ab28f-1bf3-11ea-9d92-e0d55e7e3b80,什么引起的呢,什么原因引起的,1
222c5f6d-1bf3-11ea-ac1e-e0d55e7e3b80,不是抑郁症？,是不是得抑郁症了,1
222ef5c6-1bf3-11ea-b608-e0d55e7e3b80,那癫痫能治好吗？,癫痫可以彻底治好,0
222a6601-1bf3-11ea-a7bb-e0d55e7e3b80,这个要怎样治疗,那应该怎样治疗？,1
222d4aa2-1bf3-11ea-96b3-e0d55e7e3b80,"我想咨询""孩子睡觉突然抽搐""","我想咨询""宝宝睡觉突然抽搐""",1
222e0d0b-1bf3-11ea-97ed-e0d55e7e3b80,怎么治疗哪？,哦 这个要怎么治疗了,1
222b01a3-1bf3-11ea-9004-e0d55e7e3b80,给是有癫痫症状吗？,癫痫会吐吗？,0
222c5f19-1bf3-11ea-bf2b-e0d55e7e3b80,请问你们医院是什么方法,请问这医院在哪？,0
222ef585-1bf3-11ea-9ba6-e0d55e7e3b80,这么严重？,那倒没有这么严重,0
222c3853-1bf3-11ea-a9ed-e0d55e7e3b80,癫痫病怎么治,癫痫病怎么引起的,0
222b2900-1bf3-11ea-80e2-e0d55e7e3b80,"我想咨询""失神小发作病因""","我想咨询""失神性发作症状""",0
222ecebb-1bf3-11ea-aaa5-e0d55e7e3b80,没有，检查是挂什么科,什么检查?,0
222ece2b-1bf3-11ea-84d0-e0d55e7e3b80,"我想咨询""医院拍脑电图多少钱一次""","我想咨询""脑电图多少钱""",1
222cfc81-1bf3-11ea-a46c-e0d55e7e3b80,18 女性,17   男性,0
222f1cdc-1bf3-11ea-acb5-e0d55e7e3b80,可这样咋办,你说我该咋办,1
222b760f-1bf3-11ea-a5ca-e0d55e7e3b80,是抑郁症吗,看过说是抑郁症,0
415e7cbe-1bf3-11ea-9403-e0d55e7e3b80,当时嘴巴是张开的 有口水留下来  其它症状没有 走路正常,先天无脑回畸形    这几天抽搐的很厉害    类似癫痫症状 我 该怎么办。,0
415e2f34-1bf3-11ea-b628-e0d55e7e3b80,没有什么检查,需要做什么检查。,0
222dbeb3-1bf3-11ea-a470-e0d55e7e3b80,我这个怎么治疗,怎么治疗的,1
222a3f19-1bf3-11ea-84d4-e0d55e7e3b80,您是医生？,什么叫电医生,0
22297ad4-1bf3-11ea-8767-e0d55e7e3b80,脑电图的结果您能看吗,脑电图做了,0
222d7045-1bf3-11ea-96bf-e0d55e7e3b80,什么原因引起的,你觉的会是什么引起的呢,1
222dbf3d-1bf3-11ea-b9de-e0d55e7e3b80,癫痫是一种很严重的病么？,癫痫是一种病吗？,0
222de541-1bf3-11ea-bbdb-e0d55e7e3b80,你们医院位置在哪,他也是你们医院的,0
222b9d2e-1bf3-11ea-87e7-e0d55e7e3b80,强迫症和抑郁症是两个相反的症状吗？,抑郁症有啥症状,0
222b01fe-1bf3-11ea-b6dd-e0d55e7e3b80,怎么查抑郁症的症状呢,抑郁症症状是什么,0
2229c8f0-1bf3-11ea-a56e-e0d55e7e3b80,这种病能不能治好,这个病能治好吗？,1
222b28ba-1bf3-11ea-9b71-e0d55e7e3b80,没检查呢,去了，但没有检查,1
222e5a8b-1bf3-11ea-8f55-e0d55e7e3b80,请问能吃点什么药吗,是要看什么科,0
222ada30-1bf3-11ea-92f9-e0d55e7e3b80,问他是不是冷，他说不是,是不是阿,0
222ab347-1bf3-11ea-a480-e0d55e7e3b80,你们是哪家医院,你们是哪家医院有,1
222ad9d8-1bf3-11ea-aa5f-e0d55e7e3b80,这是什么情况啊,是什么情况呢,1
222de4ed-1bf3-11ea-a8ee-e0d55e7e3b80,那这种要靠药物治疗吗,现在是药物治疗,0
222c114b-1bf3-11ea-adbe-e0d55e7e3b80,"我想咨询""小孩抽搐""","我想咨询""五个月宝宝睡觉抽搐""",0
415e2eeb-1bf3-11ea-9d5d-e0d55e7e3b80,这个还能治好吗,这样能治好吗,1
222e5b15-1bf3-11ea-9178-e0d55e7e3b80,那还需要做什么检查吗,检查什么？,0
222c1182-1bf3-11ea-8c5d-e0d55e7e3b80,那你们医院会怎么治疗呢,你们是怎么治疗呢,1
222bea3f-1bf3-11ea-9450-e0d55e7e3b80,那有什么方法可以治疗,你有什么方法治疗呢？,1
222de4f5-1bf3-11ea-ab43-e0d55e7e3b80,那需要怎么治疗呢？,该怎么治疗呢,1
222c863c-1bf3-11ea-a1a4-e0d55e7e3b80,什么治疗方案,治疗什么病,0
222de49b-1bf3-11ea-bd48-e0d55e7e3b80,这个能治好嘛,根治好。,0
222a3eb6-1bf3-11ea-8537-e0d55e7e3b80,好的呢，谢谢,知道了，谢谢！,1
222e3472-1bf3-11ea-8c96-e0d55e7e3b80,能治愈嘛,可以治愈？,0
222ad9bc-1bf3-11ea-9cee-e0d55e7e3b80,癫痫病怎么引起的？,癫痫病怎么发生的,1
222e80ce-1bf3-11ea-a93c-e0d55e7e3b80,去哪里检查，做什么检查,在做什么检查,0
22292df2-1bf3-11ea-a78f-e0d55e7e3b80,"我想咨询""孩子抽搐怎么办""","我想咨询""小孩抽搐是怎么回事""",0
222b768e-1bf3-11ea-9081-e0d55e7e3b80,要吃药吗,我吃药控制呢,0
2229c918-1bf3-11ea-9c06-e0d55e7e3b80,卡马西平？,丙戊酸钠片,0
415e0882-1bf3-11ea-b37d-e0d55e7e3b80,可以嘛 谢谢,哦，谢谢哦,0
222d4a2b-1bf3-11ea-8656-e0d55e7e3b80,应该怎么治疗啊,该怎么治疗,1
2229a239-1bf3-11ea-876e-e0d55e7e3b80,请问有什么好的治疗方法吗,有什么方法吗,1
222f1ca7-1bf3-11ea-b78e-e0d55e7e3b80,做个脑电图大概多少钱,脑电图检查要多少钱,1
222b2898-1bf3-11ea-95ce-e0d55e7e3b80,脑电图没做呢,那脑电图正常,0
22297b2e-1bf3-11ea-b517-e0d55e7e3b80,就是我本人，男40岁,是本人，女性，28岁了,0
415e0822-1bf3-11ea-a8a8-e0d55e7e3b80,"我想咨询""十个月宝宝抽搐""","我想咨询""小孩抽搐""",1
22297b08-1bf3-11ea-85ff-e0d55e7e3b80,请问你们医院是什么方法,有什么治疗方法 去大医院挂什么科,0
222a17c8-1bf3-11ea-a848-e0d55e7e3b80,18 女性,41  男性,0
222b500d-1bf3-11ea-8e81-e0d55e7e3b80,奥卡西平多少钱,吃的奥卡西平片,0
222ab2c9-1bf3-11ea-bc8c-e0d55e7e3b80,去你们医院吗,你们医院啊,0
222e80c1-1bf3-11ea-ad5c-e0d55e7e3b80,儿童癫痫可以治愈吗,儿童癫痫可以治好吗,1
222a3ebb-1bf3-11ea-b96f-e0d55e7e3b80,你感觉是癫痫吗,癫痫咋弄了,0
222b2899-1bf3-11ea-beb0-e0d55e7e3b80,在医院做了动态，医生说是癫痫,到医院去医生基本上都说是癫痫,1
222b286b-1bf3-11ea-9a96-e0d55e7e3b80,一般癫痫都怎么治疗,癫癫痫怎么治疗效果好,1
222c85f0-1bf3-11ea-a50b-e0d55e7e3b80,武医生在吗,什么叫电医生,0
2229f0ae-1bf3-11ea-9fc5-e0d55e7e3b80,女性，16岁,女性28岁。,1
222b7677-1bf3-11ea-90d4-e0d55e7e3b80,吃药可以治愈癫痫吗,癫痫真的可以治愈吗,0
222dbeb2-1bf3-11ea-bb43-e0d55e7e3b80,我这个怎么治疗,怎么么治疗,1
222b4fc1-1bf3-11ea-bb8b-e0d55e7e3b80,小孩手频繁抽筋是怎么回事,宝宝抽搐是怎么回事,0
222b4f83-1bf3-11ea-bfe5-e0d55e7e3b80,癫痫病真的治疗吗,怎么治疗癫痫病,0
222d235c-1bf3-11ea-a96d-e0d55e7e3b80,癫痫病能治愈嘛,能治愈么癫痫,1
222e5afb-1bf3-11ea-b30d-e0d55e7e3b80,那怎么治疗的呢,也想知道怎么治疗,1
2229a1fd-1bf3-11ea-8f33-e0d55e7e3b80,28岁，男,38 岁，女,0
222d4a82-1bf3-11ea-8fea-e0d55e7e3b80,去杭州看了，医生没说什么,医生没说什么,1
222c8650-1bf3-11ea-a505-e0d55e7e3b80,该怎么针对治疗呢？,那怎么能治疗呢,1
222f1c70-1bf3-11ea-a107-e0d55e7e3b80,你们都怎么治疗呢,怎么治疗。1,1
22297b7f-1bf3-11ea-ac57-e0d55e7e3b80,你们是怎么治疗,您说要怎么治疗呢,1
415e7d0d-1bf3-11ea-8278-e0d55e7e3b80,孩子左脸抽搐怎么回事？,小孩抽搐  怎么回事,0
222ea751-1bf3-11ea-bb1f-e0d55e7e3b80,奥卡西平不能吃了是吗,现在在喝奥卡西平,0
415e7d71-1bf3-11ea-8c57-e0d55e7e3b80,不能网上说嘛,在网上看的,0
222b281d-1bf3-11ea-9fe4-e0d55e7e3b80,和西药还有中药,吃中药吗,0
222b2895-1bf3-11ea-a178-e0d55e7e3b80,请问你有什么药可以吃吗？,什么治？,1
222c5f87-1bf3-11ea-8037-e0d55e7e3b80,你问杨全兴医生了吗知道九龙平癫镇痫系列组合吗,你问问杨全兴医生九龙平癫镇痫系列组合上市了吗？有人吃吗？,0
222b0191-1bf3-11ea-99d8-e0d55e7e3b80,医生请问艾司坐仑是控制癫痫的药物吗,医生请问艾司坐仑控制癫痫必须定时服吗,0
2229f174-1bf3-11ea-95d3-e0d55e7e3b80,用什么方法可以治疗？,治疗什么？,0
222b4f77-1bf3-11ea-b7ad-e0d55e7e3b80,你们是上海虹桥医院吗,你们医院在上海吗？,0
222c5f7b-1bf3-11ea-93b7-e0d55e7e3b80,焦虑症怎么办啊,抑郁症怎么办,0
22297b0b-1bf3-11ea-a991-e0d55e7e3b80,你是北京军都医院吗,你这里是北京的医院？,0
222ad9c2-1bf3-11ea-bc3f-e0d55e7e3b80,嗯嗯   好吧,哦，那老了那,0
22297b53-1bf3-11ea-b8ef-e0d55e7e3b80,不吃药？,不能吃也不吃喝,0
222a65fa-1bf3-11ea-be5e-e0d55e7e3b80,"我想咨询""奥卡西平能长期吃吗""","我想咨询""卡马西平能长时间吃吗""",0
415e2ed5-1bf3-11ea-a4e9-e0d55e7e3b80,军海医院是规吗,军海医院黑医院,0
222ab30f-1bf3-11ea-8391-e0d55e7e3b80,癫痫病能治好吗,癫痫能治好吗？,1
222b9d66-1bf3-11ea-be54-e0d55e7e3b80,请问是什么引起的,这是什么引起的,1
222d6fe4-1bf3-11ea-be84-e0d55e7e3b80,这样要这么治疗吗,你们这么治疗的,0
222cd536-1bf3-11ea-b2df-e0d55e7e3b80,我这是什么病呢？,我这是什么情况呢,1
222d2309-1bf3-11ea-a05c-e0d55e7e3b80,吃药就花了很多钱  也不知道什么时候是头  爸妈妈都说一定要治  但是我看到他们辛辛苦苦赚的钱花了  我就心疼,是的   30年前我爸爸说有这样情况那时候家里穷没钱给他看   他自己老是走了   后来又好了   我今年都23岁了  我记忆里我爷爷总是自言自语  但是从来没有把自己藏起来过  和正常人一样   最近几天不知道怎么了  他老是早上就出门   我们家里人怎么找都找不到他,0
222ab316-1bf3-11ea-b4bd-e0d55e7e3b80,"我想咨询""突然抽搐咋回事""","我想咨询""抽搐咋回事""",0
415de1b0-1bf3-11ea-a8bd-e0d55e7e3b80,"我想咨询""小孩突然抽搐翻白眼""","我想咨询""宝宝刚入睡时抽搐""",0
222bc343-1bf3-11ea-9d21-e0d55e7e3b80,什么检查做的都是正常的,什么检查,0
222dbeb8-1bf3-11ea-84f3-e0d55e7e3b80,我这个，属于什么症状？,这个属于什么病,0
222e3449-1bf3-11ea-b492-e0d55e7e3b80,目的是怎么治疗,那怎么治疗的呢,1
222e3464-1bf3-11ea-af6e-e0d55e7e3b80,羊癫疯用多少钱,羊癫疯治痊愈要多少钱,1
22297ad7-1bf3-11ea-bd73-e0d55e7e3b80,这个我就不知道,这个不知道,1
222c11a4-1bf3-11ea-9745-e0d55e7e3b80,你问杨全兴医生了吗他知道九龙平癫镇痫系列组合在什么地方买到,你不知道九龙平癫镇痫系列组合杨全兴医生知道九龙平癫镇痫系列组合,0
222de4e1-1bf3-11ea-86f3-e0d55e7e3b80,那要怎么怎么办,那要怎么办？怎么检查？,0
222de4d1-1bf3-11ea-924f-e0d55e7e3b80,那怎么治呢？,您怎么称呼呀,0
2229f0b2-1bf3-11ea-a501-e0d55e7e3b80,这是什么原因,请问这是什么原因引起的？,1
2229c903-1bf3-11ea-824d-e0d55e7e3b80,你有微信吗,有微信吗？,1
222ea795-1bf3-11ea-9348-e0d55e7e3b80,您叫什么？,有什么药可以吃的？,0
222d232d-1bf3-11ea-a74a-e0d55e7e3b80,你们医院有没有检查,到你们医院检查是吧,0
222d49e0-1bf3-11ea-8e7f-e0d55e7e3b80,这病能治愈吗,这病没法治愈,0
22292e0b-1bf3-11ea-b290-e0d55e7e3b80,男的   吃药,男的在吃,0
222ef5e6-1bf3-11ea-ba7a-e0d55e7e3b80,需要去心理辅导吗,去心理辅导过，,0
222d9759-1bf3-11ea-81cf-e0d55e7e3b80,"我想咨询""小孩睡觉老是抽搐""","我想咨询""两岁宝宝睡觉抽搐""",1
415e07bc-1bf3-11ea-9012-e0d55e7e3b80,这是癫痫病吗,对癫痫病,0
222ab308-1bf3-11ea-9b22-e0d55e7e3b80,怎么判断有植物神经紊乱,植物神经紊乱怎么治疗,0
222dbf6c-1bf3-11ea-bea9-e0d55e7e3b80,能打字么,您就打字可以吗？,0
222d6f9d-1bf3-11ea-919e-e0d55e7e3b80,女，50岁,男，28岁,0
415e7c7a-1bf3-11ea-b65b-e0d55e7e3b80,这几天刚开始的。,有几天了吧,1
222d9689-1bf3-11ea-81cd-e0d55e7e3b80,到各个医院检查也检查不出来是什么原因,能检查出来什么原因吗,0
222b2845-1bf3-11ea-a991-e0d55e7e3b80,我应该怎么做,应该怎么治疗呢,1
222a3ee3-1bf3-11ea-a0e3-e0d55e7e3b80,你们医院都是怎么治疗,你们医院是手术治疗？,0
222cfbe7-1bf3-11ea-a0da-e0d55e7e3b80,做生意  干活都很正常的  一喝酒就胡思乱想,胡思乱想  多一点,0
2229c8fc-1bf3-11ea-bede-e0d55e7e3b80,你知道是什么情况吗,这个是什么情况,1
222eced4-1bf3-11ea-9218-e0d55e7e3b80,癫痫是可以治愈的吗,这个癫痫是可我治愈的？,1
222b9d49-1bf3-11ea-86c7-e0d55e7e3b80,腿突然一直抽搐怎么回事,有时候突然倒地  有抽搐,0
222de51a-1bf3-11ea-bdd2-e0d55e7e3b80,不知道能不能治疗,能不能治疗好？,1
222b4f48-1bf3-11ea-bb4c-e0d55e7e3b80,癫痫是不是很可怕,就知道是不是。癫痫,0
222cd573-1bf3-11ea-a87e-e0d55e7e3b80,抽搐的原因有什么啊,突然抽搐什么原因,1
2229f168-1bf3-11ea-afa5-e0d55e7e3b80,"我想咨询""抽搐什么原因""","我想咨询""全身抽搐什么原因""",1
222b4ff3-1bf3-11ea-b0e7-e0d55e7e3b80,有什么好的治疗方法吗,有没有什么治疗的方法,1
222de4dd-1bf3-11ea-9f02-e0d55e7e3b80,那有什么办法能治疗好吗,那有什么办法治疗更好？,1
222de4d4-1bf3-11ea-8e2f-e0d55e7e3b80,那是什么问题呢,没有什么问题吧,0
222b01fc-1bf3-11ea-abf0-e0d55e7e3b80,嗯嗯 好的  谢谢你 医生,好吧  谢谢医生,1
222e5af9-1bf3-11ea-8c0d-e0d55e7e3b80,那怎么治呀,怎么称呼你,0
222f1c7b-1bf3-11ea-be1a-e0d55e7e3b80,你们采用什么方法治疗方法的.,贵院治疗用的是什么方法？？,1
222ab26c-1bf3-11ea-8dd1-e0d55e7e3b80,那还能上班吗,他们上班，,0
222e341a-1bf3-11ea-bd43-e0d55e7e3b80,现在不行么,你现在给我打，行不行,0
222b2897-1bf3-11ea-92ae-e0d55e7e3b80,有什么原因吗,不知道是什么原因，导致的,1
22297aff-1bf3-11ea-bc2c-e0d55e7e3b80,有什么方法,没采取什么方法,0
222e8085-1bf3-11ea-b790-e0d55e7e3b80,你们医院大吗,你们医院在南京开的？,0
222ef58c-1bf3-11ea-b669-e0d55e7e3b80,这种情况能治疗吗,我这种情况需要治疗吗,0
222cfbde-1bf3-11ea-843e-e0d55e7e3b80,该吃什么药呢,可以吃什么药，你有药吗？,0
222953f7-1bf3-11ea-a981-e0d55e7e3b80,那如果是焦虑症要怎么治,怎么还抑郁症了呢,0
222ab27e-1bf3-11ea-a61e-e0d55e7e3b80,大概治疗方法是什么,请问有什么好的治疗方法吗,1
222f1c45-1bf3-11ea-ba56-e0d55e7e3b80,会是什么病啊,请问我是什么病？,1
222e0c9f-1bf3-11ea-a8b6-e0d55e7e3b80,喝这个能治好癫痫吗,轻微癫痫能治好吗,0
222e80cb-1bf3-11ea-aec8-e0d55e7e3b80,医生请问艾司坐仑控制癫痫晚一小时服可以吗,医生请问艾司坐仑控制癫痫必须定点服吗晚一小时可以吗,0
222e0ced-1bf3-11ea-96ba-e0d55e7e3b80,心理可咨询一下,对我要咨询一下,0
222b28b4-1bf3-11ea-b767-e0d55e7e3b80,是癫痫吗？,也不是癫痫,0
222e33b7-1bf3-11ea-8c85-e0d55e7e3b80,是什么原因引起的呢？,什么原因导致的呢,1
222d6ff0-1bf3-11ea-9ffd-e0d55e7e3b80,手抖是什么原因,老人手抖是什么病,0
415e081f-1bf3-11ea-a8af-e0d55e7e3b80,30岁，女性,40岁，女性,1
2229c972-1bf3-11ea-b993-e0d55e7e3b80,癫痫病能根治么,癫痫病可以根治吗,1
222ef56d-1bf3-11ea-a690-e0d55e7e3b80,请问这是什么病,请问是什么病,1
222a659c-1bf3-11ea-a252-e0d55e7e3b80,我想先咨询一下,我想咨询一下这方面,1
2229f148-1bf3-11ea-a1fc-e0d55e7e3b80,我什么都没有了,没有，这应该看什么科呢,0
222bc327-1bf3-11ea-8740-e0d55e7e3b80,大概是什么原因呢,大概是什么原因？,1
222a8ce6-1bf3-11ea-b252-e0d55e7e3b80,我这样是抑郁症吗,我是抑郁症么,1
222d7065-1bf3-11ea-af21-e0d55e7e3b80,你们医院有这个药吗？,去了，你们医院能看吗,0
222c38a5-1bf3-11ea-8916-e0d55e7e3b80,怎么个治疗方法,那怎么治疗啊？,1
222cd4d8-1bf3-11ea-9101-e0d55e7e3b80,给你看，,我就说他了，,0
222cae7f-1bf3-11ea-b5f1-e0d55e7e3b80,什么原因造成的,是啥原因,1
222e3395-1bf3-11ea-a9e2-e0d55e7e3b80,我打哪个医生？,我挂那个医生,0
222cae9c-1bf3-11ea-b000-e0d55e7e3b80,大概是什么原因呢,是什么原因呢,1
415e2ec8-1bf3-11ea-ab59-e0d55e7e3b80,15岁，女,18岁，女,1
222d4a32-1bf3-11ea-860f-e0d55e7e3b80,16岁  男,24岁男,1
2229c8dd-1bf3-11ea-b85f-e0d55e7e3b80,那该怎么治,那该怎么治疗呢,1
2229f10f-1bf3-11ea-8b97-e0d55e7e3b80,请请问一下什么是抽搐,抽搐的挂什么科,0
222c5f80-1bf3-11ea-a92e-e0d55e7e3b80,抑郁症。,抑郁症症状,0
222b282d-1bf3-11ea-bd8d-e0d55e7e3b80,就吃药控制呢吃药也犯,就先吃吃药,0
222c38b0-1bf3-11ea-b80a-e0d55e7e3b80,"我想咨询""全身抽搐""","我想咨询""小孩抽搐翻白眼""",0
222b2830-1bf3-11ea-8228-e0d55e7e3b80,医生在吗,医生喊我我们了,0
415e07d6-1bf3-11ea-86d4-e0d55e7e3b80,该怎么治疗,不知道怎么治疗,0
222b28c2-1bf3-11ea-ae47-e0d55e7e3b80,你觉得我这是抑郁症的表现吗？,是有抑郁症的表现吗？,1
222e5a63-1bf3-11ea-92d2-e0d55e7e3b80,要检查什么,还有什么检查？,1
222e80d2-1bf3-11ea-b910-e0d55e7e3b80,发病时，只有几分钟,发病的时候几分钟就好了？,0
222d2344-1bf3-11ea-a8bb-e0d55e7e3b80,我想问一下癫痫病,我问一下癫痫病能治好吗,0
222de482-1bf3-11ea-8fe0-e0d55e7e3b80,请问精神分裂症会遗传成抑郁症吗,抑郁症遗传吗,0
222cade8-1bf3-11ea-a176-e0d55e7e3b80,现在方便吗？我打给你也可以，,你把电话告诉我，我让他明天给你你去电话,0
2229a1c7-1bf3-11ea-9d95-e0d55e7e3b80,癫痫遗传吗,我的是后天性的癫痫,0
222d7087-1bf3-11ea-8ccf-e0d55e7e3b80,做检查要做什么检查,检查没有什么,0
2229c913-1bf3-11ea-84dc-e0d55e7e3b80,要治疗吗，怎么治呢,你们的是怎么治疗了,0
222c5ef7-1bf3-11ea-969d-e0d55e7e3b80,什么原因会导致这样呢,脸抽是什么原因,0
2229f167-1bf3-11ea-8799-e0d55e7e3b80,可以治疗么,哦，可以药物治疗吗,0
415e7ce6-1bf3-11ea-9f7a-e0d55e7e3b80,人四肢抽搐是怎么回事,四肢抽搐,0
222e3415-1bf3-11ea-8c43-e0d55e7e3b80,没有检查，不知道是什么病。,不知道什么检查,0
222c5f33-1bf3-11ea-b395-e0d55e7e3b80,哪家医院能治神经官能症,治疗神经官能症的医院哪家较好,1
222a6567-1bf3-11ea-8fe1-e0d55e7e3b80,挂什么科？,可以什么都好,0
222b4f8c-1bf3-11ea-a23d-e0d55e7e3b80,"我想咨询""晚上睡觉经常抽搐是怎么回事啊""","我想咨询""睡觉的时候突然抽搐""",0
2229f14f-1bf3-11ea-b79e-e0d55e7e3b80,不管那个美女年龄多大？   我都想搞到手    这是属于什么动作？,主要原因是因为我 不喜欢老婆跟异性过多接触 说话什么的。 本来其实一点事都没有，然后各种猜疑 导致 我情绪一下子上去了， 她又不爱说话， 才导致我更火大/ 每次骂过之后 我都好后悔， 20天 我和她吵了最少不下15次 每次都骂的很难听,0
222e3390-1bf3-11ea-bbaf-e0d55e7e3b80,"我想咨询""自闭症和癫痫病能看好吗""","我想咨询""癫痫病值得好吗?""",0
415e083f-1bf3-11ea-be04-e0d55e7e3b80,那要怎么检查,那要怎么治疗好,0
222c1186-1bf3-11ea-b445-e0d55e7e3b80,"我想咨询""小发作能治好吗""","我想咨询""瘨痫病可以治好吗瘨""",0
222a8cf2-1bf3-11ea-a256-e0d55e7e3b80,你们是怎么看的,你们是怎么给治疗的,1
222b28af-1bf3-11ea-adb7-e0d55e7e3b80,在医院检查?医生说是癫痫,在医院做了动态，医生说是癫痫,1
222953f3-1bf3-11ea-bfef-e0d55e7e3b80,"我想咨询""晚上抽搐""","我想咨询""吐白沫抽搐原因""",0
222b01da-1bf3-11ea-964a-e0d55e7e3b80,检查什么？,需要做什么检查吗,0
222d6fbd-1bf3-11ea-a37b-e0d55e7e3b80,癫痫可以治愈吗,癫痫可以根治吗,1
222bc353-1bf3-11ea-808e-e0d55e7e3b80,都有什么治疗方法,有什么好方法吗,1
222de48b-1bf3-11ea-8a19-e0d55e7e3b80,还需要什么检查,都需要做什么检查,0
222ece6e-1bf3-11ea-b5d4-e0d55e7e3b80,我现在不吃蒜么？,不吃药它就犯,0
222a6635-1bf3-11ea-b51d-e0d55e7e3b80,没几天吧,就这几天才开始的,1
222cae3c-1bf3-11ea-ab87-e0d55e7e3b80,那大夫怎么治疗呢,那该怎么治疗呢大夫,1
222cd534-1bf3-11ea-959b-e0d55e7e3b80,知道和不知道,都不知道，,0
222e33f0-1bf3-11ea-bd7a-e0d55e7e3b80,有什么药物治疗，,您那有什么药物了以治疗的吗,1
222a1866-1bf3-11ea-b83f-e0d55e7e3b80,去你们医院吗,你们那是大医院吗,0
222d49ed-1bf3-11ea-8853-e0d55e7e3b80,这应该怎么看,这个应该怎么治疗呢,0
222e5ab4-1bf3-11ea-bc32-e0d55e7e3b80,这个是什么情况,她这是什么情况,1
222f1ccf-1bf3-11ea-9973-e0d55e7e3b80,去哪个医院？,这是哪个医院啊,0
222e345f-1bf3-11ea-ae88-e0d55e7e3b80,系统性治疗是怎么治疗啊,怎么治疗。,0
222d6fd3-1bf3-11ea-97eb-e0d55e7e3b80,嗯，那治疗时间呢,嗯那医生要怎么治呢！,0
