targets_id,sentence,sentence2,label
8.38804E+15,"我想咨询""牙齿之间有缝隙怎么办""","我想咨询""牙齿缝隙里很臭有妙招""",0
5.9986E+15,我就在苏州，,我现在没在苏州,0
5.7275E+15,这个大概多久要脱一次,大概几次能去完,0
3.99142E+15,牙齿美白 价格多少？,洗牙价格是多少呢,0
2.86074E+15,我现在在敷面膜,跟面膜有关吗,0
8.38804E+15,嗯，谢谢喽,非常感谢！谢谢,0
6.70803E+15,可以治好？,真的可以祛掉吗？,0
8.91167E+15,晒斑。 黄褐斑都有,黄褐斑的那种。,0
9.96327E+15,在这了解下吧！,那我了解一下,0
8.38804E+15,有点外凸吧,上面的牙 外凸,0
5.73251E+15,你们可以加我微信吗？在微信上说可以,加这个号吗 微信,0
2.77385E+15,用什么方法做的？,手术用什么方法,0
8.88175E+15,刚打一次,三次后多久打一次,0
3.99142E+15,我还末满18呢,是不是要满18岁才能做,0
1.15972E+15,腹部和脸 大腿还有胳膊,就是胳膊么,0
1.60031E+15,下牙有两颗挤在一起，上牙有两颗虎牙,就只是门牙,0
5.53487E+15,多少钱，双眼皮,你好，割双眼皮多钱,0
8.59248E+15,这个做一次管多长时间呢,三次得多久,0
1.80028E+15,超皮秒全脸980元吗,超皮秒全面部980是特价吗？原价多少钱？,0
5.73251E+15,等我加你微信吧,你的微信给我发一下我加你,0
1.60031E+15,额，上排不整齐，下排有点稀疏,我门牙不整齐,0
9.96327E+15,您微信多少？我让他加你,告诉你微信了,0
8.38804E+15,看一下我的要多少棵,你Q多少？,0
2.77385E+15,加你这个手机号吗,加我手机号吧,0
8.3301E+15,电话联系下,联系我吧。,0
5.7275E+15,这种是全麻还是,全麻还是局麻 耳软骨,0
1.15972E+15,我先问下具体价格,我先问下！,0
3.99142E+15,韩式生科，膨体 硅胶哪个好,立秀膨体价格多少，,0
2.8085E+15,取的话多少钱一颗哇,你好，你们去一颗痣多少钱,0
8.38804E+15,你这也不能发图片啊,这边不可以发图片的😂,0
1.15972E+15,完全祛除呀,祛除后有坑吗,0
5.53487E+15,纹眉有风险吗,今天刚纹眉了,0
2.77385E+15,用什么方法做的？,有什么好的方法治疗呢？,0
8.38804E+15,是越粗越贵么,越短越贵？,0
5.53487E+15,上班先了,国庆上班没,0
6.90332E+15,玻尿酸伊碗多少钱,玻尿酸是海薇的吗？,0
1.80028E+15,嘴唇脱毛。,我是来脱毛的,0
6.70803E+15,自体和假体区别在那,假体丰臀有吗？,0
8.38804E+15,我屁股也有,别让减肚子,0
5.9986E+15,肤色暗沉,毛孔暗黄,0
1.15972E+15,割哪种适合我,采用哪种,0
5.85491E+15,三月九号或者十号,二月三号做的,0
6.70803E+15,脸颊填充,额头脸颊太阳穴,0
2.87558E+15,有一直贴双眼皮贴,平时就贴双眼皮贴？？,0
8.38804E+15,不是医美？,医美级的,0
8.38804E+15,一般要多少个,一般一次价格是多少,0
8.38804E+15,行，你微信给我，我➕你吧,这是你自己的微信么？,0
2.77385E+15,皮肤基础还可以,皮肤基础不好,0
5.86135E+15,鼻梁垫高一点。,鼻梁有点歪。,0
6.70803E+15,不方便透露,不方便？,0
5.9795E+15,就下巴短,我的鼻子是尖鼻子,0
1.15972E+15,有什么区别，能讲一吗,有什么区别面前,0
2.25913E+15,没有，只有问了解过,什么都没有了解过,0
5.53487E+15,就鼻子和额头,两个脸蛋，下巴，,0
6.90332E+15,效果怎么样。。。。,自体脂肪填充下巴效果怎么样,0
8.36301E+15,因为我今天要上班的,今天都有上班吧,0
1.80028E+15,假体，耳软骨隆鼻多少钱,鼻翼缩小隆鼻,0
1.15972E+15,没有，费用大概多少米？,拖槽的费用大概是多少？,0
8.88175E+15,国产玻尿酸大分子的多少钱一毫升,海薇大分子玻尿酸多少钱一支？,0
8.59248E+15,这个做一次管多长时间呢,一次多长时间啊,0
2.77385E+15,谢谢 你的解答,谢谢，解答，有时间去,0
1.80028E+15,17年又做了提升,年龄有17,0
8.88175E+15,雀斑。日晒斑,雀斑属于遗传的,0
8.83958E+15,有晒斑和黄褐斑,针对晒斑,0
3.22605E+15,我皮肤就比较油,我的肌肤比较薄,0
6.70803E+15,你们有没有皮秒？,还没有做，皮秒,0
5.7275E+15,24岁男,今年24,0
8.3301E+15,一个月消肿吗？,当初恢复了一个月,0
5.9795E+15,脸颊 一边 下面,嘴角两边的呀,0
1.8503E+15,装一颗门牙多少钱,就只有一颗，门牙旁边的那颗,0
1.60031E+15,就是内双，眼睛小,睁眼就是内双,0
5.7275E+15,怎么收费呢？,填充怎么收费,0
6.70803E+15,我脸上有雀斑，黄褐斑,8年了，好长时间了，黄褐斑和雀斑吧？,0
3.99142E+15,就是鼻头大 鼻孔也大,我的鼻翼宽,0
1.60031E+15,微信说吧，电话不方便聊,电话聊吧吧,0
6.70803E+15,之前打过一次了,之前打过几次瘦脸针,0
8.3301E+15,那我朋友都做了,我朋友之前在你着做的,0
3.99142E+15,如果是雀斑呢,雀斑加晒斑把,0
1.15972E+15,微创手术没副作用吧,微创手术，得多少钱,0
1.80028E+15,不用预约专家吧？,能预约一个专家吗？,0
1.60031E+15,我以前做过C6，安全点,我前年来做过M22,0
8.36301E+15,大概拖一次多长时间呢,大概要多久的疗程,0
4.27653E+15,199那个？,199几次？,0
1.80028E+15,吸脂呢多少钱,溶脂吸脂,0
5.28391E+15,自体眼眶填充,存自体的,0
5.53487E+15,油性皮肤，痘痘肌肤,痘痘黑头粉刺痘印,0
7.41965E+15,不方便透露是吗？,方便些吗。,0
2.87558E+15,你把活动价格发给我看看,把激光价位发给我看看,0
8.3301E+15,你的多少杯啊,打一次多少,0
8.36301E+15,怎么写99,嗯还是99吗,0
8.59248E+15,380是激光？,减380？,0
1.80028E+15,这个是手机号码,好的，就是我的手机号码,0
1.15972E+15,那17呢,今年17岁。,0
6.70803E+15,泪沟和苹果肌,想去除泪沟,0
1.8503E+15,只是上下两颗牙有点还,我喔就是门牙有点暴,0
8.88175E+15,你好，问下水光针的价格，谢谢,你好我想问下水光针,0
1.80028E+15,镭射溶脂多少钱,镭射激光多少钱,0
1.15972E+15,50岁，女士。,50 男士,0
8.36301E+15,两种的费用大概多少？,不知道大概费用多少,0
8.36301E+15,有，就建议做埋线,了解埋线,0
3.99142E+15,那就没必要去面诊了,好 面诊在说,0
5.7275E+15,脸上毛孔怎样,怎么样是毛孔大,0
5.53487E+15,我是內双眼皮掉的那种,双眼皮 啥活动,0
8.38804E+15,华美医院哈,是华美还是华美大,0
1.52753E+15,好的，加个微信吧,我想加下她微信,0
8.38804E+15,隆胸就是做假体吗？,假体植入的费用,0
2.25913E+15,鼻头大   鼻梁都高的,我鼻头大啊,0
8.83958E+15,衡力是国产的,是恒力的吗,0
1.80028E+15,没有现在刚了解,没有，我就了解下,0
3.99142E+15,最好的玻尿酸是什么牌子,适合什么牌子的玻尿酸,0
8.38804E+15,做一次的价格是多少是永久的吗,做一次的价格是多少?,0
3.99142E+15,拔智齿便宜?,需要拔智齿吗？,0
3.99142E+15,你好，海薇玻尿酸多少钱？,你好，请问一下瑞蓝玻尿酸多少钱一支,0
8.99798E+15,电话给我个,我电话不能用,0
5.53487E+15,没有看医生。,医生给开的,0
1.60031E+15,一次脱毛大概多长时间？,治疗一次大概多长时间,0
5.9986E+15,冷光美白一颗多少钱,多少钱一颗的,0
8.3301E+15,那我朋友都做了,我是跟朋友了解的,0
5.9795E+15,肚子上  腰部 大腿,腰部还有大腿,0
8.38804E+15,是的。可以种嗎？费用多少？,那这个费用多少？,0
7.41965E+15,美瞳线一般多少钱,一般是多少钱,0
8.38804E+15,一颗大约多少钱,大约多少钱也行？,0
8.38804E+15,你们几点关门呢,他是几点,0
1.15972E+15,我也没找到,找到你们,0
9.96327E+15,他需要多久恢复呢,割了恢复要多长时间,0
1.60031E+15,脱毛膏怎么卖,女，之前用过脱毛膏，长了挺多的,0
5.85491E+15,不是宁波的吗,宁波做的,0
3.99142E+15,你好我想问一下可以吗！,你好我想问一下 拔一个牙,0
9.96327E+15,治疗费用大概多少呢？,大概价格是多少，好准备钱,0
7.26199E+15,激光脱腿毛怎么算,怎么去掉手毛和腿毛,0
8.3301E+15,全切的贵吗？,去皮去脂，全切加内眼角,0
8.38804E+15,请为牙齿矫正费用多少,矫正费用要多少,0
5.28391E+15,这个电话可以加微信吗,所以不方便加微信和电话,0
8.38804E+15,208元,只需要208吗,0
5.9986E+15,怎么才能把脸上的痘痘去掉,脸上斑怎么能去掉啊,0
2.77385E+15,微针是什么意思啊,果酸是指的什么,0
3.99142E+15,隆鼻取软骨多少钱？,达拉斯隆鼻是取肋骨隆鼻吗？,0
2.77385E+15,可以麻烦您发我一下吗,我看一下也可以,0
6.5771E+15,卧蚕 嘟嘟唇 泪沟,去法令纹和泪沟,0
8.3301E+15,哇哈哈是我微信,我是用微信的,0
1.8503E+15,补牙齿一颗多少钱？,嗯，多少钱一颗吗,0
8.38804E+15,哦还有小综合包括开眼角吗,不开眼角做综合,0
8.3301E+15,看了 他们说是肿的,他们说可以的,0
8.36301E+15,大概拖一次多长时间呢,大概多久去脱一次，每次时间是多久呢,0
1.80028E+15,就是这个号码，是我微信号,我号码搜不到微信号,0
6.70803E+15,他也告诉我价格。,你能先告诉我大概价格吗,0
8.38804E+15,脸颊两边有些斑,两边的脸夹,0
2.77385E+15,有内双想做一下,我是单眼皮眼睛也小,0
1.80028E+15,我的是小腿上的,在大手臂上,0
2.77385E+15,肚子，大腿，后背，手臂,臀 和大腿,0
8.3301E+15,脱毛现在有什么活动,现在是什么活动呢,0
5.86028E+15,299的玻尿酸是哪个牌子的,299的玻尿酸是一支吗,0
6.5771E+15,安一颗牙多少钱,一颗牙多少钱,0
1.81778E+15,胳膊，小腿和腋下,四肢及腋下,0
2.77385E+15,斑是点状的,点状成片,0
8.36301E+15,手术疤修复,是做修复,0
2.77385E+15,脸上的汗毛可以挂吗,胡子可以么,0
5.53487E+15,激光一次就能去掉吗,用激光去了一次,0
8.38804E+15,不知道是先天的还是后天的,后天再去,0
8.83958E+15,到时带他看看,哦，那我等下过去看看,0
8.88175E+15,我加这个QQ就可以是吗,我加您微信 吧,0
1.80028E+15,一一一一一一一。´◡`Nf,一一在吗？,0
8.59248E+15,外切眼袋多少钱,激光多少钱外切多少钱,0
2.8085E+15,想问下做鼻子多少钱,我问下瘦腿针多少钱,0
2.77385E+15,皮秒祛斑大概多少钱,大概多少钱吧,0
8.38804E+15,牙骨前突,拥挤前突出,0
9.96327E+15,我脂肪的,应该是脂肪多。,0
8.38804E+15,做一次自体脂肪丰胸 费用大概多少,大概费用是多少哦,0
1.81778E+15,控制饮食，别熬夜,运动加控制饮食,0
5.7275E+15,光埋线多少钱？,做埋线三点定位,0
1.8503E+15,眼睛小 一单一双,一单一双，天生得,0
3.99142E+15,全瓷牙的价格多少,全瓷牙多少錢一颗,0
1.8503E+15,瘦腿针现在多少钱两个腿,瘦腿针  多少钱,0
2.77385E+15,注射胶原蛋白多少钱,胶原蛋白注射也麻药吗,0
2.77385E+15,怎样去除闭口痘痘,怎么才能去除闭合性粉刺呢,0
8.83958E+15,我加了你，你通过下,我加了你？,0
1.80028E+15,多久需要再打一次呢,打一次保多久,0
3.99142E+15,没有，一点点松弛,没有松弛，有一点脂肪,0
8.38804E+15,做外路眼袋多少钱,去个眼袋多少钱？,0
5.9986E+15,鼻梁比较塌的,鼻梁低和鼻头大😂,0
1.60031E+15,没有，我陪朋友来过,哦，没来过，朋友到是来过,0
5.7275E+15,超皮秒吗,咨询超皮秒,0
9.17069E+15,可以考虑过,好吧，那不考虑。,0
1.80028E+15,年龄:20-30岁色斑形状:片状长斑的位置:眼睛下方斑的深浅度:很深，无法遮盖斑龄:5年以上斑种:黄褐斑,年龄:30-40岁色斑形状:点状长斑的位置:面颊斑的深浅度:很深，无法遮盖斑龄:1-3年斑种:老年斑,0
8.38804E+15,电话微信给你,方便的话＋微信,0
8.88175E+15,就是大概多少价位,那这种大概的价钱是多少呀,0
1.52753E+15,嗯  做的全切,他们建议全切,0
7.41965E+15,负责人的,找下你们竞价，否词,0
5.73251E+15,晒斑。 黄褐斑都有,有妊娠斑 还有晒斑,0
1.60031E+15,手术的一般是多少,一般的是多少呢,0
5.53487E+15,噢，我先咨询一下吧,我先咨询一下我适合做哪种的,0
6.5771E+15,骨性龅牙,上牙拥挤前突,0
8.38804E+15,微信通过一下  微信说,我没有微信和电话,0
6.70803E+15,我加你了快同意,没有 我加你吧,0
5.86028E+15,好的 过来的话需要预约吗？,不需要预约哇,0
5.9986E+15,进口线？,进口的是哪里的？,0
1.8503E+15,周末也是看的吗,周末也不行啊,0
8.38804E+15,我的特别大,我不是特别肿,0
5.9795E+15,咨询啥?,给别人咨询的。,0
5.73251E+15,好，你们微信给我我加你吧,好，你先加一下微信呗,0
8.88175E+15,通州有吗,我在通州，太远了,0
1.8503E+15,多少钱一个牙,一个鼻子多少钱,0
8.3301E+15,就是有点稀少,就是有点短,0
9.17069E+15,只说是雀斑,雀斑是遗传的黄褐斑我自己觉得是,0
5.9795E+15,纹眉赠眼线吗,雾眉也是吗,0
5.86028E+15,老顾客会有优惠吗？,老顾客也是？,0
8.59248E+15,17岁了，一直有,17岁可以打吗,0
8.36301E+15,价格可以跟我说一下吗,具体的价格说一下,0
1.52753E+15,我咨询做双眼皮,咨询做双眼皮多少钱？,0
8.88175E+15,全切双眼皮过吗,全切双眼皮多少钱不,0
9.17069E+15,加你吧 我微信设置了,加微信发行不～,0
1.80028E+15,真皮和黄褐斑,褐青色斑和黄褐斑混合,0
1.80028E+15,方便加了微信吗？,我微信，加我吧,0
6.70803E+15,999做的是什么,你这999的,0
1.60031E+15,一下你打来我咨询一下,那我可以先咨询一下价格吗,0
7.26199E+15,孩子的眼睛一双一单是怎么回事？,我眼睛一单一双可以做吗？,0
2.77385E+15,是一边打一针吗,一边脸一针、一次两针,0
3.99142E+15,女        21,他21上班吗,0
6.5771E+15,海微和润百颜呢,依婉玻尿酸,0
5.9986E+15,双眼皮切开,韩式纳米无痕双眼皮多少钱,0
8.36301E+15,傲若拉水滴形。,水滴形吧,0
1.80028E+15,你好点痣一颗多少钱啊,激光去痣大概要多少钱一颗,0
8.38804E+15,单的那只眼睛一点小,长在眼睛,0
8.38804E+15,牙神经已经拔了,就是牙神经已经断了吗,0
3.99142E+15,脱毛的是吗,脱毛过程痛吗？脱毛后有什么注意事项吗？,0
5.53487E+15,你给我发地址,你给我发短信,0
5.7275E+15,什么样的适合,什么样的好一些,0
1.60031E+15,一般的是多少钱,一般要多少钱，一共,1
1.15972E+15,44岁 女,女43岁了,1
2.77385E+15,用什么方法做的？,你们都有什么方法？,1
2.77385E+15,多久去一次好啊,多长时间需要做一次,1
2.25913E+15,我加你吧 你告诉我微信,把微信留下，我加你,1
5.7275E+15,恢复大概要多久w,一般需要恢复多久啊？,1
8.3301E+15,加下微信说吧,加下微信了解一下,1
3.99142E+15,请给我地址吧,告诉我地址吧，好吧,1
5.85491E+15,还有打下巴的那个玻尿酸是多少钱啊,下巴打玻尿酸多少钱一针？,1
6.70803E+15,这个医院在什么位置大夫,您这个医院位置是在哪里呢,1
8.38804E+15,一八七零一九零二八三五,一八七需一九零Z八三五,1
1.80028E+15,恢复要多久呀,恢复要多久时间？,1
8.38804E+15,暂时先不去了。谢谢,暂时不需要，谢谢喔。,1
5.7275E+15,润百颜玻尿酸多少钱一支,润百颜玻尿酸多少钱,1
6.70803E+15,没有来过的。,不是没有来过,1
2.25913E+15,时间需要多久呢？,时间需要多长,1
3.99142E+15,哦，我不想做手术的,我就是不想手术,1
1.80028E+15,天河区那边的地址,你们地址是在天河区吗,1
8.38804E+15,发个地址吧！,嗯…地址,1
5.9795E+15,好的   老师,可以了老师,1
8.38804E+15,隐形牙套的价格是多少,隐形牙套下来多少钱,1
5.9795E+15,割双眼皮多久才恢复,割完双眼皮多久能恢复正常,1
3.99687E+15,等我加你微信吧,我加你微信发照片,1
5.53487E+15,那是你的微信吗？,微信给我。具体微信给您说,1
2.77385E+15,什么都包括么？,都包含什么啊,1
2.25913E+15,你们医院在哪里呢、,那你们在哪里的,1
8.36301E+15,可以加微信呢问,可以加微信聊聊天了,1
8.99798E+15,你是泉州欧菲整形医院吗？,你这是泉州的整形医院吗,1
3.22605E+15,26 男士,男士 今年26,1
8.59248E+15,做一次多钱,单次多钱,1
8.36301E+15,您这医院是在厦门吗,你们医院在厦门哪,1
8.38804E+15,谢谢哈，我考虑下，有需要再来哈,我想再考虑下，谢谢了！,1
2.77385E+15,这里哪发图片,这个怎么发图片呀,1
8.38804E+15,价位大约是多少？,这费用大概是多少,1
2.77385E+15,图片这边发不过去,照片发不过去呢,1
8.38804E+15,问一下 瘦脸针多少钱一针,你好你们瘦脸针是多少钱一针,1
9.96327E+15,5里面大概需要多少钱,哦，大概需要多少钱呢,1
6.70803E+15,你们是要做手术的吗,要做手术么,1
8.36301E+15,嗯好 谢谢啦,哦，好的，了解，谢谢,1
9.96327E+15,21岁    男士,21了，先生,1
2.77385E+15,哦，先不用，有需要我再联系你,需要我再联系你,1
7.41965E+15,打一针多少钱?,你们一针多少钱,1
1.8503E+15,生了小孩萎缩了,生小孩后有萎缩,1
7.41965E+15,我也不知道他们说的,我也不知道啊,1
8.36301E+15,你们的网站啊,网站上的,1
2.25913E+15,大概价格呢亲,先了解大概费用,1
8.38804E+15,你有微信吗，可以微信聊吗,可以加本院微信嘛,1
8.36301E+15,你好，请问脱腿毛多少钱呀,你好 你们医院脱腿毛是多少钱,1
1.60031E+15,雀斑，，黄褐斑都有点,我的是雀斑。有一点小小的黄褐斑,1
8.38804E+15,我想明天就过去做,明天过去可以嘛？,1
1.8503E+15,你把你的微信发给我我加你吧,你发你的微信过来我加你,1
8.3301E+15,你先说价格范围吧,有价格吗？给我一个范围就好,1
5.9795E+15,当然要看需要多久恢复,需要恢复多久才能正常,1
5.86135E+15,35岁，女，,19吧女,1
2.77385E+15,好的  谢谢了,好的。谢谢您。,1
6.70803E+15,还有啊，你们这儿可以祛斑吗,可以祛斑的吗,1
8.38804E+15,有停车位,有停车吗,1
7.26199E+15,是的，费用大概多少,大概子的费用要多少,1
1.60031E+15,你发QQ号来,QQ号发给我,1
5.73251E+15,嗯，好滴谢谢,好滴！蟹蟹,1
8.38804E+15,治疗一次就好了是吧,是一次的 还是需要多次治疗的,1
6.70803E+15,割双眼皮大概多少钱阿,一般割双眼皮需要多少钱,1
8.38804E+15,哦 你微信多少,您的微信告诉我,1
8.88175E+15,身高175体重70KG,身高175体重113,1
5.28391E+15,好那谢谢了,真的啊，谢谢,1
8.59248E+15,有有价格表吗,有没有具体的价格表？,1
8.38804E+15,你们地址在哪里啊?,地址再哪里？,1
6.70803E+15,身边的朋友做过,有朋友做过 去年,1
7.41965E+15,你们医院地址是。。,你们在武昌的医院地址？,1
8.38804E+15,9号线上,我从2号线过去吧,1
5.9986E+15,100单位多少钱？,100单位价格多少钱,1
6.70803E+15,全部费用么,包括全部的费用？,1
8.83958E+15,谢谢你哈！😊😊,谢谢您😊,1
8.38804E+15,我不知道才问你的呀,现在不知道啊,1
8.38804E+15,嗯。种植一颗牙齿多少钱？,掉了一颗，多少钱啊种植,1
1.8503E+15,打针是吧,不动手术是打针吗,1
1.60031E+15,哦，谢谢昆明太远了,昆明就算了。太远了,1
8.83958E+15,眼中合多少钱啊,做眼中合多少钱？,1
7.41965E+15,不方便说价位吧,价格是不方便说吗？,1
2.8085E+15,身高165，体重130,身高170，体重140斤,1
8.53E+15,哦，谢谢你了，拜拜啦,拜拜了您嘞,1
3.99142E+15,请问你们蜂巢皮秒一次多少钱,皮秒，蜂巢皮秒，多少钱一次？,1
6.70803E+15,看看有没有时间,好的 看看找时间去看看吧,1
3.99142E+15,可以，谢谢呢,哦好谢谢啦,1
9.17069E+15,你家地址多少,你们店的地址在那,1
3.22605E+15,你们医院地址什么地方呀,请问医院地址在那里,1
8.3301E+15,都一小时了,都几个小时了,1
5.53487E+15,哺乳导致胸下垂,产后胸下垂了,1
3.99142E+15,深圳啊。你们医院具体在深圳哪里？,在吗你家医院深圳那个区,1
8.53E+15,好的，我也是咨询一下,现在就是先咨询一下,1
5.01566E+15,你家地址多少,你好，你家地址在那里,1
1.8503E+15,我加你微信在微信上说,你发下你的微信，我加你,1
7.41965E+15,微信设置了,微信我设置了,1
1.15972E+15,你好  这个抬头纹如何去除,抬头纹该如何去除,1
5.28391E+15,男，，，20岁,20岁的男孩子,1
8.59248E+15,我加一下你,我加着你呢😂,1
1.60031E+15,对，是遗传,属于遗传的,1
8.38804E+15,可以方便加个微信吗,微信方便加下吗,1
8.38804E+15,门牙摔了一跤缺了一块,门牙少了一块,1
6.70803E+15,明天下午六点钟左右,约明天下午可以吗,1
4.27653E+15,有优惠吗。。。,没有更优惠了吗,1
1.15972E+15,算了 谢谢您,算了吧 谢谢了,1
1.80028E+15,地址是在哪的,你们地址是哪个地址,1
3.22605E+15,根管治疗需要多少钱,根管治疗得花多少钱啊,1
1.80028E+15,你们地址在哪里阿,你们活动地址在哪？,1
2.25913E+15,鼻综合估计要多少钱,你好，做一个鼻综合大概几钱,1
8.38804E+15,99包脱干净、,99元包脱干净吗？,1
2.77385E+15,具体价钱看什么,都有什么价位的咋,1
2.77385E+15,就是多久打一次,打一次后隔多长时间再打？,1
2.77385E+15,医院地址是在哪,你们医院地址在那啊？,1
1.60031E+15,应该脂肪堆积吧,脂肪应该挺多的,1
8.59248E+15,洗牙多少钱啊？,洗牙大概多少钱,1
8.38804E+15,一次的价格是多少啊,一次费用在多少呢,1
5.53487E+15,你把微信发我，我加你吧,你发我加你微信,1
8.38804E+15,你们微信多少 我加一下,你的微信是  我加你,1
5.85491E+15,最迟下个月底,我下个月底去,1
5.73251E+15,请问长期脱发怎么办,请问头顶脱发怎么回事？,1
3.99142E+15,价格不同是吧,有不同的价位的吗,1
1.15972E+15,脸上有斑 怎么调理好,脸上的斑怎么去？,1
5.53487E+15,一年零三四个月,有三四个月了吧,1
5.9986E+15,男士，22岁,男士 34,1
5.9986E+15,你微信发来吧,我家你微信吧你发来,1
1.60031E+15,麻烦你加我微信，我们微信聊吧,你加你微信聊吧,1
8.38804E+15,先加微信了解一下了,好。那就加下微信,1
1.60031E+15,哦 有什么副作用吗,那有什么副作用啊,1
9.96327E+15,你们在南宁地址在哪？,你们店是在南宁？,1
4.27653E+15,好医生几点下班,你们是几点下班啊,1
8.88175E+15,我就是先咨询下价格，,那我咨询一下价格,1
2.8085E+15,我谢谢你,好谢谢我知道啦,1
5.9986E+15,养育巷那边嘛,养育巷吧,1
8.88175E+15,我加你微信了  通过一下,好那我加微信,1
1.52753E+15,一样手机号,手机号就可以,1
6.70803E+15,你们价格太贵了，算了,可是你们家太贵了,1
5.53487E+15,太华路上,是不是太华路上的画美,1
7.41965E+15,对，高度不满意,我主要是对高度不是很满意的,1
4.27653E+15,打一次间隔多久希要再打,是多久打一次呢,1
2.77385E+15,怎么能发给你呢,可以，怎么发给你,1
8.38804E+15,一般丰胸需要多少钱,丰胸主要多少钱？,1
3.99142E+15,你好我加你微信聊吧,我加你的微信跟你聊,1
6.70803E+15,可以达到永久性脱毛吗,能达到永久性的脱毛,1
2.77385E+15,男士，22岁,男士28岁,1
1.8503E+15,瘦脸针需要打几次呢,瘦脸针要打几次呢,1
1.8503E+15,大概价位多少啊？,就说一下，大概费用是多少吧,1
8.88175E+15,你院是正规医院吗，,您这是正规的医院吧？,1
5.86135E+15,我来加微信,我加微信啊,1
6.70803E+15,她们有什么不一样吗,什么不一样？,1
1.60031E+15,谢谢  我先了解一下,嗯好的没事我先了解一下，谢谢你,1
8.36301E+15,打算这周末去,打算周末去,1
8.38804E+15,信号不好我加你微信,你微信发来，我加你，微信方便,1
8.38804E+15,单眼皮，肿肿的,我有点肿眼泡，单眼皮,1
8.3301E+15,100，身高152,身高100，体重100,1
8.59248E+15,大概多少钱😊,大概下来得多少钱？,1
2.77385E+15,19 咋了,过年19,1
3.22605E+15,女：58岁,我今年58女,1
9.17069E+15,你家地址多少,你们的地址是在哪啊？,1
5.86135E+15,加我微信那？,加微信勾通,1
8.59248E+15,我加一下你,尕，我加你吧,1
1.80028E+15,27 女的,女士：27岁,1
8.38804E+15,好，我先咨询一下,我先问下的,1
2.77385E+15,好的，我加你微信吧,可以加个你的微信?,1
2.77385E+15,怎么能发给你呢,不知道怎么发给你,1
7.41965E+15,嗯，我先了解一下决定去的时候再约,我先了解一下在说,1
5.53487E+15,阴唇可以飘红吗,能阴唇飘红是吗,1
8.3301E+15,浙江宁波,我在宁波的,1
8.38804E+15,旁边2棵,旁边的第二科,1
8.38804E+15,哦！谢谢！我考虑一下,好的  知道了。谢谢。 我再考虑一下,1
1.15972E+15,算了，不打扰了。,算了，太麻烦了，打扰了，医生,1
2.8085E+15,想咨询一下价格大概是怎么样的,现在我没时间做，先咨询一下价格,1
9.96327E+15,牙齿正畸4999？,牙齿矫正4999？,1
4.27653E+15,哦，就想知道大概价位是多少的,大概多少价位的,1
1.52753E+15,哪大概多久能治疗好呢,奥 大概多久能彻底,1
1.80028E+15,你们在花都有分院吗？,花都没有分店吗？,1
1.60031E+15,大概多少钱一颗牙,这种牙多少钱一颗,1
6.70803E+15,要打电话啊,方便给我打电话么,1
9.17069E+15,谢谢你哦，打扰了😊,那打扰了，,1
8.36301E+15,我的角质层特别薄,我角质层就薄了,1
9.96327E+15,到时候我直接导航去吧,到时候我是直接过去吗？,1
1.15972E+15,孩子快三岁,孩子两岁多点了,1
8.53E+15,双眼皮是永久的吗？,做双眼皮是不得永久的吧,1
6.70803E+15,自体隆胸是怎么样的,脂肪隆胸怎么样的？,1
4.27653E+15,南京的地址在哪里,这地址是在哪里的？,1
8.83958E+15,什么叫空气祛眼袋,现在的空气去眼袋是什么,1
8.59248E+15,需要挂号吗,需要提前挂号吗,1
1.80028E+15,多大才可以做呢？,一般要多大年龄可以做的呢,1
1.80028E+15,瘦腿针多少钱吗？,你好，瘦腿针多少钱,1
6.70803E+15,你们是几点下班的？,你们店营业是几点,1
3.22605E+15,是私人诊所吗,你们是私人美容院？,1
1.8503E+15,你们是在铜仁吗？,你们在安顺吗,1
1.80028E+15,10元抵1000元,10元底1000？,1
8.38804E+15,我主要想费用大概在多少？,大概费用、我知道一下,1
6.70803E+15,一般做这个在什么价格,一般在什么范围吧。价钱,1
8.3301E+15,上海哪家医院整形好,上海哪家医院最好,1
4.27653E+15,有优惠吗。。。,优惠一点啊,1
1.80028E+15,你们地址在哪里阿,你们的医院在哪里？地址是什么？,1
6.70803E+15,你能发照片么,上面能发照片吗？,1
2.8085E+15,29，身高155，体重110,身高155 体重104,1
1.52753E+15,那做手术，有风险吗？,手术有什么风险,1
6.70803E+15,现在这里了解一下,这里了解一下,1
7.41965E+15,44岁了,34岁！,1
8.38804E+15,一般时间是多久,要做多久的时间呀,1
3.99142E+15,加个微信吧那就,好的，我加一下微信，微信上聊,1
5.53487E+15,怎么能减肚子上的肉三十多,肚子大了怎么减,1
8.88175E+15,是北京丽都美容医院？,北京丽都？,1
5.7275E+15,那谢谢啦,知道了谢谢哈,1
5.7275E+15,那谢谢啦,嗯，明白了，谢谢！,1
8.53E+15,姓张  21,嗯21岁,1
3.22605E+15,是需要带身份证吗,带身份证是吗,1
8.38804E+15,龅牙牙齿不齐,下半部牙齿不齐,1
8.38804E+15,那行，我有时间过去你们医院看看好吧,那好 我有时间就过去,1
5.53487E+15,华医天美,你们是华医天美吗,1
6.06882E+15,就是大概多少价位,大概价位是多少没去过,1
8.36301E+15,身高155，体重155,身高不155体重70公斤,1
5.7275E+15,小腿肌肉挺明显,小腿是肌肉多,1
6.70803E+15,没有，我想先了解下,那我先了解了解,1
