,dialog_id,entity_value_relationship,file
3836,3156,item@生殖腺体炎症#关联的症状#symptom@遗精,男科_陈紫滢_贰2.graph
3837,3156,item@生殖腺体炎症#关联的症状#symptom@滑精,男科_陈紫滢_贰2.graph
3838,3156,item@生殖腺体炎症#关联的部位#part@生殖腺体,男科_陈紫滢_贰2.graph
3839,3156,symptom@射不出#同义的实体#symptom@射不出来,男科_陈紫滢_贰2.graph
3840,3156,item@精囊前列腺炎#关联的症状#symptom@射不出,男科_陈紫滢_贰2.graph
3841,3156,item@生殖腺体炎症#关联的症状#symptom@射精功能障碍,男科_陈紫滢_贰2.graph
3842,3156,item@精囊前列腺炎#关联的部位#part@精囊,男科_陈紫滢_贰2.graph
3843,3156,item@精囊前列腺炎#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
3844,3156,item@前列腺炎症#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
3845,3156,item@精囊前列腺炎#关联的症状#symptom@射不出来,男科_陈紫滢_贰2.graph
3846,3160,surgery@割包皮#同义的实体#surgery@包皮手术,男科_陈紫滢_贰2.graph
3847,3160,surgery@包皮手术#拥有子实体#surgery@包皮环切手术,男科_陈紫滢_贰2.graph
3848,3160,surgery@包皮手术#拥有子实体#surgery@微创包皮整形手术,男科_陈紫滢_贰2.graph
3849,3160,surgery@包皮手术#拥有子实体#surgery@激光包皮整形术手术,男科_陈紫滢_贰2.graph
3850,3160,surgery@包皮手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3851,3160,surgery@包皮环切手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3852,3160,surgery@微创包皮整形手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3853,3160,surgery@激光包皮整形术手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3854,3160,item@阳痿#关联的症状#symptom@阴茎海绵体血流不足,男科_陈紫滢_贰2.graph
3855,3160,item@早泄#关联的症状#symptom@阴茎海绵体血流不足,男科_陈紫滢_贰2.graph
3856,3160,symptom@阴茎海绵体血流不足#关联的部位#part@阴茎海绵体,男科_陈紫滢_贰2.graph
3857,3160,item@阳痿#关联的症状#symptom@性神经敏感度高,男科_陈紫滢_贰2.graph
3858,3160,item@早泄#关联的症状#symptom@性神经敏感度高,男科_陈紫滢_贰2.graph
3859,3160,item@中度早泄#同义的实体#item@早泄,男科_陈紫滢_贰2.graph
3860,3160,item@阳痿#可能病因#cause@手淫过频,男科_陈紫滢_贰2.graph
3861,3160,item@早泄#可能病因#cause@手淫过频,男科_陈紫滢_贰2.graph
3862,3160,item@阳痿#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
3863,3160,item@早泄#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
3864,3160,item@阳痿#关联的症状#symptom@性神经损伤,男科_陈紫滢_贰2.graph
3865,3160,item@早泄#关联的症状#symptom@性神经损伤,男科_陈紫滢_贰2.graph
3866,3160,symptom@性神经损伤#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
3867,3160,item@阳痿#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3868,3160,item@早泄#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3869,3160,symptom@包皮长#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3870,3160,item@阳痿#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3871,3160,item@早泄#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3872,3160,item@阳痿#可能病因#cause@高血压,男科_陈紫滢_贰2.graph
3873,3160,item@早泄#可能病因#cause@高血压,男科_陈紫滢_贰2.graph
3874,3160,cause@手淫#同义的实体#cause@手淫过频,男科_陈紫滢_贰2.graph
3875,3160,symptom@腰疼#关联的部位#part@腰,男科_陈紫滢_贰2.graph
3876,3160,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
3877,3160,symptom@腰酸乏力#关联的部位#part@腰,男科_陈紫滢_贰2.graph
3878,3160,surgery@割包皮#拥有子实体#surgery@包皮环切手术,男科_陈紫滢_贰2.graph
3879,3160,surgery@割包皮#拥有子实体#surgery@微创包皮整形手术,男科_陈紫滢_贰2.graph
3880,3160,surgery@割包皮#拥有子实体#surgery@激光包皮整形术手术,男科_陈紫滢_贰2.graph
3881,3160,surgery@割包皮#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3882,3160,item@中度早泄#关联的症状#symptom@阴茎海绵体血流不足,男科_陈紫滢_贰2.graph
3883,3160,item@中度早泄#关联的症状#symptom@性神经敏感度高,男科_陈紫滢_贰2.graph
3884,3160,item@中度早泄#可能病因#cause@手淫过频,男科_陈紫滢_贰2.graph
3885,3160,item@中度早泄#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
3886,3160,item@中度早泄#关联的症状#symptom@性神经损伤,男科_陈紫滢_贰2.graph
3887,3160,item@中度早泄#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3888,3160,item@中度早泄#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3889,3160,item@中度早泄#可能病因#cause@高血压,男科_陈紫滢_贰2.graph
3890,3161,symptom@透明#同义的实体#symptom@透明色,男科_陈紫滢_贰2.graph
3891,3161,symptom@精液稀薄#关联的部位#part@生精系统,男科_陈紫滢_贰2.graph
3892,3161,part@生精系统#拥有子实体#part@睾丸,男科_陈紫滢_贰2.graph
3893,3161,symptom@精子有点像胶水#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
3894,3161,symptom@精液稀薄#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
3895,3161,symptom@精子密度低#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
3896,3161,cause@频繁手淫#同义的实体#cause@手淫,男科_陈紫滢_贰2.graph
3897,3161,part@生精系统#拥有子实体#part@附睾,男科_陈紫滢_贰2.graph
3898,3161,symptom@精子有点像胶水#关联的部位#part@生精系统,男科_陈紫滢_贰2.graph
3899,3161,symptom@精子密度低#关联的部位#part@生精系统,男科_陈紫滢_贰2.graph
3900,3161,symptom@阴茎发育异常#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
3901,3161,cause@过度手淫#同义的实体#cause@手淫,男科_陈紫滢_贰2.graph
3902,3161,symptom@发育不良#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
3903,3161,symptom@短小#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
3904,3161,symptom@肾有点虚#关联的部位#part@肾,男科_陈紫滢_贰2.graph
3905,3161,symptom@阴茎发育异常#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
3906,3161,symptom@精子有点像胶水#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
3907,3161,symptom@精液稀薄#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
3908,3161,symptom@精子密度低#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
3909,3161,symptom@阴茎发育异常#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
3910,3161,cause@过度手淫#同义的实体#cause@频繁手淫,男科_陈紫滢_贰2.graph
3911,3161,symptom@发育不良#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
3912,3161,symptom@短小#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
3913,3161,symptom@精子有点像胶水#可能病因#cause@过度手淫,男科_陈紫滢_贰2.graph
3914,3161,symptom@精液稀薄#可能病因#cause@过度手淫,男科_陈紫滢_贰2.graph
3915,3161,symptom@精子密度低#可能病因#cause@过度手淫,男科_陈紫滢_贰2.graph
3916,3161,symptom@阴茎发育异常#可能病因#cause@过度手淫,男科_陈紫滢_贰2.graph
3917,3161,symptom@发育不良#可能病因#cause@过度手淫,男科_陈紫滢_贰2.graph
3918,3161,symptom@短小#可能病因#cause@过度手淫,男科_陈紫滢_贰2.graph
3919,3164,surgery@包皮手术#拥有子实体#surgery@包皮切除术手术,男科_陈紫滢_贰2.graph
3920,3164,surgery@包皮手术#拥有子实体#surgery@纳米精细包皮环切术,男科_陈紫滢_贰2.graph
3921,3164,surgery@包皮手术#同义的实体#surgery@割包皮,男科_陈紫滢_贰2.graph
3922,3164,surgery@包皮手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3923,3164,surgery@包皮切除术手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3924,3164,surgery@纳米精细包皮环切术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3925,3164,symptom@包皮长#可用的手术方式#surgery@包皮手术,男科_陈紫滢_贰2.graph
3926,3164,symptom@包皮长#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3927,3164,item@包皮龟头炎#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3928,3164,item@包皮龟头炎#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3929,3164,item@包皮龟头炎#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
3930,3164,item@早泄#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3931,3164,item@早泄#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3932,3164,surgery@割包皮#拥有子实体#surgery@包皮切除术手术,男科_陈紫滢_贰2.graph
3933,3164,surgery@割包皮#拥有子实体#surgery@纳米精细包皮环切术,男科_陈紫滢_贰2.graph
3934,3164,surgery@割包皮#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3935,3164,symptom@包皮长#可用的手术方式#surgery@割包皮,男科_陈紫滢_贰2.graph
3936,3167,surgery@割包皮#同义的实体#surgery@包皮手术,男科_陈紫滢_贰2.graph
3937,3167,surgery@包皮手术#拥有子实体#surgery@包皮环切手术,男科_陈紫滢_贰2.graph
3938,3167,surgery@包皮环切手术#拥有子实体#surgery@激光包皮整形术手术,男科_陈紫滢_贰2.graph
3939,3167,surgery@包皮环切手术#拥有子实体#surgery@微创包皮整形手术,男科_陈紫滢_贰2.graph
3940,3167,surgery@包皮手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3941,3167,surgery@包皮环切手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3942,3167,surgery@微创包皮整形手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3943,3167,surgery@激光包皮整形术手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3944,3167,item@中度早泄#同义的实体#item@早泄,男科_陈紫滢_贰2.graph
3945,3167,item@阳痿#关联的症状#symptom@阴茎海绵体血流不足,男科_陈紫滢_贰2.graph
3946,3167,item@早泄#关联的症状#symptom@阴茎海绵体血流不足,男科_陈紫滢_贰2.graph
3947,3167,item@阳痿#关联的症状#symptom@性神经敏感度高,男科_陈紫滢_贰2.graph
3948,3167,item@早泄#关联的症状#symptom@性神经敏感度高,男科_陈紫滢_贰2.graph
3949,3167,item@阳痿#关联的症状#symptom@性神经损伤,男科_陈紫滢_贰2.graph
3950,3167,item@早泄#关联的症状#symptom@性神经损伤,男科_陈紫滢_贰2.graph
3951,3167,item@阳痿#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
3952,3167,item@早泄#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
3953,3167,symptom@性神经损伤#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
3954,3167,item@阳痿#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3955,3167,item@早泄#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3956,3167,symptom@包皮长#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3957,3167,item@阳痿#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3958,3167,item@早泄#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3959,3167,item@早泄#可能病因#cause@高血压,男科_陈紫滢_贰2.graph
3960,3167,item@阳痿#可能病因#cause@高血压,男科_陈紫滢_贰2.graph
3961,3167,symptom@阴茎海绵体血流不足#关联的部位#part@阴茎海绵体,男科_陈紫滢_贰2.graph
3962,3167,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
3963,3167,symptom@腰酸乏力#关联的部位#part@腰,男科_陈紫滢_贰2.graph
3964,3167,symptom@腰疼#关联的部位#part@腰,男科_陈紫滢_贰2.graph
3965,3167,item@阳痿#可能病因#cause@手淫过频,男科_陈紫滢_贰2.graph
3966,3167,item@早泄#可能病因#cause@手淫过频,男科_陈紫滢_贰2.graph
3967,3167,surgery@割包皮#拥有子实体#surgery@包皮环切手术,男科_陈紫滢_贰2.graph
3968,3167,surgery@割包皮#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
3969,3167,item@中度早泄#关联的症状#symptom@阴茎海绵体血流不足,男科_陈紫滢_贰2.graph
3970,3167,item@中度早泄#关联的症状#symptom@性神经敏感度高,男科_陈紫滢_贰2.graph
3971,3167,item@中度早泄#关联的症状#symptom@性神经损伤,男科_陈紫滢_贰2.graph
3972,3167,item@中度早泄#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
3973,3167,item@中度早泄#关联的症状#symptom@包皮长,男科_陈紫滢_贰2.graph
3974,3167,item@中度早泄#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3975,3167,item@中度早泄#可能病因#cause@高血压,男科_陈紫滢_贰2.graph
3976,3167,item@中度早泄#可能病因#cause@手淫过频,男科_陈紫滢_贰2.graph
3977,3168,item@不孕不育#需做的检查#check@精液常规,男科_陈紫滢_贰2.graph
3978,3168,symptom@不育#需做的检查#check@精液常规,男科_陈紫滢_贰2.graph
3979,3168,symptom@不孕#需做的检查#check@精液常规,男科_陈紫滢_贰2.graph
3980,3169,symptom@龟头有异味#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
3981,3169,symptom@有异味#同义的实体#symptom@异味,男科_陈紫滢_贰2.graph
3982,3169,symptom@异味#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
3983,3169,symptom@龟头有异味#可能病因#cause@龟头感染,男科_陈紫滢_贰2.graph
3984,3169,symptom@异味#可能病因#cause@龟头感染,男科_陈紫滢_贰2.graph
3985,3169,symptom@龟头有异味#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3986,3169,symptom@异味#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
3987,3169,item@龟头炎#关联的症状#symptom@龟头有异味,男科_陈紫滢_贰2.graph
3988,3169,item@龟头炎#关联的症状#symptom@异味,男科_陈紫滢_贰2.graph
3989,3169,symptom@龟头有异味#关联的病毒#virus@霉菌,男科_陈紫滢_贰2.graph
3990,3169,symptom@龟头有异味#关联的病毒#virus@链球菌,男科_陈紫滢_贰2.graph
3991,3169,symptom@龟头有异味#关联的病毒#virus@杂菌,男科_陈紫滢_贰2.graph
3992,3169,symptom@龟头有异味#关联的病毒#virus@杆菌,男科_陈紫滢_贰2.graph
3993,3169,symptom@异味#关联的病毒#virus@霉菌,男科_陈紫滢_贰2.graph
3994,3169,symptom@异味#关联的病毒#virus@杂菌,男科_陈紫滢_贰2.graph
3995,3169,symptom@异味#关联的病毒#virus@杆菌,男科_陈紫滢_贰2.graph
3996,3169,symptom@异味#关联的病毒#virus@链球菌,男科_陈紫滢_贰2.graph
3997,3169,symptom@龟头有异味#需做的检查#check@细菌培养,男科_陈紫滢_贰2.graph
3998,3169,symptom@异味#需做的检查#check@细菌培养,男科_陈紫滢_贰2.graph
3999,3169,symptom@龟头有异味#需做的检查#check@化验,男科_陈紫滢_贰2.graph
4000,3169,symptom@异味#需做的检查#check@化验,男科_陈紫滢_贰2.graph
4001,3169,item@龟头炎#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
4002,3169,symptom@有异味#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
4003,3169,symptom@有异味#可能病因#cause@龟头感染,男科_陈紫滢_贰2.graph
4004,3169,symptom@有异味#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
4005,3169,item@龟头炎#关联的症状#symptom@有异味,男科_陈紫滢_贰2.graph
4006,3169,symptom@有异味#关联的病毒#virus@霉菌,男科_陈紫滢_贰2.graph
4007,3169,symptom@有异味#关联的病毒#virus@杂菌,男科_陈紫滢_贰2.graph
4008,3169,symptom@有异味#关联的病毒#virus@杆菌,男科_陈紫滢_贰2.graph
4009,3169,symptom@有异味#关联的病毒#virus@链球菌,男科_陈紫滢_贰2.graph
4010,3169,symptom@有异味#需做的检查#check@细菌培养,男科_陈紫滢_贰2.graph
4011,3169,symptom@有异味#需做的检查#check@化验,男科_陈紫滢_贰2.graph
4012,3170,item@包皮过长#可用的手术方式#surgery@包皮手术,男科_陈紫滢_贰2.graph
4013,3170,surgery@包皮手术#拥有子实体#surgery@包皮切除术手术,男科_陈紫滢_贰2.graph
4014,3170,surgery@包皮手术#拥有子实体#surgery@纳米精细包皮环切术,男科_陈紫滢_贰2.graph
4015,3170,symptom@包皮过长#可用的手术方式#surgery@包皮手术,男科_陈紫滢_贰2.graph
4016,3170,item@包皮过长#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4017,3170,symptom@包皮过长#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4018,3170,surgery@包皮手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4019,3170,surgery@包皮切除术手术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4020,3170,surgery@纳米精细包皮环切术#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4021,3170,surgery@切包皮#同义的实体#surgery@包皮手术,男科_陈紫滢_贰2.graph
4022,3170,symptom@龟头就敏感#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
4023,3170,symptom@红肿#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4024,3170,item@早泄#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4025,3170,item@包皮过长#可用的手术方式#surgery@切包皮,男科_陈紫滢_贰2.graph
4026,3170,surgery@切包皮#拥有子实体#surgery@包皮切除术手术,男科_陈紫滢_贰2.graph
4027,3170,surgery@切包皮#拥有子实体#surgery@纳米精细包皮环切术,男科_陈紫滢_贰2.graph
4028,3170,symptom@包皮过长#可用的手术方式#surgery@切包皮,男科_陈紫滢_贰2.graph
4029,3170,surgery@切包皮#关联的部位#part@包皮,男科_陈紫滢_贰2.graph
4030,3171,symptom@盆底性肌肉松弛#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
4031,3171,symptom@海绵体损伤#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
4032,3171,symptom@海绵体损伤#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
4033,3171,item@生殖腺体充血炎症#可能病因#cause@手淫,男科_陈紫滢_贰2.graph
4034,3171,item@生殖腺体充血炎症#关联的部位#part@生殖腺体,男科_陈紫滢_贰2.graph
4035,3171,symptom@性神经损伤#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
4036,3171,symptom@小腹坠胀#关联的部位#part@小腹,男科_陈紫滢_贰2.graph
4037,3171,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
4038,3171,symptom@腰骶酸痛#关联的部位#part@腰,男科_陈紫滢_贰2.graph
4039,3171,symptom@睾丸阴囊坠胀不适感#关联的部位#part@睾丸,男科_陈紫滢_贰2.graph
4040,3171,symptom@睾丸阴囊坠胀不适感#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
4041,3171,item@前列腺炎症#关联的症状#symptom@尿频,男科_陈紫滢_贰2.graph
4042,3171,item@前列腺炎症#关联的症状#symptom@阴囊潮湿,男科_陈紫滢_贰2.graph
4043,3171,item@前列腺炎症#关联的症状#symptom@有异味,男科_陈紫滢_贰2.graph
4044,3171,item@前列腺炎症#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4045,3171,symptom@异常勃起#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
4046,3171,symptom@异常勃起#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4047,3171,item@阳痿#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4048,3171,item@早泄#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4049,3175,item@早泄#关联的症状#symptom@顶多几分钟就射了,男科_陈紫滢_贰2.graph
4050,3175,item@阳痿#关联的症状#symptom@勃起缓慢,男科_陈紫滢_贰2.graph
4051,3175,item@阳痿#关联的症状#symptom@中路疲软,男科_陈紫滢_贰2.graph
4052,3175,item@阳痿#关联的症状#symptom@硬度不坚,男科_陈紫滢_贰2.graph
4053,3175,item@阳痿#关联的症状#symptom@勃起时间短,男科_陈紫滢_贰2.graph
4054,3175,item@阳痿#关联的症状#symptom@硬度不够,男科_陈紫滢_贰2.graph
4055,3175,item@阳痿#关联的症状#symptom@硬不起来,男科_陈紫滢_贰2.graph
4056,3175,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
4057,3175,symptom@腰酸乏力#关联的部位#part@腰,男科_陈紫滢_贰2.graph
4058,3175,symptom@大腿根潮湿#关联的部位#part@大腿根,男科_陈紫滢_贰2.graph
4059,3175,item@前列腺炎#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4060,3175,item@早泄#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4061,3175,item@阳痿#关联的部位#part@前列腺,男科_陈紫滢_贰2.graph
4062,3175,symptom@比较敏感#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
4063,3175,item@早泄#关联的症状#symptom@控制不住,男科_陈紫滢_贰2.graph
4064,3175,item@早泄#关联的症状#symptom@阴经海绵体损伤,男科_陈紫滢_贰2.graph
4065,3175,item@早泄#关联的症状#symptom@龟头敏感,男科_陈紫滢_贰2.graph
4066,3175,item@早泄#可能病因#cause@龟头敏感,男科_陈紫滢_贰2.graph
4067,3175,item@早泄#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
4068,3175,item@早泄#关联的部位#part@生殖腺体,男科_陈紫滢_贰2.graph
4069,3175,item@阳痿#关联的症状#symptom@阴经海绵体损伤,男科_陈紫滢_贰2.graph
4070,3175,item@阳痿#可能病因#cause@龟头敏感,男科_陈紫滢_贰2.graph
4071,3175,item@阳痿#关联的部位#part@生殖腺体,男科_陈紫滢_贰2.graph
4072,3175,item@肾亏#关联的部位#part@肾,男科_陈紫滢_贰2.graph
4073,3175,symptom@阴茎不能勃起#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
4074,3175,symptom@龟头敏感#关联的部位#part@龟头,男科_陈紫滢_贰2.graph
4075,3175,item@阳痿#可能病因#cause@炎症,男科_陈紫滢_贰2.graph
4076,3178,symptom@阴茎有弯曲#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
4077,3178,item@阴茎硬结症#关联的症状#symptom@结节,男科_陈紫滢_贰2.graph
4078,3178,symptom@弯曲#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
4079,3178,symptom@结节#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
4080,3178,item@阴茎硬结症#关联的部位#part@阴茎,男科_陈紫滢_贰2.graph
4081,3178,symptom@海绵体充血#关联的部位#part@海绵体,男科_陈紫滢_贰2.graph
4082,3179,item@生殖器感染#关联的症状#symptom@刺痛感,男科_陈紫滢_贰2.graph
4083,3179,item@生殖器感染#关联的症状#symptom@小红点,男科_陈紫滢_贰2.graph
4084,3179,symptom@刺痛感#可能病因#cause@嫖娼,男科_陈紫滢_贰2.graph
4085,3179,symptom@小红点#可能病因#cause@嫖娼,男科_陈紫滢_贰2.graph
4086,3179,symptom@刺痛感#可能病因#cause@不洁性生活,男科_陈紫滢_贰2.graph
4087,3179,symptom@小红点#可能病因#cause@不洁性生活,男科_陈紫滢_贰2.graph
4088,3179,cause@不洁性生活#拥有子实体#cause@嫖娼,男科_陈紫滢_贰2.graph
4089,3179,item@生殖器感染#关联的部位#part@生殖器,男科_陈紫滢_贰2.graph
4090,3180,symptom@尿道口灼热#关联的部位#part@尿道口,男科_陈紫滢_贰2.graph
4091,3180,symptom@尿道烧灼#关联的部位#part@尿道,男科_陈紫滢_贰2.graph
4092,3180,symptom@烧灼#同义的实体#symptom@灼热,男科_陈紫滢_贰2.graph
4093,3180,symptom@小腹坠胀#关联的部位#part@小腹,男科_陈紫滢_贰2.graph
4094,3180,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
4095,3180,symptom@腰骶酸痛#关联的部位#part@腰,男科_陈紫滢_贰2.graph
4096,3180,symptom@睾丸阴囊坠胀不适感#关联的部位#part@睾丸,男科_陈紫滢_贰2.graph
4097,3180,symptom@睾丸阴囊坠胀不适感#关联的部位#part@阴囊,男科_陈紫滢_贰2.graph
4098,3180,symptom@损伤#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
4099,3180,symptom@损伤#关联的部位#part@阴茎海绵体,男科_陈紫滢_贰2.graph
4100,3180,symptom@损伤#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
4101,3180,item@早泄#关联的症状#symptom@损伤,男科_陈紫滢_贰2.graph
4102,3180,item@早泄#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
4103,3180,item@早泄#关联的部位#part@阴茎海绵体,男科_陈紫滢_贰2.graph
4104,3180,item@早泄#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
4105,3180,item@阳痿#关联的症状#symptom@损伤,男科_陈紫滢_贰2.graph
4106,3180,item@阳痿#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
4107,3180,item@阳痿#关联的部位#part@阴茎海绵体,男科_陈紫滢_贰2.graph
4108,3180,item@阳痿#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
4109,3180,item@勃起障碍#关联的症状#symptom@损伤,男科_陈紫滢_贰2.graph
4110,3180,item@勃起障碍#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
4111,3180,item@勃起障碍#关联的部位#part@阴茎海绵体,男科_陈紫滢_贰2.graph
4112,3180,item@勃起障碍#可能病因#cause@频繁手淫,男科_陈紫滢_贰2.graph
4113,3180,item@性功能障碍#关联的部位#part@性神经,男科_陈紫滢_贰2.graph
4114,3180,item@生殖腺体炎症#拥有子实体#item@尿道炎,男科_陈紫滢_贰2.graph
4115,3180,item@生殖腺体炎症#拥有子实体#item@前列腺炎,男科_陈紫滢_贰2.graph
4116,3180,item@生殖腺体炎症#关联的症状#symptom@射精无力,男科_陈紫滢_贰2.graph
4117,3180,item@生殖腺体炎症#关联的症状#symptom@尿不净,男科_陈紫滢_贰2.graph
4118,3180,item@生殖腺体炎症#关联的症状#symptom@尿道口灼热,男科_陈紫滢_贰2.graph
4119,3180,item@生殖腺体炎症#关联的症状#symptom@尿道烧灼,男科_陈紫滢_贰2.graph
4120,3180,item@生殖腺体炎症#关联的症状#symptom@灼热,男科_陈紫滢_贰2.graph
4121,3180,item@生殖腺体炎症#关联的症状#symptom@尿不尽,男科_陈紫滢_贰2.graph
4122,3180,item@生殖腺体炎症#关联的部位#part@生殖腺体,男科_陈紫滢_贰2.graph
4123,3180,item@尿道炎#关联的症状#symptom@射精无力,男科_陈紫滢_贰2.graph
4124,3180,item@尿道炎#关联的症状#symptom@尿不净,男科_陈紫滢_贰2.graph
4125,3180,item@尿道炎#关联的症状#symptom@尿道口灼热,男科_陈紫滢_贰2.graph
4126,3180,item@尿道炎#关联的症状#symptom@尿道烧灼,男科_陈紫滢_贰2.graph
4127,3180,item@尿道炎#关联的症状#symptom@灼热,男科_陈紫滢_贰2.graph
4128,3180,item@尿道炎#关联的症状#symptom@尿不尽,男科_陈紫滢_贰2.graph
4129,3180,item@尿道炎#关联的部位#part@尿道,男科_陈紫滢_贰2.graph
4130,3180,item@前列腺炎#关联的症状#symptom@射精无力,男科_陈紫滢_贰2.graph
4131,3180,item@前列腺炎#关联的症状#symptom@尿不净,男科_陈紫滢_贰2.graph
4132,3180,item@前列腺炎#关联的症状#symptom@尿道口灼热,男科_陈紫滢_贰2.graph
