id,entity_value_relationship,dialog_id,file,last_change_time
42717,item@细菌感染#关联的症状#symptom@包皮发红,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:24:49
42718,item@细菌感染#关联的症状#symptom@瘙痒,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:24:50
42719,item@细菌感染#关联的病毒#virus@霉菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:24:59
42720,item@细菌感染#关联的病毒#virus@杆菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:01
42721,item@细菌感染#关联的病毒#virus@链球菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:03
42722,symptom@包皮发红#关联的病毒#virus@霉菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:10
42723,symptom@包皮发红#关联的病毒#virus@杆菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:11
42724,symptom@包皮发红#关联的病毒#virus@链球菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:13
42725,symptom@包皮发红#关联的病毒#virus@淋球菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:14
42726,symptom@包皮发红#关联的病毒#virus@支原体,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:17
42727,symptom@包皮发红#关联的病毒#virus@衣原体,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:18
42728,symptom@瘙痒#关联的病毒#virus@霉菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:21
42729,symptom@瘙痒#关联的病毒#virus@杆菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:22
42730,symptom@瘙痒#关联的病毒#virus@链球菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:23
42731,symptom@瘙痒#关联的病毒#virus@淋球菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:25
42732,symptom@瘙痒#关联的病毒#virus@支原体,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:27
42733,symptom@瘙痒#关联的病毒#virus@衣原体,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:28
42734,symptom@瘙痒#关联的病毒#virus@念珠菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:44
42735,symptom@包皮发红#关联的病毒#virus@念珠菌,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:25:47
42739,symptom@包皮发红#可能病因#cause@性接触,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:26:10
42741,symptom@包皮发红#可能病因#cause@手淫,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:26:15
42743,symptom@包皮发红#可能病因#cause@去过公共浴室,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:26:26
42744,symptom@包皮发红#可能病因#cause@游泳池,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:26:35
42745,symptom@包皮发红#可能病因#cause@宾馆,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:26:39
42754,cause@性接触#同义的实体#cause@性生活,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:22
42755,symptom@瘙痒#可能病因#cause@性接触,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:31
42756,symptom@瘙痒#可能病因#cause@手淫,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:33
42757,symptom@瘙痒#可能病因#cause@去过公共浴室,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:36
42758,symptom@瘙痒#可能病因#cause@游泳池,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:38
42759,symptom@瘙痒#可能病因#cause@宾馆,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:39
42760,item@包皮炎#关联的症状#symptom@包皮发红,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:46
42761,item@包皮炎#关联的症状#symptom@瘙痒,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:47
42762,item@包皮炎#关联的部位#part@包皮,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:48
42763,item@生殖器疱疹#关联的症状#symptom@包皮发红,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:52
42764,item@生殖器疱疹#关联的症状#symptom@瘙痒,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:53
42765,item@生殖器疱疹#关联的部位#part@生殖器,3136,男科_陈紫滢_贰2.graph,2020-09-08 10:28:54
42010,symptom@龟头上有丘疹#关联的部位#part@龟头,3137,男科_陈紫滢_贰2.graph,2020-09-08 07:12:04
42013,item@生殖器疱疹#关联的病毒#virus@hsv病毒,3137,男科_陈紫滢_贰2.graph,2020-09-08 07:12:51
42015,item@生殖器疱疹#关联的部位#part@生殖器,3137,男科_陈紫滢_贰2.graph,2020-09-08 07:12:54
42435,symptom@阴茎弯曲#关联的部位#part@阴茎,3139,男科_陈紫滢_贰2.graph,2020-09-08 09:21:27
42436,symptom@海绵体萎缩#关联的部位#part@海绵体,3139,男科_陈紫滢_贰2.graph,2020-09-08 09:22:15
42441,symptom@秒射#同义的实体#symptom@射精快,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:23:51
42442,symptom@几下就射了#同义的实体#symptom@射精快,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:23:52
42447,item@阳痿早泄#可能病因#cause@手淫,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:24:07
42451,item@轻度早泄#同义的实体#item@早泄,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:24:34
42452,item@中度早泄#同义的实体#item@早泄,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:24:35
42453,item@重度早泄#同义的实体#item@早泄,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:24:37
42454,surgery@包皮手术#关联的部位#part@包皮,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:24:53
42455,item@早泄#关联的症状#symptom@射精快,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:25:20
42456,symptom@损伤#关联的部位#part@龟头,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:26:09
42457,item@阳痿早泄#关联的症状#symptom@损伤,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:26:13
42458,symptom@损伤#可能病因#cause@手淫,3140,男科_陈紫滢_贰2.graph,2020-09-08 09:26:18
42144,symptom@小腹按压会疼#关联的部位#part@小腹,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:50:56
42145,symptom@尿频#关联的部位#part@内生殖性腺体,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:51:22
42146,symptom@小腹按压会疼#关联的部位#part@内生殖性腺体,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:51:25
42147,item@早泄#关联的部位#part@内生殖性腺体,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:51:26
42148,item@早泄#关联的部位#part@前列腺,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:51:35
42149,symptom@尿频#关联的部位#part@前列腺,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:51:36
42150,symptom@小腹按压会疼#关联的部位#part@前列腺,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:51:37
42151,symptom@反复充血#可能病因#cause@手淫,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:02
42152,item@慢性前列腺炎#关联的症状#symptom@反复充血,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:04
42153,item@慢性前列腺炎#可能病因#cause@手淫,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:05
42154,item@慢性前列腺炎#关联的部位#part@前列腺,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:07
42155,symptom@性功能下降#可能病因#cause@手淫,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:09
42156,symptom@不育#可能病因#cause@手淫,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:14
42157,item@不育#可能病因#cause@手淫,3144,男科_陈紫滢_贰2.graph,2020-09-08 07:53:15
42038,item@早泄#关联的症状#symptom@鬼头特别敏感,3149,男科_陈紫滢_贰2.graph,2020-09-08 07:16:24
42040,item@早泄#可用的其他治疗方式#othertreatment@中西医结合治疗,3149,男科_陈紫滢_贰2.graph,2020-09-08 07:16:54
42049,symptom@神经敏感#关联的部位#part@神经,3149,男科_陈紫滢_贰2.graph,2020-09-08 07:18:02
42497,symptom@前列腺有增生#同义的实体#symptom@前列腺增生,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:34:18
42504,symptom@钙化#关联的部位#part@前列腺表皮,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:35:21
42507,symptom@前列腺增生#需做的检查#check@细菌培养,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:36:32
42509,item@前列腺增生#需做的检查#check@细菌培养,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:36:33
42510,symptom@前列腺增生#关联的部位#part@前列腺,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:36:45
42511,item@前列腺增生#关联的部位#part@前列腺,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:36:46
42512,check@前列腺B超#关联的部位#part@前列腺,3150,男科_陈紫滢_贰2.graph,2020-09-08 09:36:54
43741,item@早泄#关联的症状#symptom@时间短,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:33:56
43742,item@阳痿#关联的症状#symptom@勃起缓慢,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:34:17
43743,item@阳痿#关联的症状#symptom@中路疲软,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:34:18
43744,item@阳痿#关联的症状#symptom@硬度不坚,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:34:19
43748,symptom@硬度不够#同义的实体#symptom@硬度不坚,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:34:35
43752,symptom@前列腺反复充血#关联的部位#part@前列腺,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:01
43753,symptom@前列腺反复充血#可能病因#cause@手淫,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:03
43754,item@慢性前列腺炎#关联的症状#symptom@前列腺反复充血,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:08
43755,item@慢性前列腺炎#关联的部位#part@前列腺,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:10
43756,item@慢性前列腺炎#可能病因#cause@手淫,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:11
43757,item@早泄#可能病因#cause@手淫,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:19
43758,item@阳痿#可能病因#cause@手淫,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:21
43759,symptom@举而不坚#可能病因#cause@手淫,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:26
43760,symptom@阴囊潮湿#关联的部位#part@阴囊,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:36
43761,symptom@小腹追涨#关联的部位#part@小腹,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:36:38
43762,symptom@龟头敏感阈值异常#关联的部位#part@龟头,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:27
43763,item@早泄#关联的症状#symptom@龟头敏感阈值异常,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:32
43764,item@早泄#关联的症状#symptom@性激素分泌紊乱,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:33
43765,item@阳痿#关联的症状#symptom@龟头敏感阈值异常,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:35
43766,item@阳痿#关联的症状#symptom@性激素分泌紊乱,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:37
43767,symptom@海绵体萎缩#关联的部位#part@海绵体,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:46
43769,symptom@龟头特别敏感#关联的部位#part@龟头,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:38:49
43773,item@前列腺炎#关联的部位#part@前列腺,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:39:18
43774,item@早泄#关联的部位#part@前列腺,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:39:26
43775,item@阳痿#关联的部位#part@前列腺,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:39:31
43776,item@早泄#需做的检查#check@性功能检测,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:39:57
43783,item@早泄#需做的检查#check@彩超,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:40:21
43784,symptom@龟头敏感#关联的部位#part@龟头,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:40:51
43785,symptom@时间短#需做的检查#check@性功能检测,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:41:48
43786,symptom@硬度不够#需做的检查#check@性功能检测,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:41:51
43788,symptom@时间短#需做的检查#check@彩超,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:41:55
43789,symptom@硬度不够#需做的检查#check@彩超,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:41:57
43790,symptom@性生活时间短#同义的实体#symptom@时间短,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:42:31
43791,symptom@时间太短#同义的实体#symptom@时间短,3155,男科_陈紫滢_贰2.graph,2020-09-09 07:42:44
42771,symptom@滑精#关联的部位#part@前列腺,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:29:36
42772,item@生殖腺体炎症#关联的症状#symptom@遗精,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:29:46
42773,item@生殖腺体炎症#关联的症状#symptom@滑精,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:29:47
42774,item@生殖腺体炎症#关联的部位#part@生殖腺体,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:29:51
42775,symptom@射不出#同义的实体#symptom@射不出来,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:30:49
42776,item@精囊前列腺炎#关联的症状#symptom@射不出,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:31:04
42777,item@生殖腺体炎症#关联的症状#symptom@射精功能障碍,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:31:29
42778,item@精囊前列腺炎#关联的部位#part@精囊,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:31:39
42779,item@精囊前列腺炎#关联的部位#part@前列腺,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:31:40
42781,item@前列腺炎症#关联的部位#part@前列腺,3156,男科_陈紫滢_贰2.graph,2020-09-08 10:32:12
43696,surgery@割包皮#同义的实体#surgery@包皮手术,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:39
43698,surgery@包皮手术#拥有子实体#surgery@包皮环切手术,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:50
43699,surgery@包皮手术#拥有子实体#surgery@微创包皮整形手术,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:51
43700,surgery@包皮手术#拥有子实体#surgery@激光包皮整形术手术,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:53
43701,surgery@包皮手术#关联的部位#part@包皮,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:54
43702,surgery@包皮环切手术#关联的部位#part@包皮,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:55
43703,surgery@微创包皮整形手术#关联的部位#part@包皮,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:57
43704,surgery@激光包皮整形术手术#关联的部位#part@包皮,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:22:58
43712,item@阳痿#关联的症状#symptom@阴茎海绵体血流不足,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:25:28
43713,item@早泄#关联的症状#symptom@阴茎海绵体血流不足,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:25:31
43714,symptom@阴茎海绵体血流不足#关联的部位#part@阴茎海绵体,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:25:33
43715,item@阳痿#关联的症状#symptom@性神经敏感度高,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:25:36
43716,item@早泄#关联的症状#symptom@性神经敏感度高,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:25:37
43717,item@中度早泄#同义的实体#item@早泄,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:25:58
43718,item@阳痿#可能病因#cause@手淫过频,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:24
43719,item@早泄#可能病因#cause@手淫过频,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:26
43720,item@阳痿#关联的部位#part@海绵体,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:29
43721,item@早泄#关联的部位#part@海绵体,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:31
43722,item@阳痿#关联的症状#symptom@性神经损伤,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:32
43723,item@早泄#关联的症状#symptom@性神经损伤,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:33
43724,symptom@性神经损伤#关联的部位#part@性神经,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:38
43725,item@阳痿#关联的症状#symptom@包皮长,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:41
43726,item@早泄#关联的症状#symptom@包皮长,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:42
43727,symptom@包皮长#关联的部位#part@包皮,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:43
43728,item@阳痿#可能病因#cause@炎症,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:46
43729,item@早泄#可能病因#cause@炎症,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:48
43730,item@阳痿#可能病因#cause@高血压,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:53
43731,item@早泄#可能病因#cause@高血压,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:27:54
43732,cause@手淫#同义的实体#cause@手淫过频,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:28:00
43733,symptom@腰疼#关联的部位#part@腰,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:28:04
43734,symptom@阴囊潮湿#关联的部位#part@阴囊,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:28:07
43735,symptom@腰酸乏力#关联的部位#part@腰,3160,男科_陈紫滢_贰2.graph,2020-09-09 07:28:09
43663,symptom@透明#同义的实体#symptom@透明色,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:15:46
43664,symptom@精液稀薄#关联的部位#part@生精系统,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:16:00
43669,part@生精系统#拥有子实体#part@睾丸,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:18:19
43678,symptom@精子有点像胶水#可能病因#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:18:55
43679,symptom@精液稀薄#可能病因#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:19:01
43680,symptom@精子密度低#可能病因#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:19:04
43681,cause@频繁手淫#同义的实体#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:19:07
43682,part@生精系统#拥有子实体#part@附睾,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:20:22
43683,symptom@精子有点像胶水#关联的部位#part@生精系统,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:20:31
43684,symptom@精子密度低#关联的部位#part@生精系统,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:20:38
43690,symptom@阴茎发育异常#可能病因#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:21:14
43691,cause@过度手淫#同义的实体#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:21:18
43692,symptom@发育不良#可能病因#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:21:33
43693,symptom@短小#可能病因#cause@手淫,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:21:34
43694,symptom@肾有点虚#关联的部位#part@肾,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:21:48
43695,symptom@阴茎发育异常#关联的部位#part@阴茎,3161,男科_陈紫滢_贰2.graph,2020-09-09 07:21:51
42055,surgery@包皮手术#拥有子实体#surgery@包皮切除术手术,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:22:51
42056,surgery@包皮手术#拥有子实体#surgery@纳米精细包皮环切术,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:22:53
42057,surgery@包皮手术#同义的实体#surgery@割包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:00
42058,surgery@包皮手术#关联的部位#part@包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:01
42059,surgery@包皮切除术手术#关联的部位#part@包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:02
42060,surgery@纳米精细包皮环切术#关联的部位#part@包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:03
42061,symptom@包皮长#可用的手术方式#surgery@包皮手术,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:13
42062,symptom@包皮长#关联的部位#part@包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:19
42063,item@包皮龟头炎#关联的症状#symptom@包皮长,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:24
42064,item@包皮龟头炎#关联的部位#part@包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:26
42065,item@包皮龟头炎#关联的部位#part@龟头,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:26
42066,item@早泄#关联的症状#symptom@包皮长,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:29
42067,item@早泄#关联的部位#part@包皮,3164,男科_陈紫滢_贰2.graph,2020-09-08 07:23:33
43620,surgery@割包皮#同义的实体#surgery@包皮手术,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:37
43621,surgery@包皮手术#拥有子实体#surgery@包皮环切手术,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:46
43622,surgery@包皮环切手术#拥有子实体#surgery@激光包皮整形术手术,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:52
43623,surgery@包皮环切手术#拥有子实体#surgery@微创包皮整形手术,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:54
43624,surgery@包皮手术#关联的部位#part@包皮,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:56
43625,surgery@包皮环切手术#关联的部位#part@包皮,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:57
43626,surgery@微创包皮整形手术#关联的部位#part@包皮,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:03:59
43627,surgery@激光包皮整形术手术#关联的部位#part@包皮,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:04:01
43635,item@中度早泄#同义的实体#item@早泄,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:06:46
43636,item@阳痿#关联的症状#symptom@阴茎海绵体血流不足,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:07:30
43637,item@早泄#关联的症状#symptom@阴茎海绵体血流不足,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:07:32
43638,item@阳痿#关联的症状#symptom@性神经敏感度高,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:07:35
43639,item@早泄#关联的症状#symptom@性神经敏感度高,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:07:36
43646,item@阳痿#关联的症状#symptom@性神经损伤,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:12:19
43647,item@早泄#关联的症状#symptom@性神经损伤,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:12:20
43649,item@阳痿#关联的部位#part@海绵体,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:00
43650,item@早泄#关联的部位#part@海绵体,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:01
43651,symptom@性神经损伤#关联的部位#part@性神经,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:05
43652,item@阳痿#关联的症状#symptom@包皮长,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:08
43653,item@早泄#关联的症状#symptom@包皮长,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:09
43654,symptom@包皮长#关联的部位#part@包皮,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:11
43655,item@阳痿#可能病因#cause@炎症,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:18
43656,item@早泄#可能病因#cause@炎症,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:20
43657,item@早泄#可能病因#cause@高血压,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:30
43658,item@阳痿#可能病因#cause@高血压,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:31
43659,symptom@阴茎海绵体血流不足#关联的部位#part@阴茎海绵体,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:37
43660,symptom@阴囊潮湿#关联的部位#part@阴囊,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:56
43661,symptom@腰酸乏力#关联的部位#part@腰,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:57
43662,symptom@腰疼#关联的部位#part@腰,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:13:59
43739,item@阳痿#可能病因#cause@手淫过频,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:33:13
43740,item@早泄#可能病因#cause@手淫过频,3167,男科_陈紫滢_贰2.graph,2020-09-09 07:33:14
20151,item@不孕不育#需做的检查#check@精液常规,3168,男科_陈紫滢_贰2.graph,2020-08-20 11:21:52
20152,symptom@不育#需做的检查#check@精液常规,3168,男科_陈紫滢_贰2.graph,2020-08-20 11:21:53
20153,symptom@不孕#需做的检查#check@精液常规,3168,男科_陈紫滢_贰2.graph,2020-08-20 11:21:55
43592,symptom@龟头有异味#关联的部位#part@龟头,3169,男科_陈紫滢_贰2.graph,2020-09-09 06:59:29
43593,symptom@有异味#同义的实体#symptom@异味,3169,男科_陈紫滢_贰2.graph,2020-09-09 06:59:40
43594,symptom@异味#关联的部位#part@龟头,3169,男科_陈紫滢_贰2.graph,2020-09-09 06:59:48
43595,symptom@龟头有异味#可能病因#cause@龟头感染,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:00:02
43596,symptom@异味#可能病因#cause@龟头感染,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:00:04
43601,symptom@龟头有异味#可能病因#cause@炎症,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:00:12
43602,symptom@异味#可能病因#cause@炎症,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:00:14
43603,item@龟头炎#关联的症状#symptom@龟头有异味,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:00:43
43604,item@龟头炎#关联的症状#symptom@异味,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:00:44
43605,symptom@龟头有异味#关联的病毒#virus@霉菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:01
43606,symptom@龟头有异味#关联的病毒#virus@链球菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:02
43607,symptom@龟头有异味#关联的病毒#virus@杂菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:04
43609,symptom@龟头有异味#关联的病毒#virus@杆菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:06
43610,symptom@异味#关联的病毒#virus@霉菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:09
43611,symptom@异味#关联的病毒#virus@杂菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:10
43612,symptom@异味#关联的病毒#virus@杆菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:11
43613,symptom@异味#关联的病毒#virus@链球菌,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:12
43614,symptom@龟头有异味#需做的检查#check@细菌培养,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:25
43615,symptom@异味#需做的检查#check@细菌培养,3169,男科_陈紫滢_贰2.graph,2020-09-09 07:01:26
